"incident_number","exposure_number","id","address","incident_date","call_number","alarm_dttm","arrival_dttm","close_dttm","city","zipcode","battalion","station_area","box","suppression_units","suppression_personnel","ems_units","ems_personnel","other_units","other_personnel","first_unit_on_scene","estimated_property_loss","estimated_contents_loss","fire_fatalities","fire_injuries","civilian_fatalities","civilian_injuries","number_of_alarms","primary_situation","mutual_aid","action_taken_primary","action_taken_secondary","action_taken_other","detector_alerted_occupants","property_use","area_of_fire_origin","ignition_cause","ignition_factor_primary","ignition_factor_secondary","heat_source","item_first_ignited","human_factors_associated_with_ignition","structure_type","structure_status","floor_of_fire_origin","fire_spread","no_flame_spread","number_of_floors_with_minimum_damage","number_of_floors_with_significant_damage","number_of_floors_with_heavy_damage","number_of_floors_with_extreme_damage","detectors_present","detector_type","detector_operation","detector_effectiveness","detector_failure_reason","automatic_extinguishing_system_present","automatic_extinguishing_sytem_type","automatic_extinguishing_sytem_perfomance","automatic_extinguishing_sytem_failure_reason","number_of_sprinkler_heads_operating","supervisor_district","neighborhood_district","point","data_as_of","data_loaded_at"
"05016867","0","050168670","3900 Alemany Bl.","2005-03-03T00:00:00.000","050620369","2005-03-03T21:10:35.000","2005-03-03T21:14:18.000","2005-03-03T21:38:52.000","SF","94112","B09","33",,"1","4","0","0","0","0","E33","0","0","0","0","0","0","1","500 - Service Call, other","None","86 - Investigate",,,,"419 - 1 or 2 family dwelling",,,,,,,,,,,,,,,,,,,,,,,,,,,"7","Oceanview/Merced/Ingleside","POINT (-122.467141 37.711526)","2005-03-03T21:40:13.000","2025-06-14T02:21:17.000"
"05016869","0","050168690","1545 Eddy St.","2005-03-03T00:00:00.000","050620372","2005-03-03T21:19:40.000","2005-03-03T21:21:57.000","2005-03-03T21:29:14.000","SF","94115","B05","05",,"3","11","0","0","0","0","E05","0","0","0","0","0","0","1","744 - Detector activation, no fire - accident","None","86 - Investigate",,,,"000 - Property Use, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"5","Western Addition","POINT (-122.433063 37.781265)","2005-03-09T07:57:57.000","2025-06-14T02:21:17.000"
"05016873","0","050168730","23rd St. / San Bruno Av.","2005-03-03T00:00:00.000","050620376","2005-03-03T21:29:40.000","2005-03-03T21:33:28.000","2005-03-03T21:42:57.000","SF","94124","B10","37",,"3","10","0","0","0","0","E37","0","0","0","0","0","0","1","745 - Alarm system sounded/no fire-accidental","None","86 - Investigate",,,,"331 - Hospital - medical or psychiatric",,,,,,,,,,,,,,,,,,,,,,,,,,,"10","Mission","POINT (-122.404486 37.754397)","2005-03-03T21:46:16.000","2025-06-14T02:21:17.000"
"05016875","0","050168750","250 King St.","2005-03-03T00:00:00.000","050620379","2005-03-03T21:32:25.000","2005-03-03T21:35:06.000","2005-03-03T21:39:43.000","SF","94105","B03","08",,"3","10","0","0","0","0","E08","0","0","0","0","0","0","1","735 - Alarm system sounded due to malfunction","None","86 - Investigate",,,,"429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"6","Mission Bay","POINT (-122.393056 37.777286)","2005-03-06T21:05:53.000","2025-06-14T02:21:17.000"
"05016877","0","050168770","Broadway / Grant Av.","2005-03-03T00:00:00.000","050620381","2005-03-03T21:44:01.000","2005-03-03T21:45:46.000","2005-03-03T21:46:16.000","SF","94108","B01","02",,"2","9","0","0","0","0","E02","0","0","0","0","0","0","1","711 - Municipal alarm system, Street Box False","None","86 - Investigate",,,,"963 - Street or road in commercial area",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","Chinatown","POINT (-122.407018 37.797823)","2005-03-03T21:58:05.000","2025-06-14T02:21:17.000"
"05016878","0","050168780","1150 Francisco St.","2005-03-03T00:00:00.000","050620384","2005-03-03T21:48:53.000","2005-03-03T21:51:46.000","2005-03-03T22:24:43.000","SF","94123","B01","16",,"3","11","0","0","0","0","E16","0","0","0","0","0","0","1","735 - Alarm system sounded due to malfunction","None","63 - Restore fire alarm system","86 - Investigate",,,"215 - Middle/Junior or High School",,,,,,,,,,,,,,,,,,,,,,,,,,,"2","Russian Hill","POINT (-122.424137 37.803705)","2005-03-03T23:17:11.000","2025-06-14T02:21:17.000"
"05016879","0","050168790","140 Jones St.","2005-03-03T00:00:00.000","050620386","2005-03-03T21:52:20.000","2005-03-03T21:55:34.000","2005-03-03T23:00:56.000","SF","94102","B03","01",,"20","66","0","0","0","0","B02","15000","3500","0","0","0","0","2","111 - Building fire","None","11 - Extinguish",,,,"400 - Residential, other","53 - Light shaft","2 - Unintentional","11 - Abandoned or discarded materials or p",,"61 - Cigarette","96 - Rubbish, trash, or waste","N - None","1 -Enclosed building","2 -In normal use","2","00 -Item First Ignited, Other","2","1","0","0","0","1 -Present","1 -Smoke","2 -Detector operated","1 -Alerted occupants, occupants responded",,"N -None Present",,,,"0","5","Tenderloin","POINT (-122.412219 37.782476)","2005-03-09T08:18:56.000","2025-06-14T02:21:17.000"
"05016880","0","050168800","Brannan St. / Delancey St.","2005-03-03T00:00:00.000","050620387","2005-03-03T22:06:06.000","2005-03-03T22:09:20.000","2005-03-03T22:18:38.000","SF","94117","B03","08",,"1","4","0","0","0","0","E08","0","0","0","0","0","0","1","700 - False alarm or false call, other","None","86 - Investigate",,,"U - Unknown","599 - Business office",,,,,,,,,,,,,,,,,,,,,,,,,,,"6","Financial District/South Beach","POINT (-122.388029 37.784772)","2005-03-04T07:56:20.000","2025-06-14T02:21:17.000"
"05016881","0","050168810","1290 Fillmore St.","2005-03-03T00:00:00.000","050620388","2005-03-03T22:07:48.000","2005-03-03T22:09:32.000","2005-03-03T22:21:38.000","SF","94115","B05","05",,"3","10","0","0","0","0","T05","0","0","0","0","0","0","1","735 - Alarm system sounded due to malfunction","None","71 - Assist physically disabled",,,,"599 - Business office",,,,,,,,,,,,,,,,,,,,,,,,,,,"5","Western Addition","POINT (-122.43184036 37.78127596)","2005-03-03T22:32:54.000","2025-06-14T02:21:17.000"
"05016887","0","050168870","1331 Stockton St.","2005-03-03T00:00:00.000","050620396","2005-03-03T22:31:06.000","2005-03-03T22:32:34.000","2005-03-03T22:42:56.000","SF","94133","B01","02",,"3","11","0","0","0","0","B01","0","0","0","0","0","0","1","700 - False alarm or false call, other","None","86 - Investigate",,,,"439 - Boarding/rooming house, res. hotels",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","Chinatown","POINT (-122.408771 37.797931)","2005-03-03T23:24:27.000","2025-06-14T02:21:17.000"
