"incident_number","exposure_number","id","address","incident_date","call_number","alarm_dttm","arrival_dttm","close_dttm","city","zipcode","battalion","station_area","box","suppression_units","suppression_personnel","ems_units","ems_personnel","other_units","other_personnel","first_unit_on_scene","estimated_property_loss","estimated_contents_loss","fire_fatalities","fire_injuries","civilian_fatalities","civilian_injuries","number_of_alarms","primary_situation","mutual_aid","action_taken_primary","action_taken_secondary","action_taken_other","detector_alerted_occupants","property_use","area_of_fire_origin","ignition_cause","ignition_factor_primary","ignition_factor_secondary","heat_source","item_first_ignited","human_factors_associated_with_ignition","structure_type","structure_status","floor_of_fire_origin","fire_spread","no_flame_spread","number_of_floors_with_minimum_damage","number_of_floors_with_significant_damage","number_of_floors_with_heavy_damage","number_of_floors_with_extreme_damage","detectors_present","detector_type","detector_operation","detector_effectiveness","detector_failure_reason","automatic_extinguishing_system_present","automatic_extinguishing_sytem_type","automatic_extinguishing_sytem_perfomance","automatic_extinguishing_sytem_failure_reason","number_of_sprinkler_heads_operating","supervisor_district","neighborhood_district","point","data_as_of","data_loaded_at"
"24036131","0","240361310","1824 SILVER AVENUE","2024-03-12T00:00:00.000","240720786","2024-03-12T09:19:35.000","2024-03-12T09:26:37.000","2024-03-12T09:49:48.000","San Francisco","94124","B10","42","6363","1","5","0","0","0","0",,,,"0","0","0","0","1","511 Lock-out","N None","70 Assistance, other",,,,"419 1 or 2 family dwelling",,,,,,,,,,,,,,,,,,,,,,,,,,,"10","Bayview Hunters Point","POINT (-122.402482 37.734221)","2024-03-12T09:49:48.000","2025-06-10T02:23:58.000"
"24036137","0","240361370","737 BUSH STREET","2024-03-12T00:00:00.000","240720826","2024-03-12T09:33:08.000","2024-03-12T09:43:39.000","2024-03-12T09:53:36.000","San Francisco","94108","B01","02","1361","1","5","0","0","0","0",,,,"0","0","0","0","1","554 Assist invalid","N None","71 Assist physically disabled",,,,"429 Multifamily dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"3","Nob Hill","POINT (-122.409402 37.790011)","2024-03-12T09:53:36.000","2025-06-10T02:23:58.000"
"24036141","0","240361410","735 EDDY STREET","2024-03-12T00:00:00.000","240720859","2024-03-12T09:42:41.000","2024-03-12T09:48:14.000","2024-03-12T09:50:35.000","San Francisco","94102","B02","03","3163","1","4","0","0","0","0",,,,"0","0","0","0","1","150 Outside rubbish fire, other","N None","86 Investigate",,,,"NNN None",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"5","Tenderloin","POINT (-122.419763 37.782957)","2024-03-12T09:50:35.000","2025-06-10T02:23:58.000"
"24036143","0","240361430","2265 MCKINNON AVENUE","2024-03-12T00:00:00.000","240720868","2024-03-12T09:44:04.000","2024-03-12T09:51:25.000","2024-03-12T09:53:27.000","San Francisco","94124","B10","09","6414","1","4","0","0","0","0",,,,"0","0","0","0","1","1600 Tent/Encampment fire","N None","87 Investigate fire out on arrival",,,,"500 Mercantile, business, other","UU Undetermined","1 Intentional","UU Undetermined",,"UU Undetermined","UU Undetermined","3 Unattended or unsupervised person",,,,,"NA",,,,,,,,,,,,,,,"10","Bayview Hunters Point","POINT (-122.401484 37.742715)","2024-03-12T09:53:27.000","2025-06-10T02:23:58.000"
"24036145","0","240361450","826 ALVARADO STREET","2024-03-12T00:00:00.000","240720894","2024-03-12T09:50:53.000","2024-03-12T09:56:39.000","2024-03-12T10:02:00.000","San Francisco","94114","B06","24","0551","3","10","0","0","0","0",,,,"0","0","0","0","1","600 Good intent call, other","N None","86 Investigate",,,,"962 Residential street, road or residential driveway",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"8","Noe Valley","POINT (-122.439322 37.753466)","2024-03-12T10:02:00.000","2025-06-10T02:23:58.000"
"24036147","0","240361470","530 CARTER STREET","2024-03-12T00:00:00.000","240720900","2024-03-12T09:51:39.000","2024-03-12T09:56:56.000","2024-03-12T09:57:53.000","San Francisco","94134","B09","43","6245","3","11","0","0","0","0",,,,"0","0","0","0","1","700 False alarm or false call, other","N None","86 Investigate",,,,"400 Residential, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"11","Excelsior","POINT (-122.423654 37.708789)","2024-03-12T09:57:53.000","2025-06-10T02:23:58.000"
"24036158","0","240361580","2600 ARELIOUS WALKER DRIVE","2024-03-12T00:00:00.000","240721009","2024-03-12T10:19:26.000","2024-03-12T10:23:39.000","2024-03-12T10:27:41.000","San Francisco","94124","B10","17","6615","3","10","0","0","0","0",,,,"0","0","0","0","1","735 Alarm system sounded due to malfunction","N None","86 Investigate",,,,"429 Multifamily dwelling",,,,,,,,,,,,,,,,,,,,,,,,,,,"10","Bayview Hunters Point","POINT (-122.384699 37.719073)","2024-03-12T10:27:41.000","2025-06-10T02:23:58.000"
"24036160","0","240361600","80 EB BAY BR Z SF","2024-03-12T00:00:00.000","240721013","2024-03-12T10:20:21.000","2024-03-12T10:27:45.000","2024-03-12T12:51:18.000","Yerba Buena","94105","B03","35","2136","3","13","1","2","0","0",,,,"0","0","0","0","1","322 Motor vehicle accident with injuries","N None","31 Provide first aid & check for injuries",,,,"NNN None",,,,,,,,,,,,,,,,,,,,,,,,,,,"6","Treasure Island","POINT (-122.366185 37.808996)","2024-03-12T12:51:18.000","2025-06-10T02:23:58.000"
"24036161","0","240361610","1375 VAN DYKE AVENUE","2024-03-12T00:00:00.000","240721014","2024-03-12T10:20:29.000","2024-03-12T10:27:05.000","2024-03-12T10:35:28.000","San Francisco","94124","B10","17","6651","3","10","0","0","0","0",,,,"0","0","0","0","1","733 Smoke detector activation due to malfunction","N None","86 Investigate",,,,"891 Warehouse",,,,,,,,,,,,,,,,,,,,,,,,,,,"10","Bayview Hunters Point","POINT (-122.38823 37.726709)","2024-03-12T10:35:28.000","2025-06-10T02:23:58.000"
"24036167","0","240361670","3116 16TH STREET","2024-03-12T00:00:00.000","240721064","2024-03-12T10:35:22.000","2024-03-12T10:39:19.000","2024-03-12T10:42:49.000","San Francisco","94114","B02","06","5235","3","11","0","0","0","0",,,,"0","0","0","0","1","745 Alarm system activation, no fire - unintentional","N None","86 Investigate",,,,"400 Residential, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"9","Mission","POINT (-122.422234 37.764965)","2024-03-12T10:42:49.000","2025-06-10T02:23:58.000"
