"incident_number","exposure_number","id","address","incident_date","call_number","alarm_dttm","arrival_dttm","close_dttm","city","zipcode","battalion","station_area","box","suppression_units","suppression_personnel","ems_units","ems_personnel","other_units","other_personnel","first_unit_on_scene","estimated_property_loss","estimated_contents_loss","fire_fatalities","fire_injuries","civilian_fatalities","civilian_injuries","number_of_alarms","primary_situation","mutual_aid","action_taken_primary","action_taken_secondary","action_taken_other","detector_alerted_occupants","property_use","area_of_fire_origin","ignition_cause","ignition_factor_primary","ignition_factor_secondary","heat_source","item_first_ignited","human_factors_associated_with_ignition","structure_type","structure_status","floor_of_fire_origin","fire_spread","no_flame_spread","number_of_floors_with_minimum_damage","number_of_floors_with_significant_damage","number_of_floors_with_heavy_damage","number_of_floors_with_extreme_damage","detectors_present","detector_type","detector_operation","detector_effectiveness","detector_failure_reason","automatic_extinguishing_system_present","automatic_extinguishing_sytem_type","automatic_extinguishing_sytem_perfomance","automatic_extinguishing_sytem_failure_reason","number_of_sprinkler_heads_operating","supervisor_district","neighborhood_district","point","data_as_of","data_loaded_at"
"13012103","0","130121030","LAGUNA ST / MARINA BL","2013-02-04T00:00:00.000","130350328","2013-02-04T17:10:46.000","2013-02-04T17:15:51.000","2013-02-04T17:45:16.000","SF","94123","B04","16","3452","1","4","1","2","0","0","E16",,,"0","0","0","0","1","322 - Vehicle accident with injuries","None","32 - Provide basic life support (BLS)",,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,"2","Marina","POINT (-122.432073 37.805222)","2013-03-07T14:20:16.000","2025-06-14T02:21:17.000"
"13012104","0","130121040","2654 19TH AV","2013-02-04T00:00:00.000","130350329","2013-02-04T17:12:15.000","2013-02-04T17:16:19.000","2013-02-04T17:24:55.000","SF","94116","B08","40","7414","3","10","0","0","0","0","T19",,,"0","0","0","0","1","740 - Unintentional alarm, other","None","86 - Investigate",,,,"419 - 1 or 2 family dwelling",,,,,,,,,,,,,,,,,,,,,,,,,,,"7","West of Twin Peaks","POINT (-122.475255 37.738303)","2013-02-05T07:38:24.000","2025-06-14T02:21:17.000"
"13012106","0","130121060","1761 TURK ST","2013-02-04T00:00:00.000","130350331","2013-02-04T17:14:38.000","2013-02-04T17:19:49.000","2013-02-04T17:23:12.000","SF","94115","B05","05","4152","3","10","0","0","0","0","E05",,"50","0","0","0","0","1","113 - Cooking fire, confined to container","None","86 - Investigate",,,"U - Unknown","400 - Residential, other","24 - Cooking area, kitchen","2 - Unintentional","53 - Equipment unattended",,"10 - Heat from powered equipment, other","76 - Cooking materials, inc. Edible materi","N - None",,,,,,,,,,,,,,,,,,,,"5","Western Addition","POINT (-122.438109 37.779668)","2013-02-04T17:47:27.000","2025-06-14T02:21:17.000"
"13012107","0","130121070","JONES ST / MARKET ST","2013-02-04T00:00:00.000","130350332","2013-02-04T17:17:16.000","2013-02-04T17:21:51.000","2013-02-04T17:21:51.000","SF","94109","B03","01","1455","1","4","0","0","0","0","E01",,,"0","0","0","0","1","711 - Municipal alarm system, Street Box False","None","86 - Investigate",,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,"6","South of Market","POINT (-122.41198 37.780904)","2013-02-18T09:15:52.000","2025-06-14T02:21:17.000"
"13012110","0","130121100","JONES ST / MARKET ST","2013-02-04T00:00:00.000","130350335","2013-02-04T17:24:24.000","2013-02-04T17:25:45.000","2013-02-04T17:28:35.000","SF","94109","B03","01","1455","1","4","0","0","0","0","E01",,,"0","0","0","0","1","320 - Emergency Medical Services, other","None","70 - Assistance, other",,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,"6","South of Market","POINT (-122.41198 37.780904)","2013-02-18T09:17:49.000","2025-06-14T02:21:17.000"
"13012114","0","130121140","MISSION ST / 9TH ST","2013-02-04T00:00:00.000","130350340","2013-02-04T17:40:00.000","2013-02-04T17:44:53.000","2013-02-04T18:40:02.000","SF","94105","B02","36","2336","2","8","1","2","0","0","E36",,,"0","0","0","0","1","322 - Vehicle accident with injuries","None","30 - Emergency medical services, other",,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"6","South of Market","POINT (-122.414714 37.776231)","2013-03-11T00:21:05.000","2025-06-14T02:21:17.000"
"13012118","0","130121180","JONES ST / MARKET ST","2013-02-04T00:00:00.000","130350344","2013-02-04T17:57:08.000","2013-02-04T18:01:22.000","2013-02-04T18:05:27.000","SF","94109","B03","01","1455","2","9","0","0","0","0","E03",,,"0","0","0","0","1","711 - Municipal alarm system, Street Box False","None","86 - Investigate",,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,"6","South of Market","POINT (-122.41198 37.780904)","2013-02-15T18:25:29.000","2025-06-14T02:21:17.000"
"13012127","0","130121270","818 46TH AV","2013-02-04T00:00:00.000","130350354","2013-02-04T18:34:30.000","2013-02-04T18:39:41.000","2013-02-04T18:53:42.000","SF","94121","B07","34","7277","9","31","0","0","0","0","E34",,,"0","0","0","0","1","531 - Smoke or odor removal","None","51 - Ventilate","87 - Investigate - Fire out on arrival",,,"429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","Outer Richmond","POINT (-122.5079233 37.77340998)","2013-02-04T20:50:45.000","2025-06-14T02:21:17.000"
"13012133","0","130121330","1801 VICENTE ST","2013-02-04T00:00:00.000","130350362","2013-02-04T18:47:36.000","2013-02-04T18:53:37.000","2013-02-04T19:12:13.000","SF","94132","B08","18","7523","3","10","0","0","0","0","T18",,,"0","0","0","0","1","743 - Smoke detector, no fire, accidental","None","63 - Restore fire alarm system","86 - Investigate",,,"439 - Boarding/rooming house, res. hotels",,,,,,,,,,,,,,,,,,,,,,,,,,,"4","Sunset/Parkside","POINT (-122.486256 37.737985)","2013-02-23T21:39:40.000","2025-06-14T02:21:17.000"
"13012138","0","130121380","1 SF INTL AIRPORT","2013-02-04T00:00:00.000","130350366","2013-02-04T18:31:42.000","2013-02-04T18:38:00.000","2013-02-04T18:52:03.000","SFO","94128","B09","44","6913","1","2","0","0","0","0","AP",,,"0","0","0","0","1","500 - Service Call, other","None","92 - Standby",,,,"150 - Public or government, other",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-122.38416 37.616901)","2013-02-04T19:09:27.000","2025-06-14T02:21:17.000"
"13012140","0","130121400","1515 QUINTARA ST","2013-02-04T00:00:00.000","130350367","2013-02-04T19:09:49.000","2013-02-04T19:21:42.000","2013-02-04T19:33:46.000","SF","94116","B08","40","7444","1","4","0","0","0","0","E40",,,"0","0","0","0","1","735 - Alarm system sounded due to malfunction","None","86 - Investigate",,,,"150 - Public or government, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"4","Sunset/Parkside","POINT (-122.48165 37.74833)","2013-02-05T11:15:48.000","2025-06-14T02:21:17.000"
"13012141","0","130121410","1 SF INTL AIRPORT","2013-02-04T00:00:00.000","130350369","2013-02-04T13:07:05.000","2013-02-04T13:15:00.000","2013-02-04T13:15:00.000","SFO","94128","B09","A1","6913","2","5","0","0","0","0","AP",,,"0","0","0","0","1","611 - Dispatched & canceled en route","None","93 - Cancelled enroute",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-122.38416 37.616901)","2013-02-05T07:23:28.000","2025-06-14T02:21:17.000"
"13012142","0","130121420","1 SF INTL AIRPORT","2013-02-04T00:00:00.000","130350370","2013-02-04T18:56:45.000","2013-02-04T18:59:52.000","2013-02-04T18:59:52.000","SFO","94128","B09","A1","6913","2","5","0","0","0","0","AP",,,"0","0","0","0","1","611 - Dispatched & canceled en route","None","93 - Cancelled enroute",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-122.38416 37.616901)","2013-02-05T07:20:42.000","2025-06-14T02:21:17.000"
"13012144","0","130121440","5349 DIAMOND HEIGHTS BL","2013-02-04T00:00:00.000","130350372","2013-02-04T19:33:35.000","2013-02-04T19:38:24.000","2013-02-04T19:44:34.000","SF","94131","B06","26","8162","1","4","0","0","0","0","E26",,,"0","0","0","0","1","500 - Service Call, other","None","00 - Action taken, other",,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,"8","Glen Park","POINT (-122.4359545 37.74013453)","2013-02-06T09:33:01.000","2025-06-14T02:21:17.000"
