"incident_number","exposure_number","id","address","incident_date","call_number","alarm_dttm","arrival_dttm","close_dttm","city","zipcode","battalion","station_area","box","suppression_units","suppression_personnel","ems_units","ems_personnel","other_units","other_personnel","first_unit_on_scene","estimated_property_loss","estimated_contents_loss","fire_fatalities","fire_injuries","civilian_fatalities","civilian_injuries","number_of_alarms","primary_situation","mutual_aid","action_taken_primary","action_taken_secondary","action_taken_other","detector_alerted_occupants","property_use","area_of_fire_origin","ignition_cause","ignition_factor_primary","ignition_factor_secondary","heat_source","item_first_ignited","human_factors_associated_with_ignition","structure_type","structure_status","floor_of_fire_origin","fire_spread","no_flame_spread","number_of_floors_with_minimum_damage","number_of_floors_with_significant_damage","number_of_floors_with_heavy_damage","number_of_floors_with_extreme_damage","detectors_present","detector_type","detector_operation","detector_effectiveness","detector_failure_reason","automatic_extinguishing_system_present","automatic_extinguishing_sytem_type","automatic_extinguishing_sytem_perfomance","automatic_extinguishing_sytem_failure_reason","number_of_sprinkler_heads_operating","supervisor_district","neighborhood_district","point","data_as_of","data_loaded_at"
"05062283","0","050622830","711 Leavenworth St.","2005-08-22T00:00:00.000","052340047","2005-08-22T06:11:23.000","2005-08-22T06:13:07.000","2005-08-22T06:27:29.000","SF","94109","B04","03",,"8","28","0","0","0","0",,"0","0","0","0","0","0","1","113 - Cooking fire, confined to container","None","51 - Ventilate","86 - Investigate",,"1 - Detector alerted occupants","429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","Nob Hill","POINT (-122.415112 37.787591)","2005-08-22T07:54:51.000","2025-06-01T02:18:08.000"
"05062287","0","050622870","1388 Sutter St.","2005-08-22T00:00:00.000","052340057","2005-08-22T06:48:55.000","2005-08-22T06:51:04.000","2005-08-22T07:29:35.000","SF","94109","B04","03",,"3","10","0","0","0","0","E03","0","0","0","0","0","0","1","740 - Unintentional alarm, other","None","64 - Shut down system","86 - Investigate",,,"500 - Mercantile, business, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"2","Western Addition","POINT (-122.42306459 37.7876447)","2005-08-22T07:53:09.000","2025-06-01T02:18:08.000"
"05062293","0","050622930","1395 Van Ness Av.","2005-08-22T00:00:00.000","052340064","2005-08-22T07:32:40.000","2005-08-22T07:32:40.000","2005-08-22T07:42:08.000","SF","94109","B04","03",,"1","5","0","0","0","0","T03","0","0","0","0","0","0","1","520 - Water problem, other","None","66 - Remove water",,,,"579 - vehicle/boat; sales, service or repair",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","Nob Hill","POINT (-122.422017 37.788381)","2005-08-22T08:01:49.000","2025-06-01T02:18:08.000"
"05062295","0","050622950","3254 Folsom St.","2005-08-22T00:00:00.000","052340068","2005-08-22T07:52:11.000","2005-08-22T07:55:53.000","2005-08-22T08:10:06.000","SF","94110","B06","11",,"1","4","0","0","0","0","E07","0","0","0","0","0","0","1","550 - Public service assistance, other","None","70 - Assistance, other",,,,"400 - Residential, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"9","Bernal Heights","POINT (-122.41374255 37.74602502)","2005-08-22T09:36:41.000","2025-06-01T02:18:08.000"
"05062300","0","050623000","174 20th Av.","2005-08-22T00:00:00.000","052340079","2005-08-22T08:23:17.000","2005-08-22T08:27:22.000","2005-08-22T08:40:21.000","SF","94121","B07","31",,"1","4","0","0","0","0","E31","0","0","0","0","0","0","1","520 - Water problem, other","None","86 - Investigate",,,,"429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","Outer Richmond","POINT (-122.479601 37.784618)","2005-08-22T14:54:06.000","2025-06-01T02:18:08.000"
"05062302","0","050623020","620 Larch St.","2005-08-22T00:00:00.000","052340081","2005-08-22T08:27:23.000","2005-08-22T08:29:57.000","2005-08-22T08:34:06.000","SF","94115","B02","05",,"3","10","0","0","0","0","T05","0","0","0","0","0","0","1","730 - System malfunction, other","None","86 - Investigate",,,,"429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"5","Western Addition","POINT (-122.427705 37.781616)","2005-09-01T21:20:42.000","2025-06-01T02:18:08.000"
"05062305","0","050623050","1340 Turk St.","2005-08-22T00:00:00.000","052340088","2005-08-22T08:45:52.000","2005-08-22T08:48:13.000","2005-08-22T09:18:26.000","SF","94115","B05","05",,"3","10","0","0","0","0","E05","0","0","0","0","0","0","1","730 - System malfunction, other","None","86 - Investigate",,,,"429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"5","Western Addition","POINT (-122.43123814 37.78090862)","2005-09-01T21:24:20.000","2025-06-01T02:18:08.000"
"05062310","0","050623100","191 Morningside Dr.","2005-08-22T00:00:00.000","052340106","2005-08-22T09:51:43.000","2005-08-22T09:56:16.000","2005-08-22T09:59:12.000","SF","94132","B08","19",,"3","10","0","0","0","0","E19","0","0","0","0","0","0","1","652 - Steam/vapor/fog/dust mistaken for smoke","None","86 - Investigate",,,,"419 - 1 or 2 family dwelling",,,,,,,,,,,,,,,,,,,,,,,,,,,"4","Sunset/Parkside","POINT (-122.492272 37.730605)","2005-08-22T22:43:32.000","2025-06-01T02:18:08.000"
"05062313","0","050623130","1212 Mariner Dr.","2005-08-22T00:00:00.000","052340110","2005-08-22T10:02:23.000","2005-08-22T10:02:23.000","2005-08-22T10:38:36.000","TI","94130","B03","48",,"1","4","0","0","0","0","E48","0","0","0","0","0","0","1","511 - Lock-out","None","52 - Forcible entry",,,,"965 - Vehicle parking area",,,,,,,,,,,,,,,,,,,,,,,,,,,"6","Treasure Island","POINT (-122.37300274 37.82903613)","2005-09-10T07:55:59.000","2025-06-01T02:18:08.000"
"05062316","0","050623160","Market St. / Mason St.","2005-08-22T00:00:00.000","052340116","2005-08-22T10:19:41.000","2005-08-22T10:23:11.000","2005-08-22T10:27:35.000","SF","94103","B03","01",,"2","9","0","0","0","0","E01","0","0","0","0","0","0","1","711 - Municipal alarm system, Street Box False","None","86 - Investigate",,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"6","Tenderloin","POINT (-122.408953 37.783288)","2005-08-23T00:06:57.000","2025-06-01T02:18:08.000"
