"incident_number","exposure_number","id","address","incident_date","call_number","alarm_dttm","arrival_dttm","close_dttm","city","zipcode","battalion","station_area","box","suppression_units","suppression_personnel","ems_units","ems_personnel","other_units","other_personnel","first_unit_on_scene","estimated_property_loss","estimated_contents_loss","fire_fatalities","fire_injuries","civilian_fatalities","civilian_injuries","number_of_alarms","primary_situation","mutual_aid","action_taken_primary","action_taken_secondary","action_taken_other","detector_alerted_occupants","property_use","area_of_fire_origin","ignition_cause","ignition_factor_primary","ignition_factor_secondary","heat_source","item_first_ignited","human_factors_associated_with_ignition","structure_type","structure_status","floor_of_fire_origin","fire_spread","no_flame_spread","number_of_floors_with_minimum_damage","number_of_floors_with_significant_damage","number_of_floors_with_heavy_damage","number_of_floors_with_extreme_damage","detectors_present","detector_type","detector_operation","detector_effectiveness","detector_failure_reason","automatic_extinguishing_system_present","automatic_extinguishing_sytem_type","automatic_extinguishing_sytem_perfomance","automatic_extinguishing_sytem_failure_reason","number_of_sprinkler_heads_operating","supervisor_district","neighborhood_district","point","data_as_of","data_loaded_at"
"10049179","0","100491790","1675 Howard St.","2010-06-06T00:00:00.000","101570008","2010-06-06T00:21:21.000","2010-06-06T00:27:34.000","2010-06-06T00:31:48.000","SF","94103","B02","36",,"1","4","0","0","0","0","E36",,,"0","0","0","0","1","411 - Gasoline or other flammable liquid spill","None","86 - Investigate",,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"6","Mission","POINT (-122.41717986 37.77046175)","2010-06-06T07:13:50.000","2025-06-14T02:21:17.000"
"10049184","0","100491840","275 22nd Av.","2010-06-06T00:00:00.000","101570014","2010-06-06T00:32:36.000","2010-06-06T00:49:30.000","2010-06-06T00:53:22.000","SF","94121","B07","14",,"1","4","0","0","0","0","E14",,,"0","0","0","0","1","550 - Public service assistance, other","None","70 - Assistance, other",,,,"419 - 1 or 2 family dwelling",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","Outer Richmond","POINT (-122.481782 37.782649)","2010-06-08T13:06:42.000","2025-06-14T02:21:17.000"
"10049194","0","100491940","650 Eddy St.","2010-06-06T00:00:00.000","101570025","2010-06-06T01:41:55.000","2010-06-06T01:46:10.000","2010-06-06T02:02:52.000","SF","94102","B02","03",,"3","11","0","0","0","0","E03",,,"0","0","0","0","1","745 - Alarm system sounded/no fire-accidental","None","86 - Investigate",,,,"439 - Boarding/rooming house, res. hotels",,,,,,,,,,,,,,,,,,,,,,,,,,,"5","Tenderloin","POINT (-122.418386 37.783271)","2010-06-06T07:18:35.000","2025-06-14T02:21:17.000"
"10049210","0","100492100","2154 Bryant St.","2010-06-06T00:00:00.000","101570042","2010-06-06T02:49:11.000","2010-06-06T02:54:05.000","2010-06-06T02:58:24.000","SF","94110","B06","07",,"1","4","1","2","0","0","E07",,,"0","0","0","0","1","311 - Medical assist, assist EMS crew","None","00 - Action taken, other",,,,"000 - Property Use, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"9","Mission","POINT (-122.41023534 37.75972599)","2010-07-03T13:52:44.000","2025-06-14T02:21:17.000"
"10049211","0","100492110","9th St. / Howard St.","2010-06-06T00:00:00.000","101570043","2010-06-06T03:14:32.000","2010-06-06T03:23:40.000","2010-06-06T04:57:52.000","SF","94105","B02","36",,"1","4","0","0","0","0","RS1",,,"0","0","0","0","1","551 - Assist PD or other Govern. Agency","None","70 - Assistance, other",,,,"429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"6","South of Market","POINT (-122.413163 37.774993)","2010-06-16T19:38:08.000","2025-06-14T02:21:17.000"
"10049213","0","100492130","200 Utah St.","2010-06-06T00:00:00.000","101570045","2010-06-06T03:24:47.000","2010-06-06T03:30:04.000","2010-06-06T03:31:05.000","SF","94103","B02","29",,"3","10","0","0","0","0","E29",,,"0","0","0","0","1","735 - Alarm system sounded due to malfunction","None","86 - Investigate",,,,"500 - Mercantile, business, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"6","Mission","POINT (-122.40707636 37.76680527)","2010-06-19T16:59:32.000","2025-06-14T02:21:17.000"
"10049229","0","100492290","1421 Broderick St.","2010-06-06T00:00:00.000","101570062","2010-06-06T05:24:58.000","2010-06-06T05:31:04.000","2010-06-06T05:36:34.000","SF","94115","B05","10",,"1","4","0","0","0","0","E10",,,"0","0","0","0","1","554 - Assist invalid","None","71 - Assist physically disabled",,,,"332 - Hospices",,,,,,,,,,,,,,,,,,,,,,,,,,,"2","Japantown","POINT (-122.44158493 37.78359833)","2010-06-18T19:53:55.000","2025-06-14T02:21:17.000"
"10049230","0","100492300","1 Sf Intl Airport","2010-06-06T00:00:00.000","101570063","2010-06-06T05:11:55.000","2010-06-06T05:16:23.000","2010-06-06T05:21:12.000","SFO","94128","B09","A3",,"2","5","0","0","0","0","AP",,,"0","0","0","0","1","731 - Sprinkler activation due to malfunction","None","63 - Restore fire alarm system","86 - Investigate",,,"891 - Warehouse",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-122.38416 37.616901)","2010-06-06T05:36:54.000","2025-06-14T02:21:17.000"
"10049247","0","100492470","3255 Sacramento St.","2010-06-06T00:00:00.000","101570081","2010-06-06T07:12:47.000","2010-06-06T07:15:03.000","2010-06-06T07:38:34.000","SF","94118","B04","10",,"9","31","1","2","0","0","E21",,,"0","0","0","0","1","440 - Elec. wiring/equip. problem, other","None","86 - Investigate",,,,"429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"2","Presidio Heights","POINT (-122.44641322 37.78797883)","2010-06-06T07:58:35.000","2025-06-14T02:21:17.000"
"10049248","0","100492480","19th Av. / Holloway Av.","2010-06-06T00:00:00.000","101570082","2010-06-06T07:23:48.000","2010-06-06T07:27:06.000","2010-06-06T07:27:44.000","SF","94132","B08","19",,"2","9","0","0","0","0","T19",,,"0","0","0","0","1","710 - Malicious, mischievous false call, other","None","00 - Action taken, other",,,,"419 - 1 or 2 family dwelling",,,,,,,,,,,,,,,,,,,,,,,,,,,"7","Lakeshore","POINT (-122.475222 37.721057)","2010-06-08T08:07:22.000","2025-06-14T02:21:17.000"
