"incident_number","exposure_number","id","address","incident_date","call_number","alarm_dttm","arrival_dttm","close_dttm","city","zipcode","battalion","station_area","box","suppression_units","suppression_personnel","ems_units","ems_personnel","other_units","other_personnel","first_unit_on_scene","estimated_property_loss","estimated_contents_loss","fire_fatalities","fire_injuries","civilian_fatalities","civilian_injuries","number_of_alarms","primary_situation","mutual_aid","action_taken_primary","action_taken_secondary","action_taken_other","detector_alerted_occupants","property_use","area_of_fire_origin","ignition_cause","ignition_factor_primary","ignition_factor_secondary","heat_source","item_first_ignited","human_factors_associated_with_ignition","structure_type","structure_status","floor_of_fire_origin","fire_spread","no_flame_spread","number_of_floors_with_minimum_damage","number_of_floors_with_significant_damage","number_of_floors_with_heavy_damage","number_of_floors_with_extreme_damage","detectors_present","detector_type","detector_operation","detector_effectiveness","detector_failure_reason","automatic_extinguishing_system_present","automatic_extinguishing_sytem_type","automatic_extinguishing_sytem_perfomance","automatic_extinguishing_sytem_failure_reason","number_of_sprinkler_heads_operating","supervisor_district","neighborhood_district","point","data_as_of","data_loaded_at"
"15121157","0","151211570","338 JERSEY STREET","2015-11-11T00:00:00.000","153152948","2015-11-11T18:13:47.000","2015-11-11T18:16:16.000","2015-11-11T18:29:54.000","San Francisco","94114","B06","11","5522","9","33","1","2","1","2",,,,"0","0","0","0","1","745 Alarm system activation, no fire - unintentional","N None","86 Investigate",,,,"419 1 or 2 family dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"8","Noe Valley","POINT (-122.432678 37.750644)","2015-11-11T18:29:54.000","2025-06-14T02:21:17.000"
"15121159","0","151211590","725 GOUGH STREET EAST","2015-11-11T00:00:00.000","153152983","2015-11-11T18:24:29.000","2015-11-11T18:31:43.000","2015-11-11T18:55:14.000","San Francisco","94102","B02","05","3263","3","11","0","0","0","0",,,,"0","0","0","0","1","711 Municipal alarm system, malicious false alarm","N None","63 Restore fire alarm system",,,,"150 Public or government, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"5","Western Addition","POINT (-122.423684 37.779926)","2015-11-11T18:55:14.000","2025-06-14T02:21:17.000"
"15121166","0","151211660","555 DE HARO ST 250","2015-11-11T00:00:00.000","153153079","2015-11-11T18:50:01.000","2015-11-11T18:57:59.000","2015-11-11T20:31:22.000","San Francisco","94107","B02","37","2455","1","4","1","2","0","0",,,,"0","0","0","0","1","611 Dispatched & canceled en route","N None","93 Cancelled en route",,,,"UUU Undetermined",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"10","Potrero Hill","POINT (-122.401311 37.762875)","2015-11-11T20:31:22.000","2025-06-14T02:21:17.000"
"15121171","0","151211710","SANSOME ST/PINE STREET","2015-11-11T00:00:00.000","153153173","2015-11-11T19:19:59.000","2015-11-11T19:22:54.000","2015-11-11T19:23:21.000","San Francisco","94111","B01","13","1165","2","9","0","0","0","0",,,,"0","0","0","0","1","712 Direct tie to FD, malicious false alarm","N None","86 Investigate",,,,"963 Street or road in commercial area",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"3","Financial District/South Beach","POINT (-122.400935 37.792108)","2015-11-11T19:23:21.000","2025-06-14T02:21:17.000"
"15121172","0","151211720","1220 JONES STREET","2015-11-11T00:00:00.000","153153201","2015-11-11T19:28:19.000","2015-11-11T19:32:23.000","2015-11-11T19:44:32.000","San Francisco","94109","B01","41","1465","3","11","0","0","0","0",,,,"0","0","0","0","1","700 False alarm or false call, other","N None","63 Restore fire alarm system",,,,"429 Multifamily dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"3","Nob Hill","POINT (-122.414314 37.792863)","2015-11-11T19:44:32.000","2025-06-14T02:21:17.000"
"15121173","0","151211730","1880 PINE STREET","2015-11-11T00:00:00.000","153153209","2015-11-11T19:30:41.000","2015-11-11T19:34:45.000","2015-11-11T19:43:56.000","San Francisco","94109","B04","38","3325","3","10","0","0","0","0",,,,"0","0","0","0","1","745 Alarm system activation, no fire - unintentional","N None","86 Investigate",,,,"439 Boarding/rooming house, residential hotels",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"2","Pacific Heights","POINT (-122.426721 37.788899)","2015-11-11T19:43:56.000","2025-06-14T02:21:17.000"
"15121174","0","151211740","2350 GREEN STREET","2015-11-11T00:00:00.000","153153210","2015-11-11T19:29:18.000","2015-11-11T19:35:28.000","2015-11-11T19:39:31.000","San Francisco","94123","B04","16","3612","3","11","0","0","0","0",,,,"0","0","0","0","1","500 Service Call, other","N None","00 Action taken, other",,,,"429 Multifamily dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"2","Marina","POINT (-122.437854 37.796112)","2015-11-11T19:39:31.000","2025-06-14T02:21:17.000"
"15121177","0","151211770","359 CLIPPER STREET","2015-11-11T00:00:00.000","153153254","2015-11-11T19:45:24.000","2015-11-11T19:50:08.000","2015-11-11T19:58:08.000","San Francisco","94131","B06","11","5546","3","10","0","0","0","0",,,,"0","0","0","0","1","712 Direct tie to FD, malicious false alarm","N None","86 Investigate",,,,"429 Multifamily dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"8","Noe Valley","POINT (-122.432928 37.748882)","2015-11-11T19:58:08.000","2025-06-14T02:21:17.000"
"15121181","0","151211810","3555 CESAR CHAVEZ STREET","2015-11-11T00:00:00.000","153153280","2015-11-11T20:00:23.000","2015-11-11T20:06:48.000","2015-11-11T20:53:35.000","San Francisco","94110","B06","11","0555","1","5","1","1","0","0",,,,"0","0","0","0","1","500 Service Call, other","N None","70 Assistance, other",,,,"331 Hospital - medical or psychiatric",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"9","Bernal Heights","POINT (-122.420829 37.747986)","2015-11-11T20:53:35.000","2025-06-14T02:21:17.000"
"15121183","0","151211830","977 GREAT HY","2015-11-11T00:00:00.000","153153293","2015-11-11T20:06:06.000","2015-11-11T20:15:19.000","2015-11-11T20:56:09.000","San Francisco","94122","B08","23","7722","1","5","0","0","0","0",,,,"0","0","0","0","1","510 Person in distress, other","N None","75 Provide equipment",,,,"937 Beach",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"4","Golden Gate Park","POINT (-122.511298 37.769703)","2015-11-11T20:56:09.000","2025-06-14T02:21:17.000"
"15121184","0","151211840","401 24TH STREET","2015-11-11T00:00:00.000","153153294","2015-11-11T20:06:16.000","2015-11-11T20:10:33.000","2015-11-11T20:23:57.000","San Francisco","94107","B10","25","2732","1","4","0","0","0","0",,,,"0","0","0","0","1","700 False alarm or false call, other","N None","86 Investigate",,,,"937 Beach",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"10","Potrero Hill","POINT (-122.383159 37.754292)","2015-11-11T20:23:57.000","2025-06-14T02:21:17.000"
"15121189","0","151211890","350 UNION ST 504","2015-11-11T00:00:00.000","153153340","2015-11-11T20:16:38.000","2015-11-11T20:22:34.000","2015-11-11T20:35:34.000","San Francisco","94133","B01","28","1252","3","11","0","0","0","0",,,,"0","0","0","0","1","700 False alarm or false call, other","N None","00 Action taken, other",,,,"429 Multifamily dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"3","North Beach","POINT (-122.405342 37.80099)","2015-11-11T20:35:34.000","2025-06-14T02:21:17.000"
"15121199","0","151211990","1451 HAMPSHIRE STREET","2015-11-11T00:00:00.000","153153446","2015-11-11T20:49:38.000","2015-11-11T20:56:59.000","2015-11-11T21:18:48.000","San Francisco","94110","B10","09","2624","2","8","0","0","0","0",,,,"0","0","0","0","1","500 Service Call, other","N None","72 Assist animal",,,,"400 Residential, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"9","Mission","POINT (-122.406231 37.749727)","2015-11-11T21:18:48.000","2025-06-14T02:21:17.000"
