"incident_number","exposure_number","id","address","incident_date","call_number","alarm_dttm","arrival_dttm","close_dttm","city","zipcode","battalion","station_area","box","suppression_units","suppression_personnel","ems_units","ems_personnel","other_units","other_personnel","first_unit_on_scene","estimated_property_loss","estimated_contents_loss","fire_fatalities","fire_injuries","civilian_fatalities","civilian_injuries","number_of_alarms","primary_situation","mutual_aid","action_taken_primary","action_taken_secondary","action_taken_other","detector_alerted_occupants","property_use","area_of_fire_origin","ignition_cause","ignition_factor_primary","ignition_factor_secondary","heat_source","item_first_ignited","human_factors_associated_with_ignition","structure_type","structure_status","floor_of_fire_origin","fire_spread","no_flame_spread","number_of_floors_with_minimum_damage","number_of_floors_with_significant_damage","number_of_floors_with_heavy_damage","number_of_floors_with_extreme_damage","detectors_present","detector_type","detector_operation","detector_effectiveness","detector_failure_reason","automatic_extinguishing_system_present","automatic_extinguishing_sytem_type","automatic_extinguishing_sytem_perfomance","automatic_extinguishing_sytem_failure_reason","number_of_sprinkler_heads_operating","supervisor_district","neighborhood_district","point","data_as_of","data_loaded_at"
"03023887","0","030238870","1990 The Embarcadero Nor","2003-03-23T00:00:00.000","030820255","2003-03-23T16:11:22.000","2003-03-23T16:14:10.000","2003-03-23T16:33:31.000","SF","94111","B01","28",,"2","9","0","0","0","0","E28","0","0","0","0","0","0","1","711 - Municipal alarm system, Street Box False","None","86 - Investigate",,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","North Beach","POINT (-122.407097 37.807413)","2003-03-23T19:04:52.000","2025-06-14T02:21:17.000"
"03023888","0","030238880","Beach St. / Hyde St.","2003-03-23T00:00:00.000","030820257","2003-03-23T16:30:16.000","2003-03-23T16:33:20.000","2003-03-23T16:33:23.000","SF","94133","B01","28",,"2","9","0","0","0","0","E28","0","0","0","0","0","0","1","711 - Municipal alarm system, Street Box False","None","86 - Investigate",,,,"NNN - None",,,,,,,,,,,,,,,,,,,,,,,,,,,"2","Russian Hill","POINT (-122.420564 37.806657)","2003-03-23T19:11:05.000","2025-06-14T02:21:17.000"
"03023890","0","030238900","19th St. / South Van Ness Av.","2003-03-23T00:00:00.000","030820259","2003-03-23T16:35:15.000","2003-03-23T16:36:45.000","2003-03-23T16:37:30.000","SF","94110","B06","07",,"2","9","0","0","0","0","E07","0","0","0","0","0","0","1","711 - Municipal alarm system, Street Box False","None","86 - Investigate",,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,"9","Mission","POINT (-122.417029 37.760366)","2003-03-23T18:52:07.000","2025-06-14T02:21:17.000"
"03023893","0","030238930","100 Plymouth Av.","2003-03-23T00:00:00.000","030820262","2003-03-23T16:41:24.000","2003-03-23T16:42:50.000","2003-03-23T16:43:37.000","SF","94112","B09","33",,"2","9","0","0","0","0","T15","0","0","0","0","0","0","1","700 - False alarm or false call, other","None","86 - Investigate",,,,"963 - Street or road in commercial area",,,,,,,,,,,,,,,,,,,,,,,,,,,"11","Oceanview/Merced/Ingleside","POINT (-122.455952 37.711477)","2003-03-23T16:56:44.000","2025-06-14T02:21:17.000"
"03023894","0","030238940","1400 Geary Bl.","2003-03-23T00:00:00.000","030820263","2003-03-23T16:44:14.000","2003-03-23T16:46:45.000","2003-03-23T16:58:35.000","SF","94109","B04","03",,"3","11","0","0","0","0","E03","0","0","0","0","0","0","1","743 - Smoke detector, no fire, accidental","None","86 - Investigate",,,,"459 - Residential board and care",,,,,,,,,,,,,,,,,,,,,,,,,,,"2","Western Addition","POINT (-122.426549 37.785208)","2003-03-23T17:19:28.000","2025-06-14T02:21:17.000"
"03023895","0","030238950","2nd St. / Berry St.","2003-03-23T00:00:00.000","030820264","2003-03-23T16:46:10.000","2003-03-23T16:49:44.000","2003-03-23T16:49:49.000","SF","94103","B03","08",,"2","9","0","0","0","0","E08","0","0","0","0","0","0","1","711 - Municipal alarm system, Street Box False","None","86 - Investigate",,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,"6","Mission Bay","POINT (-122.388655 37.779465)","2003-03-23T16:54:55.000","2025-06-14T02:21:17.000"
"03023897","0","030238970","Laguna St. / Post St.","2003-03-23T00:00:00.000","030820266","2003-03-23T16:51:15.000","2003-03-23T16:53:14.000","2003-03-23T17:48:30.000","SF","94102","B04","38",,"0","0","1","4","0","0","E38","0","0","0","0","0","0","1","322 - Vehicle accident with injuries","None","30 - Emergency medical services, other",,,,"000 - Property Use, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"5","Japantown","POINT (-122.428151 37.785783)","2003-03-23T20:39:53.000","2025-06-14T02:21:17.000"
"03023899","0","030238990","2799 25th St.","2003-03-23T00:00:00.000","030820268","2003-03-23T17:03:06.000","2003-03-23T17:06:01.000","2003-03-23T17:06:36.000","SF","94107","B10","09",,"2","9","0","0","0","0","E09","0","0","0","0","0","0","1","700 - False alarm or false call, other","None","86 - Investigate",,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"9","Mission","POINT (-122.40613 37.751663)","2003-03-23T19:14:23.000","2025-06-14T02:21:17.000"
"03023907","0","030239070","1815 Greenwich St.","2003-03-23T00:00:00.000","030820276","2003-03-23T17:39:09.000","2003-03-23T17:42:25.000","2003-03-23T17:45:28.000","SF","94123","B04","16",,"3","11","0","0","0","0","E16","0","0","0","0","0","0","1","611 - Dispatched & canceled en route","None","93 - Cancelled enroute",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2","Marina","POINT (-122.42997921 37.79949639)","2003-03-23T18:44:05.000","2025-06-14T02:21:17.000"
"03023911","0","030239110","Geneva Av. / Madrid St.","2003-03-23T00:00:00.000","030820281","2003-03-23T17:53:09.000","2003-03-23T17:56:41.000","2003-03-23T17:57:06.000","SF","94112","B09","43",,"2","9","0","0","0","0","T15","0","0","0","0","0","0","1","711 - Municipal alarm system, Street Box False","None","86 - Investigate",,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,"11","Excelsior","POINT (-122.437804 37.71494)","2003-03-23T22:16:35.000","2025-06-14T02:21:17.000"
