"incident_number","exposure_number","id","address","incident_date","call_number","alarm_dttm","arrival_dttm","close_dttm","city","zipcode","battalion","station_area","box","suppression_units","suppression_personnel","ems_units","ems_personnel","other_units","other_personnel","first_unit_on_scene","estimated_property_loss","estimated_contents_loss","fire_fatalities","fire_injuries","civilian_fatalities","civilian_injuries","number_of_alarms","primary_situation","mutual_aid","action_taken_primary","action_taken_secondary","action_taken_other","detector_alerted_occupants","property_use","area_of_fire_origin","ignition_cause","ignition_factor_primary","ignition_factor_secondary","heat_source","item_first_ignited","human_factors_associated_with_ignition","structure_type","structure_status","floor_of_fire_origin","fire_spread","no_flame_spread","number_of_floors_with_minimum_damage","number_of_floors_with_significant_damage","number_of_floors_with_heavy_damage","number_of_floors_with_extreme_damage","detectors_present","detector_type","detector_operation","detector_effectiveness","detector_failure_reason","automatic_extinguishing_system_present","automatic_extinguishing_sytem_type","automatic_extinguishing_sytem_perfomance","automatic_extinguishing_sytem_failure_reason","number_of_sprinkler_heads_operating","supervisor_district","neighborhood_district","point","data_as_of","data_loaded_at"
"03052567","0","030525670","24th St. / Mission St.","2003-07-02T00:00:00.000","031830215","2003-07-02T14:06:47.000","2003-07-02T14:08:59.000","2003-07-02T14:30:38.000","SF","94110","B06","11",,"3","11","0","0","0","0","T07","0","0","0","0","0","0","1","412 - Gas leak (natural gas or LPG)","None","86 - Investigate",,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"9","Mission","POINT (-122.418504 37.753775)","2003-07-02T22:49:16.000","2025-06-10T02:23:58.000"
"03052577","0","030525770","Douglass St. / Market St.","2003-07-02T00:00:00.000","031830229","2003-07-02T14:43:45.000","2003-07-02T14:49:55.000","2003-07-02T15:05:58.000","SF","94131","B05","06",,"1","4","0","0","0","0","E24","0","0","0","0","0","0","1","550 - Public service assistance, other","None","73 - Provide manpower",,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,"8","Castro/Upper Market","POINT (-122.439414 37.761425)","2003-07-02T15:18:09.000","2025-06-10T02:23:58.000"
"03052578","0","030525780","Beach St. / Powell St.","2003-07-02T00:00:00.000","031830231","2003-07-02T14:46:53.000","2003-07-02T14:50:01.000","2003-07-02T14:50:57.000","SF","94133","B01","28",,"3","11","0","0","0","0","B01","0","0","0","0","0","0","1","711 - Municipal alarm system, Street Box False","None","86 - Investigate",,,,"963 - Street or road in commercial area",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","North Beach","POINT (-122.412334 37.807689)","2003-07-02T15:06:48.000","2025-06-10T02:23:58.000"
"03052580","0","030525800","Jefferson St. / Leavenworth St.","2003-07-02T00:00:00.000","031830233","2003-07-02T14:48:23.000","2003-07-02T14:53:10.000","2003-07-02T14:54:40.000","SF","94111","B01","28",,"2","9","0","0","0","0","E41","0","0","0","0","0","0","1","711 - Municipal alarm system, Street Box False","None","86 - Investigate",,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","Russian Hill","POINT (-122.419088 37.807801)","2003-07-02T15:42:30.000","2025-06-10T02:23:58.000"
"03052582","0","030525820","1215 Greenwich St.","2003-07-02T00:00:00.000","031830235","2003-07-02T14:54:51.000","2003-07-02T14:57:23.000","2003-07-02T15:06:19.000","SF","94109","B01","41",,"3","11","0","0","0","0","E41","0","0","0","0","0","0","1","733 - Smoke detector activation/malfunction","None","86 - Investigate",,,,"400 - Residential, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","Russian Hill","POINT (-122.419667 37.800964)","2003-07-02T15:45:45.000","2025-06-10T02:23:58.000"
"03052583","0","030525830","Fulton St. / Stanyan St.","2003-07-02T00:00:00.000","031830236","2003-07-02T14:55:30.000","2003-07-02T14:58:40.000","2003-07-02T15:04:26.000","SF","94117","B07","21",,"1","4","0","0","0","0","E21","0","0","0","0","0","0","1","600 - Good intent call, other","None","73 - Provide manpower",,,,"000 - Property Use, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","Lone Mountain/USF","POINT (-122.454637 37.77476)","2003-07-02T16:05:06.000","2025-06-10T02:23:58.000"
"03052584","0","030525840","1335 Stevenson St.","2003-07-02T00:00:00.000","031830238","2003-07-02T14:57:38.000","2003-07-02T15:05:03.000","2003-07-02T15:05:07.000","SF","94103","B02","36",,"1","3","0","0","0","0","E36","0","0","0","0","0","0","1","511 - Lock-out","None","86 - Investigate",,,,"419 - 1 or 2 family dwelling",,,,,,,,,,,,,,,,,,,,,,,,,,,"6","Mission","POINT (-122.421604 37.771027)","2003-07-02T15:51:13.000","2025-06-10T02:23:58.000"
"03052585","0","030525850","1305 Carroll Av.","2003-07-02T00:00:00.000","031830244","2003-07-02T15:01:30.000","2003-07-02T15:03:58.000","2003-07-02T15:20:35.000","SF","94124","B10","17",,"17","3","0","0","0","0","E17","0","0","0","0","0","0","1","143 - Grass fire","None","11 - Extinguish",,,,"150 - Public or government, other","90 - Outside area, other","2 - Unintentional","00 - Other factor contributed to ignition",,"61 - Cigarette","72 - Light vegetation - no crops, inc. gra","N - None",,,,,,,,,,,,,,,,,,,,"10","Bayview Hunters Point","POINT (-122.387941 37.721838)","2003-07-02T15:47:41.000","2025-06-10T02:23:58.000"
"03052586","0","030525860","1 101nb Alemany Bayshr Of","2003-07-02T00:00:00.000","031830245","2003-07-02T15:06:02.000","2003-07-02T15:10:25.000","2003-07-02T15:24:06.000","SF","94110","B10","42",,"2","9","0","0","0","0","E42","0","0","0","0","0","0","1","130 - Mobile property (vehicle) fire, other","None","86 - Investigate",,,,"961 - Highway or divided highway (Street)","UU - Undetermined","U - Cause undetermined after investigation","NN - None",,"UU - Undetermined","UU - Undetermined",,,,,,,,,,,,,,,,,,,,,"9","Portola","POINT (-122.406789 37.735314)","2003-07-02T23:38:23.000","2025-06-10T02:23:58.000"
"03052594","0","030525940","2nd St. / Townsend St.","2003-07-02T00:00:00.000","031830257","2003-07-02T15:44:26.000","2003-07-02T15:46:30.000","2003-07-02T15:46:40.000","SF","94105","B03","08",,"1","4","0","0","0","0","E35","0","0","0","0","0","0","1","711 - Municipal alarm system, Street Box False","None","86 - Investigate",,,,"963 - Street or road in commercial area",,,,,,,,,,,,,,,,,,,,,,,,,,,"6","Financial District/South Beach","POINT (-122.390531 37.780607)","2003-07-03T07:58:41.000","2025-06-10T02:23:58.000"
