"incident_number","exposure_number","id","address","incident_date","call_number","alarm_dttm","arrival_dttm","close_dttm","city","zipcode","battalion","station_area","box","suppression_units","suppression_personnel","ems_units","ems_personnel","other_units","other_personnel","first_unit_on_scene","estimated_property_loss","estimated_contents_loss","fire_fatalities","fire_injuries","civilian_fatalities","civilian_injuries","number_of_alarms","primary_situation","mutual_aid","action_taken_primary","action_taken_secondary","action_taken_other","detector_alerted_occupants","property_use","area_of_fire_origin","ignition_cause","ignition_factor_primary","ignition_factor_secondary","heat_source","item_first_ignited","human_factors_associated_with_ignition","structure_type","structure_status","floor_of_fire_origin","fire_spread","no_flame_spread","number_of_floors_with_minimum_damage","number_of_floors_with_significant_damage","number_of_floors_with_heavy_damage","number_of_floors_with_extreme_damage","detectors_present","detector_type","detector_operation","detector_effectiveness","detector_failure_reason","automatic_extinguishing_system_present","automatic_extinguishing_sytem_type","automatic_extinguishing_sytem_perfomance","automatic_extinguishing_sytem_failure_reason","number_of_sprinkler_heads_operating","supervisor_district","neighborhood_district","point","data_as_of","data_loaded_at"
"23101301","0","231013010","103 SAINT MARYS AVENUE","2023-07-31T00:00:00.000","232120971","2023-07-31T10:23:27.000","2023-07-31T10:33:49.000","2023-07-31T10:40:07.000","San Francisco","94112","B06","32","8134","1","4","0","0","0","0",,,,"0","0","0","0","1","440 Electrical  wiring/equipment problem, other","N None","73 Provide manpower",,,,"NNN None",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"8","Outer Mission","POINT (-122.427547 37.734492)","2023-07-31T10:40:07.000","2025-06-10T02:23:58.000"
"23101308","0","231013080","68 DIVISION STREET","2023-07-31T00:00:00.000","232121009","2023-07-31T10:37:10.000","2023-07-31T10:41:06.000","2023-07-31T11:24:11.000","San Francisco","94103","B03","29","2326","3","10","0","0","0","0",,,,"0","0","0","0","1","745 Alarm system activation, no fire - unintentional","N None","60 Systems and services, other",,,,"500 Mercantile, business, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"6","Mission Bay","POINT (-122.40333 37.769882)","2023-07-31T11:24:11.000","2025-06-10T02:23:58.000"
"23101320","0","231013200","150 HAYES STREET","2023-07-31T00:00:00.000","232121113","2023-07-31T11:14:52.000","2023-07-31T11:20:02.000","2023-07-31T11:24:13.000","San Francisco","94102","B02","36","3166","3","10","0","0","0","0",,,,"0","0","0","0","1","745 Alarm system activation, no fire - unintentional","N None","86 Investigate",,,,"429 Multifamily dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"6","Tenderloin","POINT (-122.418901 37.777472)","2023-07-31T11:24:13.000","2025-06-10T02:23:58.000"
"23101323","0","231013230","1280 LAGUNA STREET","2023-07-31T00:00:00.000","232121123","2023-07-31T11:18:24.000","2023-07-31T11:35:13.000","2023-07-31T11:35:41.000","San Francisco","94115","B02","05","3366","1","5","0","0","0","0",,,,"0","0","0","0","1","554 Assist invalid","N None","86 Investigate",,,,"439 Boarding/rooming house, residential hotels",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"2","Western Addition","POINT (-122.427463 37.782805)","2023-07-31T11:35:41.000","2025-06-10T02:23:58.000"
"23101328","0","231013280","1800 BROADWAY","2023-07-31T00:00:00.000","232121181","2023-07-31T11:36:00.000","2023-07-31T11:39:15.000","2023-07-31T12:35:03.000","San Francisco","94123","B04","38","3251","3","10","2","3","0","0",,,,"0","0","0","0","1","424 Carbon monoxide incident","N None","00 Action taken, other",,,,"429 Multifamily dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"2","Pacific Heights","POINT (-122.426801 37.795373)","2023-07-31T12:35:03.000","2025-06-10T02:23:58.000"
"23101331","0","231013310","2101 43RD AVENUE","2023-07-31T00:00:00.000","232121200","2023-07-31T11:42:39.000","2023-07-31T11:46:50.000","2023-07-31T11:57:04.000","San Francisco","94116","B08","18","7645","2","5","0","0","0","0",,,,"0","0","0","0","1","700 False alarm or false call, other","N None","86 Investigate",,,,"429 Multifamily dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"4","Sunset/Parkside","POINT (-122.50188 37.747435)","2023-07-31T11:57:04.000","2025-06-10T02:23:58.000"
"23101333","0","231013330","949 LAGUNA STREET","2023-07-31T00:00:00.000","232121237","2023-07-31T11:54:20.000","2023-07-31T11:57:24.000","2023-07-31T12:11:24.000","San Francisco","94115","B02","05","3411","3","10","0","0","0","0",,,,"0","0","0","0","1","740 Unintentional transmission of alarm, other","N None","86 Investigate",,,,"429 Multifamily dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"5","Western Addition","POINT (-122.426971 37.779522)","2023-07-31T12:11:24.000","2025-06-10T02:23:58.000"
"23101346","0","231013460","1761 PAGE STREET","2023-07-31T00:00:00.000","232121340","2023-07-31T12:23:00.000","2023-07-31T12:27:16.000","2023-07-31T12:33:11.000","San Francisco","94117","B05","12","4533","3","10","0","0","0","0",,,,"0","0","0","0","1","733 Smoke detector activation due to malfunction","N None","73 Provide manpower",,,,"419 1 or 2 family dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"5","Haight Ashbury","POINT (-122.449741 37.770535)","2023-07-31T12:33:11.000","2025-06-10T02:23:58.000"
"23101365","0","231013650","216 11TH STREET","2023-07-31T00:00:00.000","232121498","2023-07-31T13:06:18.000","2023-07-31T13:11:38.000","2023-07-31T13:17:59.000","San Francisco","94103","B02","36","5114","3","11","0","0","0","0",,,,"0","0","0","0","1","735 Alarm system sounded due to malfunction","N None","86 Investigate",,,,"599 Business office",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"6","Mission","POINT (-122.415358 37.772837)","2023-07-31T13:17:59.000","2025-06-10T02:23:58.000"
"23101367","0","231013670","1055 ELLIS STREET","2023-07-31T00:00:00.000","232121509","2023-07-31T13:09:34.000","2023-07-31T13:13:07.000","2023-07-31T13:23:43.000","San Francisco","94109","B02","03","3221","3","10","0","0","0","0",,,,"0","0","0","0","1","735 Alarm system sounded due to malfunction","N None","86 Investigate",,,,"215 High school/junior high school/middle school",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"2","Western Addition","POINT (-122.423188 37.783287)","2023-07-31T13:23:43.000","2025-06-10T02:23:58.000"
