"incident_number","exposure_number","id","address","incident_date","call_number","alarm_dttm","arrival_dttm","close_dttm","city","zipcode","battalion","station_area","box","suppression_units","suppression_personnel","ems_units","ems_personnel","other_units","other_personnel","first_unit_on_scene","estimated_property_loss","estimated_contents_loss","fire_fatalities","fire_injuries","civilian_fatalities","civilian_injuries","number_of_alarms","primary_situation","mutual_aid","action_taken_primary","action_taken_secondary","action_taken_other","detector_alerted_occupants","property_use","area_of_fire_origin","ignition_cause","ignition_factor_primary","ignition_factor_secondary","heat_source","item_first_ignited","human_factors_associated_with_ignition","structure_type","structure_status","floor_of_fire_origin","fire_spread","no_flame_spread","number_of_floors_with_minimum_damage","number_of_floors_with_significant_damage","number_of_floors_with_heavy_damage","number_of_floors_with_extreme_damage","detectors_present","detector_type","detector_operation","detector_effectiveness","detector_failure_reason","automatic_extinguishing_system_present","automatic_extinguishing_sytem_type","automatic_extinguishing_sytem_perfomance","automatic_extinguishing_sytem_failure_reason","number_of_sprinkler_heads_operating","supervisor_district","neighborhood_district","point","data_as_of","data_loaded_at"
"03070832","0","030708320","1155 Market St.","2003-09-05T00:00:00.000","032480056","2003-09-05T07:11:00.000","2003-09-05T07:11:21.000","2003-09-05T07:27:11.000","SF","94109","B02","01",,"3","11","0","0","0","0","B02","0","0","0","0","0","0","1","744 - Detector activation, no fire - accident","None","86 - Investigate",,,,"599 - Business office",,,,,,,,,,,,,,,,,,,,,,,,,,,"6","South of Market","POINT (-122.41354 37.779576)","2003-09-05T08:10:56.000","2025-06-10T02:23:58.000"
"03070833","0","030708330","Bayshore Bl. / Egbert Av.","2003-09-05T00:00:00.000","032480058","2003-09-05T07:23:06.000","2003-09-05T07:26:30.000","2003-09-05T07:26:33.000","SF","94134","B10","42",,"2","10","0","0","0","0","E42","0","0","0","0","0","0","1","711 - Municipal alarm system, Street Box False","None","86 - Investigate",,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"9","Portola","POINT (-122.40221 37.728104)","2003-09-05T07:48:58.000","2025-06-10T02:23:58.000"
"03070841","0","030708410","158 Appleton Av.","2003-09-05T00:00:00.000","032480076","2003-09-05T08:47:54.000","2003-09-05T08:52:39.000","2003-09-05T09:09:46.000","SF","94110","B06","32",,"1","4","0","0","0","0","E32","0","0","0","0","0","0","1","522 - Water or steam leak","None","82 - Notify other agencies.",,,,"429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"9","Bernal Heights","POINT (-122.421757 37.737877)","2003-09-05T09:12:13.000","2025-06-10T02:23:58.000"
"03070842","0","030708420","85 Stillman St.","2003-09-05T00:00:00.000","032480078","2003-09-05T08:49:36.000","2003-09-05T08:49:36.000","2003-09-05T09:24:52.000","SF","94105","B03","08",,"2","9","0","0","0","0",,"0","0","0","0","0","0","1","711 - Municipal alarm system, Street Box False","None","86 - Investigate",,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"6","Financial District/South Beach","POINT (-122.3959248 37.78484051)","2003-09-11T09:36:47.000","2025-06-10T02:23:58.000"
"03070843","0","030708430","1300 15th St.","2003-09-05T00:00:00.000","032480077","2003-09-05T08:49:44.000","2003-09-05T08:50:52.000","2003-09-05T08:53:43.000","SF","94110","B02","29",,"2","9","0","0","0","0","E29","0","0","0","0","0","0","1","711 - Municipal alarm system, Street Box False","None","86 - Investigate",,,,"963 - Street or road in commercial area",,,,,,,,,,,,,,,,,,,,,,,,,,,"9","Mission","POINT (-122.413356 37.767132)","2003-09-05T18:53:37.000","2025-06-10T02:23:58.000"
"03070845","0","030708450","95 Woodland Av.","2003-09-05T00:00:00.000","032480083","2003-09-05T08:52:09.000","2003-09-05T08:52:42.000","2003-09-05T08:57:12.000","SF","94117","B05","12",,"3","11","0","0","0","0","E12","0","0","0","0","0","0","1","740 - Unintentional alarm, other","None","86 - Investigate",,,,"419 - 1 or 2 family dwelling",,,,,,,,,,,,,,,,,,,,,,,,,,,"8","Haight Ashbury","POINT (-122.4526845 37.76542405)","2003-09-05T17:09:41.000","2025-06-10T02:23:58.000"
"03070851","0","030708510","116 Day St.","2003-09-05T00:00:00.000","032480093","2003-09-05T09:34:13.000","2003-09-05T09:38:29.000","2003-09-05T09:51:43.000","SF","94110","B06","11",,"3","10","0","0","0","0","E32","0","0","0","0","0","0","1","730 - System malfunction, other","None","86 - Investigate",,,,"419 - 1 or 2 family dwelling",,,,,,,,,,,,,,,,,,,,,,,,,,,"8","Noe Valley","POINT (-122.42506642 37.74323551)","2003-09-05T11:13:16.000","2025-06-10T02:23:58.000"
"03070853","0","030708530","1382 Union St.","2003-09-05T00:00:00.000","032480098","2003-09-05T09:37:15.000","2003-09-05T09:40:51.000","2003-09-05T09:45:27.000","SF","94123","B04","41",,"1","4","0","0","0","0","E16","0","0","0","0","0","0","1","331 - Lock-in (if lock out , use 511 )","None","52 - Forcible entry",,,,"150 - Public or government, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","Russian Hill","POINT (-122.422075 37.79892772)","2003-09-11T11:12:25.000","2025-06-10T02:23:58.000"
"03070854","0","030708540","1170 Market St.","2003-09-05T00:00:00.000","032480097","2003-09-05T09:37:21.000","2003-09-05T09:39:31.000","2003-09-05T09:41:13.000","SF","94102","B02","01",,"3","11","0","0","0","0","E01","0","0","0","0","0","0","1","740 - Unintentional alarm, other","None","86 - Investigate",,,,"599 - Business office",,,,,,,,,,,,,,,,,,,,,,,,,,,"5","Tenderloin","POINT (-122.414055 37.779362)","2003-09-05T22:09:03.000","2025-06-10T02:23:58.000"
"03070858","0","030708580","8th St. / Bryant St.","2003-09-05T00:00:00.000","032480106","2003-09-05T10:05:20.000","2003-09-05T10:08:49.000","2003-09-05T10:09:24.000","SF","94105","B03","29",,"2","9","0","0","0","0","E08","0","0","0","0","0","0","1","711 - Municipal alarm system, Street Box False","None","86 - Investigate",,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"6","South of Market","POINT (-122.406971 37.772527)","2003-09-11T11:46:31.000","2025-06-10T02:23:58.000"
