"incident_number","exposure_number","id","address","incident_date","call_number","alarm_dttm","arrival_dttm","close_dttm","city","zipcode","battalion","station_area","box","suppression_units","suppression_personnel","ems_units","ems_personnel","other_units","other_personnel","first_unit_on_scene","estimated_property_loss","estimated_contents_loss","fire_fatalities","fire_injuries","civilian_fatalities","civilian_injuries","number_of_alarms","primary_situation","mutual_aid","action_taken_primary","action_taken_secondary","action_taken_other","detector_alerted_occupants","property_use","area_of_fire_origin","ignition_cause","ignition_factor_primary","ignition_factor_secondary","heat_source","item_first_ignited","human_factors_associated_with_ignition","structure_type","structure_status","floor_of_fire_origin","fire_spread","no_flame_spread","number_of_floors_with_minimum_damage","number_of_floors_with_significant_damage","number_of_floors_with_heavy_damage","number_of_floors_with_extreme_damage","detectors_present","detector_type","detector_operation","detector_effectiveness","detector_failure_reason","automatic_extinguishing_system_present","automatic_extinguishing_sytem_type","automatic_extinguishing_sytem_perfomance","automatic_extinguishing_sytem_failure_reason","number_of_sprinkler_heads_operating","supervisor_district","neighborhood_district","point","data_as_of","data_loaded_at"
"04040163","0","040401630","Grant Av. / Jackson St.","2004-05-21T00:00:00.000","041420125","2004-05-21T10:25:37.000","2004-05-21T10:28:10.000","2004-05-21T10:28:21.000","SF","94109","B01","02",,"2","9","0","0","0","0","E02","0","0","0","0","0","0","1","711 - Municipal alarm system, Street Box False","None","86 - Investigate",,,,"963 - Street or road in commercial area",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","Chinatown","POINT (-122.406657 37.796024)","2004-05-21T11:07:18.000","2025-06-01T02:18:08.000"
"04040166","0","040401660","Grant Av. / Jackson St.","2004-05-21T00:00:00.000","041420129","2004-05-21T10:30:45.000","2004-05-21T10:31:57.000","2004-05-21T11:00:09.000","SF","94109","B01","02",,"2","9","0","0","0","0","E02","0","0","0","0","0","0","1","711 - Municipal alarm system, Street Box False","None","86 - Investigate",,,,"963 - Street or road in commercial area",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","Chinatown","POINT (-122.406657 37.796024)","2004-05-21T11:09:47.000","2025-06-01T02:18:08.000"
"04040169","0","040401690","601 Masonic Av.","2004-05-21T00:00:00.000","041420138","2004-05-21T10:48:56.000","2004-05-21T10:53:07.000","2004-05-21T11:53:07.000","SF","94123","B05","21",,"3","10","0","0","0","0","RC2","0","0","0","0","0","0","1","745 - Alarm system sounded/no fire-accidental","None","86 - Investigate",,,,"215 - Middle/Junior or High School",,,,,,,,,,,,,,,,,,,,,,,,,,,"2","Lone Mountain/USF","POINT (-122.446544 37.776720726)","2004-06-24T16:23:58.000","2025-06-01T02:18:08.000"
"04040173","0","040401730","316 Leavenworth St.","2004-05-21T00:00:00.000","041420145","2004-05-21T10:59:14.000","2004-05-21T11:03:35.000","2004-05-21T11:08:00.000","SF","94102","B02","03",,"3","11","0","0","0","0","B02","0","0","0","0","0","0","1","740 - Unintentional alarm, other","None","63 - Restore fire alarm system","86 - Investigate",,,"211 - Preschool",,,,,,,,,,,,,,,,,,,,,,,,,,,"5","Tenderloin","POINT (-122.414198 37.783933)","2004-05-21T13:05:05.000","2025-06-01T02:18:08.000"
"04040175","0","040401750","Lyon St. / Page St.","2004-05-21T00:00:00.000","041420151","2004-05-21T11:05:35.000","2004-05-21T11:08:09.000","2004-05-21T11:11:31.000","SF","94117","B05","21",,"1","4","0","0","0","0","E06","0","0","0","0","0","0","1","118 - Trash or rubbish fire, contained","None","11 - Extinguish",,,"U - Unknown","960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"5","Haight Ashbury","POINT (-122.442188 37.77157)","2004-05-21T14:00:46.000","2025-06-01T02:18:08.000"
"04040179","0","040401790","Haight St. / Lyon St.","2004-05-21T00:00:00.000","041420156","2004-05-21T11:23:50.000","2004-05-21T11:27:19.000","2004-05-21T11:27:40.000","SF","94117","B05","21",,"1","4","0","0","0","0","E06","0","0","0","0","0","0","1","600 - Good intent call, other","None","86 - Investigate",,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"8","Haight Ashbury","POINT (-122.441998 37.770637)","2004-05-21T14:04:23.000","2025-06-01T02:18:08.000"
"04040184","0","040401840","26th St. / Hampshire St.","2004-05-21T00:00:00.000","041420161","2004-05-21T11:40:36.000","2004-05-21T11:41:55.000","2004-05-21T11:42:29.000","SF","94110","B06","09",,"2","9","0","0","0","0","T07","0","0","0","0","0","0","1","711 - Municipal alarm system, Street Box False","None","86 - Investigate",,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"9","Mission","POINT (-122.406897 37.749718)","2004-05-21T12:59:59.000","2025-06-01T02:18:08.000"
"04040185","0","040401850","Buchanan St. / Grove St.","2004-05-21T00:00:00.000","041420162","2004-05-21T11:44:32.000","2004-05-21T11:46:42.000","2004-05-21T11:47:08.000","SF","94102","B02","05",,"2","9","0","0","0","0","T05","0","0","0","0","0","0","1","711 - Municipal alarm system, Street Box False","None","86 - Investigate",,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,"5","Hayes Valley","POINT (-122.428104 37.777177)","2004-05-21T11:56:03.000","2025-06-01T02:18:08.000"
"04040187","0","040401870","Broderick St. / Lombard St.","2004-05-21T00:00:00.000","041420167","2004-05-21T11:54:21.000","2004-05-21T11:57:11.000","2004-05-21T11:58:59.000","SF","94123","B04","16",,"3","11","0","0","0","0","E16","0","0","0","0","0","0","1","500 - Service Call, other","None","86 - Investigate",,,,"963 - Street or road in commercial area",,,,,,,,,,,,,,,,,,,,,,,,,,,"2","Marina","POINT (-122.444319 37.798788)","2004-05-21T12:53:55.000","2025-06-01T02:18:08.000"
"04040192","0","040401920","355 Fulton St.","2004-05-21T00:00:00.000","041420173","2004-05-21T12:21:52.000","2004-05-21T12:23:26.000","2004-05-21T12:34:45.000","SF","94102","B02","36",,"9","32","0","0","0","0","B02","0","0","0","0","0","0","1","531 - Smoke or odor removal","None","51 - Ventilate","63 - Restore fire alarm system","86 - Investigate",,"429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"5","Hayes Valley","POINT (-122.422595 37.778775)","2004-05-21T13:09:54.000","2025-06-01T02:18:08.000"
