"incident_number","exposure_number","id","address","incident_date","call_number","alarm_dttm","arrival_dttm","close_dttm","city","zipcode","battalion","station_area","box","suppression_units","suppression_personnel","ems_units","ems_personnel","other_units","other_personnel","first_unit_on_scene","estimated_property_loss","estimated_contents_loss","fire_fatalities","fire_injuries","civilian_fatalities","civilian_injuries","number_of_alarms","primary_situation","mutual_aid","action_taken_primary","action_taken_secondary","action_taken_other","detector_alerted_occupants","property_use","area_of_fire_origin","ignition_cause","ignition_factor_primary","ignition_factor_secondary","heat_source","item_first_ignited","human_factors_associated_with_ignition","structure_type","structure_status","floor_of_fire_origin","fire_spread","no_flame_spread","number_of_floors_with_minimum_damage","number_of_floors_with_significant_damage","number_of_floors_with_heavy_damage","number_of_floors_with_extreme_damage","detectors_present","detector_type","detector_operation","detector_effectiveness","detector_failure_reason","automatic_extinguishing_system_present","automatic_extinguishing_sytem_type","automatic_extinguishing_sytem_perfomance","automatic_extinguishing_sytem_failure_reason","number_of_sprinkler_heads_operating","supervisor_district","neighborhood_district","point","data_as_of","data_loaded_at"
"05079507","0","050795070","Great Hy. / Noriega St.","2005-10-22T00:00:00.000","052950201","2005-10-22T15:18:13.000","2005-10-22T15:24:09.000","2005-10-22T15:24:09.000","SF","94116","B08","23",,"2","9","0","0","0","0",,"0","0","0","0","0","0","1","711 - Municipal alarm system, Street Box False","None","86 - Investigate",,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,"4","Sunset/Parkside","POINT (-122.508432 37.752828)","2005-10-22T20:54:41.000","2025-06-14T02:21:17.000"
"05079510","0","050795100","698 2nd St.","2005-10-22T00:00:00.000","052950206","2005-10-22T15:27:57.000","2005-10-22T15:29:02.000","2005-10-22T16:11:05.000","SF","94105","B03","08",,"1","5","0","0","0","0","E08","0","0","0","0","0","0","1","735 - Alarm system sounded due to malfunction","None","86 - Investigate",,,,"150 - Public or government, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"6","Financial District/South Beach","POINT (-122.390627 37.780605)","2005-10-22T16:25:24.000","2025-06-14T02:21:17.000"
"05079512","0","050795120","Post St. / Powell St.","2005-10-22T00:00:00.000","052950209","2005-10-22T15:40:08.000","2005-10-22T15:46:34.000","2005-10-22T15:51:13.000","SF","94105","B01","01",,"1","4","0","0","0","0","E01","0","0","0","0","0","0","1","118 - Trash or rubbish fire, contained","None","11 - Extinguish",,,"U - Unknown","960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","Nob Hill","POINT (-122.408404 37.788294)","2005-10-22T23:21:43.000","2025-06-14T02:21:17.000"
"05079514","0","050795140","380 Webster St.","2005-10-22T00:00:00.000","052950211","2005-10-22T15:48:04.000","2005-10-22T15:50:43.000","2005-10-22T16:01:21.000","SF","94102","B02","05",,"3","11","0","0","0","0","E05","0","0","0","0","0","0","1","113 - Cooking fire, confined to container","None","63 - Restore fire alarm system",,,"1 - Detector alerted occupants","215 - Middle/Junior or High School",,,,,,,,,,,,,,,,,,,,,,,,,,,"5","Hayes Valley","POINT (-122.42867944 37.77375972)","2005-10-22T18:47:17.000","2025-06-14T02:21:17.000"
"05079517","0","050795170","Columbus Av. / Francisco St.","2005-10-22T00:00:00.000","052950214","2005-10-22T16:05:10.000","2005-10-22T16:06:54.000","2005-10-22T16:07:31.000","SF","94133","B01","28",,"2","9","0","0","0","0","E28","0","0","0","0","0","0","1","700 - False alarm or false call, other","None","86 - Investigate",,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","Russian Hill","POINT (-122.416056 37.804354)","2005-10-22T16:36:30.000","2025-06-14T02:21:17.000"
"05079519","0","050795190","440 Eddy St.","2005-10-22T00:00:00.000","052950217","2005-10-22T16:10:43.000","2005-10-22T16:12:12.000","2005-10-22T16:14:08.000","SF","94109","B02","03",,"3","11","0","0","0","0","B02","0","0","0","0","0","0","1","715 - Local alarm sys., Malicious False alarm","None","63 - Restore fire alarm system",,,,"429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"5","Tenderloin","POINT (-122.414942 37.783705)","2005-10-22T18:48:57.000","2025-06-14T02:21:17.000"
"05079523","0","050795230","Davis St. / Market St.","2005-10-22T00:00:00.000","052950221","2005-10-22T16:19:34.000","2005-10-22T16:25:50.000","2005-10-22T16:45:16.000","SF","94104","B03","13",,"1","4","0","0","0","0","T13","0","0","0","0","0","0","1","350 - Extrication, rescue, other","None","73 - Provide manpower",,,,"170 - Passenger terminal, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"6","Financial District/South Beach","POINT (-122.397387 37.792405)","2005-11-03T09:09:53.000","2025-06-14T02:21:17.000"
"05079529","0","050795290","3600 16th St.","2005-10-22T00:00:00.000","052950227","2005-10-22T16:44:27.000","2005-10-22T16:46:27.000","2005-10-22T16:51:03.000","SF","94114","B05","06",,"1","4","0","0","0","0","E06","0","0","0","0","0","0","1","154 - Dumpster/Outside trash receptacle fire","None","11 - Extinguish",,,,"960 - Street, other","92 - Highway, parking lot, street: on or n","2 - Unintentional","11 - Abandoned or discarded materials or p",,"61 - Cigarette","96 - Rubbish, trash, or waste","N - None",,,,,,,,,,,,,,,,,,,,"8","Castro/Upper Market","POINT (-122.433406 37.764391)","2005-10-22T19:15:16.000","2025-06-14T02:21:17.000"
"05079531","0","050795310","Geary St. / Kearny St.","2005-10-22T00:00:00.000","052950229","2005-10-22T16:48:08.000","2005-10-22T16:52:46.000","2005-10-22T17:18:06.000","SF","94111","B01","01",,"3","11","0","0","0","0","T01","50","50","0","0","0","0","1","730 - System malfunction, other","None","86 - Investigate",,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","Financial District/South Beach","POINT (-122.403496 37.787973)","2005-10-22T17:59:02.000","2025-06-14T02:21:17.000"
"05079533","0","050795330","2817 24th St.","2005-10-22T00:00:00.000","052950231","2005-10-22T17:01:45.000","2005-10-22T17:05:48.000","2005-10-22T17:48:14.000","SF","94110","B06","09",,"1","4","0","0","0","0","E09","0","0","0","0","0","0","1","412 - Gas leak (natural gas or LPG)","None","86 - Investigate",,,,"500 - Mercantile, business, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"9","Mission","POINT (-122.40858663 37.75263212)","2005-10-22T18:25:35.000","2025-06-14T02:21:17.000"
