"incident_number","exposure_number","id","address","incident_date","call_number","alarm_dttm","arrival_dttm","close_dttm","city","zipcode","battalion","station_area","box","suppression_units","suppression_personnel","ems_units","ems_personnel","other_units","other_personnel","first_unit_on_scene","estimated_property_loss","estimated_contents_loss","fire_fatalities","fire_injuries","civilian_fatalities","civilian_injuries","number_of_alarms","primary_situation","mutual_aid","action_taken_primary","action_taken_secondary","action_taken_other","detector_alerted_occupants","property_use","area_of_fire_origin","ignition_cause","ignition_factor_primary","ignition_factor_secondary","heat_source","item_first_ignited","human_factors_associated_with_ignition","structure_type","structure_status","floor_of_fire_origin","fire_spread","no_flame_spread","number_of_floors_with_minimum_damage","number_of_floors_with_significant_damage","number_of_floors_with_heavy_damage","number_of_floors_with_extreme_damage","detectors_present","detector_type","detector_operation","detector_effectiveness","detector_failure_reason","automatic_extinguishing_system_present","automatic_extinguishing_sytem_type","automatic_extinguishing_sytem_perfomance","automatic_extinguishing_sytem_failure_reason","number_of_sprinkler_heads_operating","supervisor_district","neighborhood_district","point","data_as_of","data_loaded_at"
"24101728","0","241017280","70 2ND STREET","2024-07-25T00:00:00.000","242070372","2024-07-25T05:24:57.000","2024-07-25T05:27:22.000","2024-07-25T05:35:22.000","San Francisco","94105","B03","35","2145","1","5","0","0","0","0",,,,"0","0","0","0","1","500 Service Call, other","N None","65 Secure property",,,,"549 Specialty shop",,,,,,,,,,,,,,,,,,,,,,,,,,,"6","Financial District/South Beach","POINT (-122.400347 37.788345)","2024-07-25T05:35:22.000","2025-06-10T02:23:58.000"
"24101730","0","241017300","627 TURK STREET","2024-07-25T00:00:00.000","242070380","2024-07-25T05:33:12.000","2024-07-25T05:38:35.000","2024-07-25T05:40:46.000","San Francisco","94102","B02","03","3168","1","4","0","0","0","0",,,,"0","0","0","0","1","118 Trash or rubbish fire, contained","N None","10 Fire control or extinguishment, other",,,"2 Detector did not alert occupants","960 Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"5","Tenderloin","POINT (-122.419744 37.781813)","2024-07-25T05:40:46.000","2025-06-10T02:23:58.000"
"24101739","0","241017390","358 DAY STREET","2024-07-25T00:00:00.000","242070426","2024-07-25T06:16:06.000","2024-07-25T06:22:12.000","2024-07-25T06:28:59.000","San Francisco","94131","B06","11","5564","1","4","1","2","0","0",,,,"0","0","0","0","1","553 Public service","N None","00 Action taken, other",,,,"400 Residential, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"8","Noe Valley","POINT (-122.430109 37.742755)","2024-07-25T06:28:59.000","2025-06-10T02:23:58.000"
"24101740","0","241017400","773 MARKET STREET","2024-07-25T00:00:00.000","242070441","2024-07-25T06:20:06.000","2024-07-25T06:26:05.000","2024-07-25T06:28:43.000","San Francisco","94103","B03","01","2212","1","4","0","0","0","0",,,,"0","0","0","0","1","151 Outside rubbish, trash or waste fire","N None","11 Extinguishment by fire service personnel",,,,"963 Street or road in commercial area",,,,,,,,,,,,,,,,,,,,,,,,,,,"6","Financial District/South Beach","POINT (-122.405277 37.786088)","2024-07-25T06:28:43.000","2025-06-10T02:23:58.000"
"24101745","0","241017450","1132 GREEN STREET","2024-07-25T00:00:00.000","242070484","2024-07-25T06:45:42.000","2024-07-25T06:49:59.000","2024-07-25T06:52:59.000","San Francisco","94133","B01","41","1533","3","11","0","0","0","0",,,,"0","0","0","0","1","735 Alarm system sounded due to malfunction","N None","63 Restore fire alarm system",,,,"429 Multifamily dwelling",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","Russian Hill","POINT (-122.417932 37.798451)","2024-07-25T06:52:59.000","2025-06-10T02:23:58.000"
"24101746","0","241017460","1145 MARKET STREET","2024-07-25T00:00:00.000","242070486","2024-07-25T06:46:36.000","2024-07-25T06:51:01.000","2024-07-25T06:54:41.000","San Francisco","94103","B02","36","2316","3","11","0","0","0","0",,,,"0","0","0","0","1","745 Alarm system activation, no fire - unintentional","N None","86 Investigate",,,,"429 Multifamily dwelling",,,,,,,,,,,,,,,,,,,,,,,,,,,"6","South of Market","POINT (-122.413252 37.779803)","2024-07-25T06:54:41.000","2025-06-10T02:23:58.000"
"24101748","0","241017480","125 MASON STREET","2024-07-25T00:00:00.000","242070505","2024-07-25T06:55:54.000","2024-07-25T06:59:41.000","2024-07-25T07:23:53.000","San Francisco","94103","B03","01","1364","3","11","0","0","0","0",,,,"0","0","0","0","1","745 Alarm system activation, no fire - unintentional","N None","86 Investigate",,,,"449 Hotel/motel, commercial",,,,,,,,,,,,,,,,,,,,,,,,,,,"5","Tenderloin","POINT (-122.409451 37.784601)","2024-07-25T07:23:53.000","2025-06-10T02:23:58.000"
"24101751","0","241017510","546 COLUMBUS AVENUE","2024-07-25T00:00:00.000","242070531","2024-07-25T07:08:52.000","2024-07-25T07:15:40.000","2024-07-25T07:25:08.000","San Francisco","94133","B01","28","1334","1","5","0","0","0","0",,,,"0","0","0","0","1","900 Special type of incident, other","N None","00 Action taken, other",,,,"557 Personal service, including barber & beauty shops",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","North Beach","POINT (-122.409523 37.799931)","2024-07-25T07:25:08.000","2025-06-10T02:23:58.000"
"24101761","0","241017610","1000 CHESTNUT STREET","2024-07-25T00:00:00.000","242070598","2024-07-25T07:35:09.000","2024-07-25T07:37:18.000","2024-07-25T09:55:58.000","San Francisco","94109","B01","28","1613","1","4","1","2","0","0",,,,"0","0","0","0","1","311 Medical assist, assist EMS crew","N None","30 Emergency medical services, other",,,,"419 1 or 2 family dwelling",,,,,,,,,,,,,,,,,,,,,,,,,,,"2","Russian Hill","POINT (-122.419899 37.802981)","2024-07-25T09:55:58.000","2025-06-10T02:23:58.000"
"24101762","0","241017620","560 HAIGHT STREET","2024-07-25T00:00:00.000","242070600","2024-07-25T07:36:50.000","2024-07-25T07:41:42.000","2024-07-25T07:53:13.000","San Francisco","94117","B05","06","3633","3","10","0","0","0","0",,,,"0","0","0","0","1","735 Alarm system sounded due to malfunction","N None","86 Investigate",,,,"429 Multifamily dwelling",,,,,,,,,,,,,,,,,,,,,,,,,,,"5","Hayes Valley","POINT (-122.431446 37.772047)","2024-07-25T07:53:13.000","2025-06-10T02:23:58.000"
