"incident_number","exposure_number","id","address","incident_date","call_number","alarm_dttm","arrival_dttm","close_dttm","city","zipcode","battalion","station_area","box","suppression_units","suppression_personnel","ems_units","ems_personnel","other_units","other_personnel","first_unit_on_scene","estimated_property_loss","estimated_contents_loss","fire_fatalities","fire_injuries","civilian_fatalities","civilian_injuries","number_of_alarms","primary_situation","mutual_aid","action_taken_primary","action_taken_secondary","action_taken_other","detector_alerted_occupants","property_use","area_of_fire_origin","ignition_cause","ignition_factor_primary","ignition_factor_secondary","heat_source","item_first_ignited","human_factors_associated_with_ignition","structure_type","structure_status","floor_of_fire_origin","fire_spread","no_flame_spread","number_of_floors_with_minimum_damage","number_of_floors_with_significant_damage","number_of_floors_with_heavy_damage","number_of_floors_with_extreme_damage","detectors_present","detector_type","detector_operation","detector_effectiveness","detector_failure_reason","automatic_extinguishing_system_present","automatic_extinguishing_sytem_type","automatic_extinguishing_sytem_perfomance","automatic_extinguishing_sytem_failure_reason","number_of_sprinkler_heads_operating","supervisor_district","neighborhood_district","point","data_as_of","data_loaded_at"
"09083745","0","090837450","Kearny St. / Pine St.","2009-10-07T00:00:00.000","092800048","2009-10-07T05:21:21.000","2009-10-07T05:25:32.000","2009-10-07T05:26:16.000","SF","94104","B01","13",,"2","9","0","0","0","0","E13",,,"0","0","0","0","1","711 - Municipal alarm system, Street Box False","None","86 - Investigate",,,,"963 - Street or road in commercial area",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","Financial District/South Beach","POINT (-122.404223 37.79169)","2009-10-12T15:25:41.000","2025-06-01T02:18:08.000"
"09083754","0","090837540","990 Polk St.","2009-10-07T00:00:00.000","092800067","2009-10-07T07:03:09.000","2009-10-07T07:32:37.000","2009-10-07T07:40:19.000","SF","94102","B04","03",,"1","4","0","0","0","0","64",,,"0","0","0","0","1","554 - Assist invalid","None","71 - Assist physically disabled",,,,"429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"5","Tenderloin","POINT (-122.419628 37.785783)","2009-12-25T16:21:11.000","2025-06-01T02:18:08.000"
"09083758","0","090837580","3001 - 3009 Mission St.","2009-10-07T00:00:00.000","092800072","2009-10-07T07:21:04.000","2009-10-07T07:28:16.000","2009-10-07T07:42:25.000","SF","94110","B06","11",,"3","10","0","0","0","0","E11",,,"0","0","0","0","1","715 - Local alarm sys., Malicious False alarm","None","86 - Investigate",,,,"519 - Food and beverage sales, grocery store",,,,,,,,,,,,,,,,,,,,,,,,,,,"9","Mission","POINT (-122.418046 37.748976)","2009-10-07T22:14:44.000","2025-06-01T02:18:08.000"
"09083759","0","090837590","1 Sf Intl Airport","2009-10-06T00:00:00.000","092800074","2009-10-06T14:56:53.000","2009-10-06T15:03:32.000","2009-10-06T15:08:18.000","SFO","94128","B09","A3",,"1","3","0","0","0","0","AP",,,"0","0","0","0","1","118 - Trash or rubbish fire, contained","None","00 - Action taken, other","12 - Salvage & overhaul",,"U - Unknown","171 - Airport passenger terminal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-122.38416 37.616901)","2009-10-08T21:46:20.000","2025-06-01T02:18:08.000"
"09083760","0","090837600","1 Sf Intl Airport","2009-10-07T00:00:00.000","092800076","2009-10-07T03:01:06.000","2009-10-07T03:10:29.000","2009-10-07T03:23:34.000","SFO","94128","B09","A3",,"2","5","0","0","0","0","AP",,,"0","0","0","0","1","743 - Smoke detector, no fire, accidental","None","00 - Action taken, other","86 - Investigate",,,"882 - Parking garage, general vehicle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-122.38416 37.616901)","2009-10-08T21:50:24.000","2025-06-01T02:18:08.000"
"09083770","0","090837700","Silver Av. / Girard St.","2009-10-07T00:00:00.000","092800091","2009-10-07T08:29:11.000","2009-10-07T08:33:37.000","2009-10-07T08:39:28.000","SF","94112","B10","42",,"1","4","0","0","0","0","E42",,,"0","0","0","0","1","500 - Service Call, other","None","86 - Investigate",,,,"961 - Highway or divided highway (Street)",,,,,,,,,,,,,,,,,,,,,,,,,,,"9","Portola","POINT (-122.406574 37.732143)","2009-10-07T09:32:06.000","2025-06-01T02:18:08.000"
"09083772","0","090837720","2445 Mariposa St.","2009-10-07T00:00:00.000","092800093","2009-10-07T08:39:34.000","2009-10-07T08:43:50.000","2009-10-07T09:32:24.000","SF","94114","B02","29",,"1","4","0","0","0","0","78",,,"0","0","0","0","1","500 - Service Call, other","None","63 - Restore fire alarm system",,,,"429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"9","Mission","POINT (-122.407755 37.763089)","2009-12-03T14:41:15.000","2025-06-01T02:18:08.000"
"09083774","0","090837740","Jennings St. / Evans Av.","2009-10-07T00:00:00.000","092800095","2009-10-07T08:45:02.000","2009-10-07T08:51:46.000","2009-10-07T08:56:19.000","SF","94124","B10","25",,"1","4","0","0","0","0","E25",,,"0","0","0","0","1","150 - Outside rubbish fire, other","None","86 - Investigate",,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"10","Bayview Hunters Point","POINT (-122.379111 37.737682)","2009-12-30T21:35:02.000","2025-06-01T02:18:08.000"
"09083780","0","090837800","301 Howard St.","2009-10-07T00:00:00.000","092800106","2009-10-07T09:25:47.000","2009-10-07T09:32:11.000","2009-10-07T09:37:28.000","SF","94107","B03","35",,"3","9","0","0","0","0","E13",,,"0","0","0","0","1","733 - Smoke detector activation/malfunction","None","86 - Investigate",,,,"429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"6","Financial District/South Beach","POINT (-122.394278 37.789828)","2009-10-07T12:11:55.000","2025-06-01T02:18:08.000"
"09083781","0","090837810","245 Market St.","2009-10-07T00:00:00.000","092800107","2009-10-07T09:31:08.000","2009-10-07T09:37:05.000","2009-10-07T09:51:11.000","SF","94105","B03","13",,"3","11","0","0","0","0","E01",,,"0","0","0","0","1","740 - Unintentional alarm, other","None","86 - Investigate",,,,"449 - Hotel/motel, commercial",,,,,,,,,,,,,,,,,,,,,,,,,,,"6","Financial District/South Beach","POINT (-122.396736 37.792821)","2009-10-07T21:55:03.000","2025-06-01T02:18:08.000"
"09083782","0","090837820","40 Escolta Wy.","2009-10-07T00:00:00.000","092800108","2009-10-07T09:30:04.000","2009-10-07T09:38:52.000","2009-10-07T10:39:15.000","SF","94116","B08","18",,"1","4","1","2","0","0","E18",,,"0","0","0","0","1","300 - Rescue, EMS call, other","None","32 - Provide basic life support (BLS)",,,,"400 - Residential, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"4","Sunset/Parkside","POINT (-122.487563542 37.737682)","2009-10-10T21:01:23.000","2025-06-01T02:18:08.000"
"09083784","0","090837840","236 Douglass St.","2009-10-07T00:00:00.000","092800111","2009-10-07T09:38:23.000","2009-10-07T09:47:22.000","2009-10-07T10:06:51.000","SF","94114","B06","24",,"1","4","0","0","0","0","E24",,,"0","0","0","0","1","554 - Assist invalid","None","71 - Assist physically disabled",,,,"429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"8","Castro/Upper Market","POINT (-122.43964151 37.76002313)","2010-03-31T15:07:14.000","2025-06-01T02:18:08.000"
"09083800","0","090838000","143 Coleridge St.","2009-10-07T00:00:00.000","092800134","2009-10-07T10:18:50.000","2009-10-07T10:23:11.000","2009-10-07T11:33:46.000","SF","94110","B06","11",,"4","8","0","0","0","0","E11",,,"0","0","0","0","1","311 - Medical assist, assist EMS crew","None","81 - Incident command",,,,"419 - 1 or 2 family dwelling",,,,,,,,,,,,,,,,,,,,,,,,,,,"9","Bernal Heights","POINT (-122.41968401 37.7433755)","2009-10-07T22:12:36.000","2025-06-01T02:18:08.000"
"09083801","0","090838010","8th St. / Bryant St.","2009-10-07T00:00:00.000","092800136","2009-10-07T10:19:10.000","2009-10-07T10:25:05.000","2009-10-07T10:27:54.000","SF","94107","B03","29",,"1","4","0","0","0","0","E29",,,"0","0","0","0","1","412 - Gas leak (natural gas or LPG)","None","86 - Investigate",,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"6","South of Market","POINT (-122.406971 37.772527)","2009-11-23T18:04:18.000","2025-06-01T02:18:08.000"
"09083803","0","090838030","1160 Mission St.","2009-10-07T00:00:00.000","092800139","2009-10-07T10:22:19.000","2009-10-07T10:28:28.000","2009-10-07T10:37:53.000","SF","94107","B02","01",,"3","10","0","0","0","0","E03",,,"0","0","0","0","1","700 - False alarm or false call, other","None","86 - Investigate",,,,"429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"6","South of Market","POINT (-122.412667 37.777943)","2009-10-07T12:09:35.000","2025-06-01T02:18:08.000"
"09083804","0","090838040","800 Chestnut St.","2009-10-07T00:00:00.000","092800140","2009-10-07T10:22:24.000","2009-10-07T10:26:14.000","2009-10-07T10:27:10.000","SF","94133","B01","28",,"3","10","0","0","0","0","E28",,,"0","0","0","0","1","745 - Alarm system sounded/no fire-accidental","None","86 - Investigate",,,,"200 - Educational, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","Russian Hill","POINT (-122.41719028 37.80373776)","2009-10-07T11:33:10.000","2025-06-01T02:18:08.000"
"09083816","0","090838160","365 Head St.","2009-10-07T00:00:00.000","092800156","2009-10-07T11:01:56.000","2009-10-07T11:10:18.000","2009-10-07T11:14:27.000","SF","94112","B09","33",,"1","4","0","0","0","0","E19",,,"0","0","0","0","1","710 - Malicious, mischievous false call, other","None","86 - Investigate",,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,"11","Oceanview/Merced/Ingleside","POINT (-122.4661278 37.71433546)","2009-10-07T14:53:05.000","2025-06-01T02:18:08.000"
"09083828","0","090838280","300 Steiner St.","2009-10-07T00:00:00.000","092800170","2009-10-07T11:35:44.000","2009-10-07T11:39:08.000","2009-10-07T11:39:47.000","SF","94117","B05","06",,"1","3","0","0","0","0","E21",,,"0","0","0","0","1","711 - Municipal alarm system, Street Box False","None","86 - Investigate",,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,"5","Hayes Valley","POINT (-122.432023 37.771974)","2009-10-07T12:14:59.000","2025-06-01T02:18:08.000"
"09083833","0","090838330","5252 Mission St.","2009-10-07T00:00:00.000","092800174","2009-10-07T11:57:28.000","2009-10-07T12:00:42.000","2009-10-07T12:11:15.000","SF","94112","B09","43",,"8","30","0","0","0","0","T15",,,"0","0","0","0","1","531 - Smoke or odor removal","None","86 - Investigate",,,,"500 - Mercantile, business, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"11","Outer Mission","POINT (-122.44235799 37.71523194)","2009-10-07T19:57:42.000","2025-06-01T02:18:08.000"
