"incident_number","exposure_number","id","address","incident_date","call_number","alarm_dttm","arrival_dttm","close_dttm","city","zipcode","battalion","station_area","box","suppression_units","suppression_personnel","ems_units","ems_personnel","other_units","other_personnel","first_unit_on_scene","estimated_property_loss","estimated_contents_loss","fire_fatalities","fire_injuries","civilian_fatalities","civilian_injuries","number_of_alarms","primary_situation","mutual_aid","action_taken_primary","action_taken_secondary","action_taken_other","detector_alerted_occupants","property_use","area_of_fire_origin","ignition_cause","ignition_factor_primary","ignition_factor_secondary","heat_source","item_first_ignited","human_factors_associated_with_ignition","structure_type","structure_status","floor_of_fire_origin","fire_spread","no_flame_spread","number_of_floors_with_minimum_damage","number_of_floors_with_significant_damage","number_of_floors_with_heavy_damage","number_of_floors_with_extreme_damage","detectors_present","detector_type","detector_operation","detector_effectiveness","detector_failure_reason","automatic_extinguishing_system_present","automatic_extinguishing_sytem_type","automatic_extinguishing_sytem_perfomance","automatic_extinguishing_sytem_failure_reason","number_of_sprinkler_heads_operating","supervisor_district","neighborhood_district","point","data_as_of","data_loaded_at"
"04029010","0","040290100","6th St. / Market St.","2004-04-11T00:00:00.000","041020146","2004-04-11T11:16:11.000","2004-04-11T11:19:09.000","2004-04-11T11:19:17.000","SF","94105","B03","01",,"1","4","0","0","0","0","E01","0","0","0","0","0","0","1","711 - Municipal alarm system, Street Box False","None","86 - Investigate",,,,"000 - Property Use, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"6","South of Market","POINT (-122.410293 37.78223)","2004-04-11T11:19:17.000","2025-06-10T02:23:58.000"
"04029018","0","040290180","999 Brannan St.","2004-04-11T00:00:00.000","041020156","2004-04-11T12:07:59.000","2004-04-11T12:10:59.000","2004-04-11T12:24:21.000","SF","94103","B03","29",,"3","10","0","0","0","0","B03","0","0","0","0","0","0","1","651 - Smoke scare, odor of smoke","None","86 - Investigate",,,,"569 - Professional supplies, services",,,,,,,,,,,,,,,,,,,,,,,,,,,"6","South of Market","POINT (-122.406882 37.770049)","2004-04-11T19:41:20.000","2025-06-10T02:23:58.000"
"04029019","0","040290190","22nd St. / Valencia St.","2004-04-11T00:00:00.000","041020157","2004-04-11T12:14:02.000","2004-04-11T12:17:28.000","2004-04-11T12:36:55.000","SF","94110","B06","07",,"3","12","0","0","0","0","E07","0","0","0","0","0","0","1","721 - Bomb scare - no bomb","None","92 - Standby",,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"9","Mission","POINT (-122.420967 37.755294)","2004-04-11T13:10:20.000","2025-06-10T02:23:58.000"
"04029021","0","040290210","310 Orizaba Av.","2004-04-11T00:00:00.000","041020161","2004-04-11T12:16:16.000","2004-04-11T12:20:06.000","2004-04-11T12:27:47.000","SF","94132","B09","33",,"3","11","0","0","0","0","B09","0","0","0","0","0","0","1","522 - Water or steam leak","None","64 - Shut down system","86 - Investigate",,,"419 - 1 or 2 family dwelling",,,,,,,,,,,,,,,,,,,,,,,,,,,"11","Oceanview/Merced/Ingleside","POINT (-122.4625374 37.71490695)","2004-04-14T14:59:49.000","2025-06-10T02:23:58.000"
"04029026","0","040290260","Bush St. / Grant Av.","2004-04-11T00:00:00.000","041020167","2004-04-11T12:28:42.000","2004-04-11T12:31:39.000","2004-04-11T12:31:51.000","SF","94111","B01","13",,"1","4","0","0","0","0","E13","0","0","0","0","0","0","1","711 - Municipal alarm system, Street Box False","None","86 - Investigate",,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","Financial District/South Beach","POINT (-122.405576 37.790564)","2004-04-11T21:50:22.000","2025-06-10T02:23:58.000"
"04029030","0","040290300","1582 La Salle Av.","2004-04-11T00:00:00.000","041020172","2004-04-11T12:38:48.000","2004-04-11T12:41:08.000","2004-04-11T14:12:41.000","SF","94124","B10","17",,"9","34","1","2","0","0","E17","0","0","0","0","0","0","1","111 - Building fire","None","11 - Extinguish",,,,"419 - 1 or 2 family dwelling","24 - Cooking area, kitchen","2 - Unintentional","53 - Equipment unattended",,"40 - Hot or smoldering object, other","76 - Cooking materials, inc. Edible materi","3 - Unattended or unsupervised person","1 -Enclosed building","2 -In normal use","2","76 -Cooking materials, inc. Edible materia","3","0","1","1","0","1 -Present","1 -Smoke","2 -Detector operated","1 -Alerted occupants, occupants responded",,"N -None Present",,,,"0","10","Bayview Hunters Point","POINT (-122.3871829 37.73573322)","2004-04-11T15:41:14.000","2025-06-10T02:23:58.000"
"04029034","0","040290340","1045 Capp St.","2004-04-11T00:00:00.000","041020176","2004-04-11T12:54:41.000","2004-04-11T12:58:06.000","2004-04-11T13:00:41.000","SF","94114","B06","11",,"1","5","0","0","0","0","T11","0","0","0","0","0","0","1","350 - Extrication, rescue, other","None","23 - Extricate, disentangle",,,,"429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"9","Mission","POINT (-122.41696456 37.74999962)","2004-04-23T10:45:21.000","2025-06-10T02:23:58.000"
"04029044","0","040290440","Haight St. / Masonic Av.","2004-04-11T00:00:00.000","041020197","2004-04-11T13:18:45.000","2004-04-11T13:21:51.000","2004-04-11T13:21:59.000","SF","94117","B05","21",,"2","9","0","0","0","0","E21","0","0","0","0","0","0","1","711 - Municipal alarm system, Street Box False","None","86 - Investigate",,,"U - Unknown","963 - Street or road in commercial area",,,,,,,,,,,,,,,,,,,,,,,,,,,"5","Haight Ashbury","POINT (-122.445347 37.770208)","2004-04-11T13:29:46.000","2025-06-10T02:23:58.000"
"04029049","0","040290490","768 9th Av.","2004-04-11T00:00:00.000","041020207","2004-04-11T13:34:29.000","2004-04-11T13:36:59.000","2004-04-11T13:41:49.000","SF","94121","B07","31",,"1","4","0","0","0","0","E31","0","0","0","0","0","0","1","651 - Smoke scare, odor of smoke","None","86 - Investigate",,,,"419 - 1 or 2 family dwelling",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","Inner Richmond","POINT (-122.4669866 37.77340281)","2004-04-11T20:51:19.000","2025-06-10T02:23:58.000"
"04029051","0","040290510","1024 Potrero Av.","2004-04-11T00:00:00.000","041020210","2004-04-11T13:37:27.000","2004-04-11T13:40:44.000","2004-04-11T13:51:09.000","SF","94124","B10","37",,"3","10","0","0","0","0","E37","0","0","0","0","0","0","1","735 - Alarm system sounded due to malfunction","None","86 - Investigate",,,,"331 - Hospital - medical or psychiatric",,,,,,,,,,,,,,,,,,,,,,,,,,,"9","Mission","POINT (-122.406682 37.755734)","2004-04-11T13:55:53.000","2025-06-10T02:23:58.000"
