"incident_number","exposure_number","id","address","incident_date","call_number","alarm_dttm","arrival_dttm","close_dttm","city","zipcode","battalion","station_area","box","suppression_units","suppression_personnel","ems_units","ems_personnel","other_units","other_personnel","first_unit_on_scene","estimated_property_loss","estimated_contents_loss","fire_fatalities","fire_injuries","civilian_fatalities","civilian_injuries","number_of_alarms","primary_situation","mutual_aid","action_taken_primary","action_taken_secondary","action_taken_other","detector_alerted_occupants","property_use","area_of_fire_origin","ignition_cause","ignition_factor_primary","ignition_factor_secondary","heat_source","item_first_ignited","human_factors_associated_with_ignition","structure_type","structure_status","floor_of_fire_origin","fire_spread","no_flame_spread","number_of_floors_with_minimum_damage","number_of_floors_with_significant_damage","number_of_floors_with_heavy_damage","number_of_floors_with_extreme_damage","detectors_present","detector_type","detector_operation","detector_effectiveness","detector_failure_reason","automatic_extinguishing_system_present","automatic_extinguishing_sytem_type","automatic_extinguishing_sytem_perfomance","automatic_extinguishing_sytem_failure_reason","number_of_sprinkler_heads_operating","supervisor_district","neighborhood_district","point","data_as_of","data_loaded_at"
"04075310","0","040753100","91 Central Av.","2004-09-28T00:00:00.000","042720117","2004-09-28T10:04:43.000","2004-09-28T10:10:28.000","2004-09-28T10:13:05.000","SF","94117","B05","21",,"3","11","0","0","0","0","E12","0","0","0","0","0","0","1","743 - Smoke detector, no fire, accidental","None","63 - Restore fire alarm system","86 - Investigate",,,"429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"8","Haight Ashbury","POINT (-122.4432928 37.76896892)","2004-09-28T13:31:41.000","2025-06-01T02:18:08.000"
"04075311","0","040753110","2430 21st Av.","2004-09-28T00:00:00.000","042720118","2004-09-28T10:11:30.000","2004-09-28T10:15:51.000","2004-09-28T10:30:52.000","SF","94122","B08","40",,"3","10","0","0","0","0","E39","0","0","0","0","0","0","1","113 - Cooking fire, confined to container","None","86 - Investigate",,,"2 - Detector did not alert occupants","419 - 1 or 2 family dwelling",,,,,,,,,,,,,,,,,,,,,,,,,,,"4","Sunset/Parkside","POINT (-122.4777621 37.74290341)","2004-09-28T19:36:27.000","2025-06-01T02:18:08.000"
"04075314","0","040753140","2324 22nd St.","2004-09-28T00:00:00.000","042720122","2004-09-28T10:38:09.000","2004-09-28T10:42:46.000","2004-09-28T10:45:47.000","SF","94124","B10","37",,"3","10","0","0","0","0","E37","0","0","0","0","0","0","1","740 - Unintentional alarm, other","None","86 - Investigate",,,,"331 - Hospital - medical or psychiatric",,,,,,,,,,,,,,,,,,,,,,,,,,,"10","Mission","POINT (-122.40431497 37.75720445)","2004-09-28T11:39:36.000","2025-06-01T02:18:08.000"
"04075315","0","040753150","524 Sutter St.","2004-09-28T00:00:00.000","042720127","2004-09-28T10:53:33.000","2004-09-28T10:56:14.000","2004-09-28T10:58:14.000","SF","94133","B01","03",,"3","12","0","0","0","0","B01","0","0","0","0","0","0","1","745 - Alarm system sounded/no fire-accidental","None","86 - Investigate",,,,"449 - Hotel/motel, commercial",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","Nob Hill","POINT (-122.40917314 37.78943849)","2004-09-28T19:06:45.000","2025-06-01T02:18:08.000"
"04075316","0","040753160","174 Ellis St.","2004-09-28T00:00:00.000","042720128","2004-09-28T10:54:49.000","2004-09-28T10:58:04.000","2004-09-28T11:05:10.000","SF","94108","B03","01",,"3","11","0","0","0","0","T08","0","0","0","0","0","0","1","745 - Alarm system sounded/no fire-accidental","None","86 - Investigate",,,,"429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"5","Tenderloin","POINT (-122.409098 37.785404)","2004-09-28T13:30:19.000","2025-06-01T02:18:08.000"
"04075319","0","040753190","California St. / Franklin St.","2004-09-28T00:00:00.000","042720132","2004-09-28T11:08:48.000","2004-09-28T11:11:12.000","2004-09-28T11:25:33.000","SF","94115","B04","38",,"1","4","0","0","0","0","E38","0","0","0","0","0","0","1","331 - Lock-in (if lock out , use 511 )","None","86 - Investigate",,,,"882 - Parking garage, general vehicle",,,,,,,,,,,,,,,,,,,,,,,,,,,"2","Pacific Heights","POINT (-122.423976 37.790161)","2004-09-28T12:19:06.000","2025-06-01T02:18:08.000"
"04075325","0","040753250","1699 Van Ness Av.","2004-09-28T00:00:00.000","042720138","2004-09-28T11:27:03.000","2004-09-28T11:28:34.000","2004-09-28T11:42:36.000","SF","94115","B04","38",,"3","11","0","0","0","0","E38","0","0","0","0","0","0","1","741 - Sprinkler activation/no fire-accidental","None","81 - Incident command",,,,"161 - Restaurant or cafeteria",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","Pacific Heights","POINT (-122.422589 37.79121)","2004-09-28T13:48:06.000","2025-06-01T02:18:08.000"
"04075327","0","040753270","208 Cameron Wy.","2004-09-28T00:00:00.000","042720141","2004-09-28T11:28:09.000","2004-09-28T11:33:40.000","2004-09-28T11:39:39.000","SF","94124","B10","17",,"3","10","0","0","0","0","T17","0","0","0","0","0","0","1","735 - Alarm system sounded due to malfunction","None","86 - Investigate",,,,"429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"10","Bayview Hunters Point","POINT (-122.3889889 37.72057765)","2004-09-28T11:41:49.000","2025-06-01T02:18:08.000"
"04075328","0","040753280","Bush St. / Kearny St.","2004-09-28T00:00:00.000","042720139","2004-09-28T11:28:54.000","2004-09-28T11:35:02.000","2004-09-28T11:37:29.000","SF","94111","B01","13",,"1","4","0","0","0","0","E02","0","0","0","0","0","0","1","500 - Service Call, other","None","00 - Action taken, other",,,,"963 - Street or road in commercial area",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","Financial District/South Beach","POINT (-122.404033 37.790759)","2004-09-28T11:49:34.000","2025-06-01T02:18:08.000"
"04075337","0","040753370","355 Fulton St.","2004-09-28T00:00:00.000","042720167","2004-09-28T12:53:59.000","2004-09-28T12:56:59.000","2004-09-28T13:00:31.000","SF","94102","B02","36",,"3","11","0","0","0","0","B02","0","0","0","0","0","0","1","743 - Smoke detector, no fire, accidental","None","63 - Restore fire alarm system","86 - Investigate",,,"429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"5","Hayes Valley","POINT (-122.422595 37.778775)","2004-09-28T13:29:01.000","2025-06-01T02:18:08.000"
