"incident_number","exposure_number","id","address","incident_date","call_number","alarm_dttm","arrival_dttm","close_dttm","city","zipcode","battalion","station_area","box","suppression_units","suppression_personnel","ems_units","ems_personnel","other_units","other_personnel","first_unit_on_scene","estimated_property_loss","estimated_contents_loss","fire_fatalities","fire_injuries","civilian_fatalities","civilian_injuries","number_of_alarms","primary_situation","mutual_aid","action_taken_primary","action_taken_secondary","action_taken_other","detector_alerted_occupants","property_use","area_of_fire_origin","ignition_cause","ignition_factor_primary","ignition_factor_secondary","heat_source","item_first_ignited","human_factors_associated_with_ignition","structure_type","structure_status","floor_of_fire_origin","fire_spread","no_flame_spread","number_of_floors_with_minimum_damage","number_of_floors_with_significant_damage","number_of_floors_with_heavy_damage","number_of_floors_with_extreme_damage","detectors_present","detector_type","detector_operation","detector_effectiveness","detector_failure_reason","automatic_extinguishing_system_present","automatic_extinguishing_sytem_type","automatic_extinguishing_sytem_perfomance","automatic_extinguishing_sytem_failure_reason","number_of_sprinkler_heads_operating","supervisor_district","neighborhood_district","point","data_as_of","data_loaded_at"
"04050754","0","040507540","Alemany Bl. / Congdon St.","2004-06-30T00:00:00.000","041820016","2004-06-30T01:51:49.000","2004-06-30T01:54:56.000","2004-06-30T02:05:50.000","SF","94112","B09","32",,"1","4","0","0","0","0","E32","0","0","0","0","0","0","1","551 - Assist PD or other Govern. Agency","None","76 - Provide water",,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"11","Excelsior","POINT (-122.426163 37.731168)","2004-06-30T02:42:33.000","2025-06-01T02:18:08.000"
"04050755","0","040507550","220 Golden Gate Av.","2004-06-30T00:00:00.000","041820017","2004-06-30T01:57:06.000","2004-06-30T02:00:19.000","2004-06-30T02:09:50.000","SF","94104","B02","01",,"3","11","0","0","0","0","E03","0","0","0","0","0","0","1","745 - Alarm system sounded/no fire-accidental","None","86 - Investigate",,,,"439 - Boarding/rooming house, res. hotels",,,,,,,,,,,,,,,,,,,,,,,,,,,"5","Tenderloin","POINT (-122.414273 37.782099)","2004-06-30T07:16:37.000","2025-06-01T02:18:08.000"
"04050757","0","040507570","98 Cargo Wy.","2004-06-30T00:00:00.000","041820021","2004-06-30T02:25:46.000","2004-06-30T02:32:02.000","2004-06-30T03:08:17.000","SF","94124","B10","25",,"1","4","0","0","0","0","E25","0","0","0","0","0","0","1","143 - Grass fire","None","11 - Extinguish",,,,"931 - Open land or field","95 - Wildland, woods","4 - Act of nature","61 - High wind",,"UU - Undetermined","72 - Light vegetation - no crops, inc. gra",,,,,,,,,,,,,,,,,,,,,"10","Bayview Hunters Point","POINT (-122.376799 37.740232)","2004-06-30T07:01:32.000","2025-06-01T02:18:08.000"
"04050768","0","040507680","2131 Union St.","2004-06-30T00:00:00.000","041820032","2004-06-30T04:18:46.000","2004-06-30T04:22:27.000","2004-06-30T04:46:33.000","SF","94123","B04","16",,"1","4","0","0","0","0","E16","0","0","0","0","0","0","1","113 - Cooking fire, confined to container","None","86 - Investigate",,,"2 - Detector did not alert occupants","429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"2","Marina","POINT (-122.43434204 37.79703213)","2004-06-30T04:50:27.000","2025-06-01T02:18:08.000"
"04050774","0","040507740","28th St. / Guerrero St.","2004-06-30T00:00:00.000","041820041","2004-06-30T05:59:51.000","2004-06-30T06:03:03.000","2004-06-30T06:03:17.000","SF","94110","B06","11",,"2","9","0","0","0","0","E11","0","0","0","0","0","0","1","711 - Municipal alarm system, Street Box False","None","86 - Investigate",,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"9","Noe Valley","POINT (-122.42222 37.745579)","2004-07-19T12:23:48.000","2025-06-01T02:18:08.000"
"04050777","0","040507770","Eddy St. / Van Ness Av.","2004-06-30T00:00:00.000","041820055","2004-06-30T06:41:16.000","2004-06-30T06:44:17.000","2004-06-30T06:44:40.000","SF","94109","B02","03",,"2","9","0","0","0","0","E03","0","0","0","0","0","0","1","711 - Municipal alarm system, Street Box False","None","86 - Investigate",,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"5","Tenderloin","POINT (-122.420818 37.782895)","2004-06-30T06:45:36.000","2025-06-01T02:18:08.000"
"04050785","0","040507850","530 Bush St.","2004-06-30T00:00:00.000","041820076","2004-06-30T07:45:07.000","2004-06-30T07:48:51.000","2004-06-30T07:51:21.000","SF","94108","B01","13",,"3","11","0","0","0","0","E13","0","0","0","0","0","0","1","700 - False alarm or false call, other","None","86 - Investigate",,,,"429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","Financial District/South Beach","POINT (-122.406124 37.790764)","2004-06-30T11:04:25.000","2025-06-01T02:18:08.000"
"04050789","0","040507890","150 Stockton St.","2004-06-30T00:00:00.000","041820082","2004-06-30T08:08:02.000","2004-06-30T08:11:50.000","2004-06-30T08:17:56.000","SF","94108","B01","01",,"3","11","0","0","0","0","E01","0","0","0","0","0","0","1","700 - False alarm or false call, other","None","86 - Investigate",,,,"429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","Financial District/South Beach","POINT (-122.406413 37.78711)","2004-06-30T11:02:13.000","2025-06-01T02:18:08.000"
"04050792","0","040507920","5th St. / Howard St.","2004-06-30T00:00:00.000","041820089","2004-06-30T08:39:40.000","2004-06-30T08:41:41.000","2004-06-30T08:42:09.000","SF","94105","B03","01",,"2","9","0","0","0","0","E01","0","0","0","0","0","0","1","711 - Municipal alarm system, Street Box False","None","86 - Investigate",,,,"963 - Street or road in commercial area",,,,,,,,,,,,,,,,,,,,,,,,,,,"6","South of Market","POINT (-122.404934 37.781499)","2004-06-30T09:41:49.000","2025-06-01T02:18:08.000"
"04050793","0","040507930","721 15th Av.","2004-06-30T00:00:00.000","041820090","2004-06-30T08:43:48.000","2004-06-30T08:47:08.000","2004-06-30T08:57:31.000","SF","94121","B07","31",,"1","4","0","0","0","0","E31","0","0","0","0","0","0","1","554 - Assist invalid","None","71 - Assist physically disabled",,,,"419 - 1 or 2 family dwelling",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","Outer Richmond","POINT (-122.4734914 37.77487233)","2004-07-16T18:44:43.000","2025-06-01T02:18:08.000"
