"incident_number","exposure_number","id","address","incident_date","call_number","alarm_dttm","arrival_dttm","close_dttm","city","zipcode","battalion","station_area","box","suppression_units","suppression_personnel","ems_units","ems_personnel","other_units","other_personnel","first_unit_on_scene","estimated_property_loss","estimated_contents_loss","fire_fatalities","fire_injuries","civilian_fatalities","civilian_injuries","number_of_alarms","primary_situation","mutual_aid","action_taken_primary","action_taken_secondary","action_taken_other","detector_alerted_occupants","property_use","area_of_fire_origin","ignition_cause","ignition_factor_primary","ignition_factor_secondary","heat_source","item_first_ignited","human_factors_associated_with_ignition","structure_type","structure_status","floor_of_fire_origin","fire_spread","no_flame_spread","number_of_floors_with_minimum_damage","number_of_floors_with_significant_damage","number_of_floors_with_heavy_damage","number_of_floors_with_extreme_damage","detectors_present","detector_type","detector_operation","detector_effectiveness","detector_failure_reason","automatic_extinguishing_system_present","automatic_extinguishing_sytem_type","automatic_extinguishing_sytem_perfomance","automatic_extinguishing_sytem_failure_reason","number_of_sprinkler_heads_operating","supervisor_district","neighborhood_district","point","data_as_of","data_loaded_at"
"10111709","0","101117090","34 Sola Av.","2010-12-14T00:00:00.000","103480331","2010-12-14T18:58:58.000","2010-12-14T19:08:31.000","2010-12-14T19:14:00.000","SF","94116","B08","39",,"1","4","0","0","0","0","E39",,,"0","0","0","0","1","554 - Assist invalid","None","00 - Action taken, other",,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,"7","West of Twin Peaks","POINT (-122.460241 37.747931)","2010-12-17T08:58:25.000","2025-06-14T02:21:17.000"
"10111716","0","101117160","156 Idora Av.","2010-12-14T00:00:00.000","103480339","2010-12-14T19:17:58.000","2010-12-14T19:22:37.000","2010-12-14T19:26:52.000","SF","94131","B08","39",,"3","10","0","0","0","0","E39",,"5","0","0","0","0","1","113 - Cooking fire, confined to container","None","51 - Ventilate","63 - Restore fire alarm system","86 - Investigate","1 - Detector alerted occupants","419 - 1 or 2 family dwelling","24 - Cooking area, kitchen","2 - Unintentional","11 - Abandoned or discarded materials or p",,"10 - Heat from powered equipment, other","76 - Cooking materials, inc. Edible materi","3 - Unattended or unsupervised person",,,,,,,,,,,,,,,,,,,,"7","West of Twin Peaks","POINT (-122.458018 37.744254)","2010-12-15T07:55:46.000","2025-06-14T02:21:17.000"
"10111723","0","101117230","1732 Lyon St.","2010-12-14T00:00:00.000","103480346","2010-12-14T19:45:52.000","2010-12-14T19:51:17.000","2010-12-14T19:56:32.000","SF","94115","B04","10",,"3","10","0","0","0","0","E10",,,"0","0","0","0","1","700 - False alarm or false call, other","None","86 - Investigate",,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,"2","Presidio Heights","POINT (-122.44500163 37.78698532)","2010-12-14T21:13:38.000","2025-06-14T02:21:17.000"
"10111726","0","101117260","676 Howard St.","2010-12-14T00:00:00.000","103480349","2010-12-14T19:52:38.000","2010-12-14T19:53:57.000","2010-12-14T20:01:13.000","SF","94105","B03","01",,"1","4","0","0","0","0","E01",,,"0","0","0","0","1","550 - Public service assistance, other","None","30 - Emergency medical services, other",,,,"150 - Public or government, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"6","Financial District/South Beach","POINT (-122.40017175 37.78563098)","2010-12-16T15:28:40.000","2025-06-14T02:21:17.000"
"10111728","0","101117280","1 Sf Intl Airport","2010-12-14T00:00:00.000","103480351","2010-12-14T19:20:08.000","2010-12-14T19:26:26.000","2010-12-14T19:50:48.000","SFO","94128","B09","A2",,"1","2","0","0","0","0","AP",,,"0","0","0","0","1","500 - Service Call, other","None","92 - Standby",,,,"150 - Public or government, other",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-122.38416 37.616901)","2010-12-14T20:06:23.000","2025-06-14T02:21:17.000"
"10111734","0","101117340","602 Buchanan St.","2010-12-14T00:00:00.000","103480358","2010-12-14T20:19:45.000","2010-12-14T20:22:48.000","2010-12-14T20:52:54.000","SF","94102","B02","36",,"9","31","0","0","0","0","E05",,,"0","0","0","0","1","531 - Smoke or odor removal","None","86 - Investigate",,,,"429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"5","Hayes Valley","POINT (-122.42752463 37.77546988)","2010-12-14T21:46:55.000","2025-06-14T02:21:17.000"
"10111741","0","101117410","752 Pacific Av.","2010-12-14T00:00:00.000","103480366","2010-12-14T20:40:38.000","2010-12-14T20:44:36.000","2010-12-14T20:49:45.000","SF","94108","B01","02",,"3","11","0","0","0","0","T02",,,"0","0","0","0","1","700 - False alarm or false call, other","None","86 - Investigate",,,,"429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","Chinatown","POINT (-122.407748 37.796858)","2010-12-15T06:16:38.000","2025-06-14T02:21:17.000"
"10111744","0","101117440","1 280nb Monterey On","2010-12-14T00:00:00.000","103480369","2010-12-14T20:44:16.000","2010-12-14T20:51:48.000","2010-12-14T21:56:28.000","SF","94112","B09","32",,"4","14","2","3","0","0","B06",,,"0","0","0","0","1","322 - Vehicle accident with injuries","None","30 - Emergency medical services, other",,,,"961 - Highway or divided highway (Street)",,,,,,,,,,,,,,,,,,,,,,,,,,,"9","Bernal Heights","POINT (-122.419751 37.732146)","2011-02-09T14:41:10.000","2025-06-14T02:21:17.000"
"10111749","0","101117490","244 California St.","2010-12-14T00:00:00.000","103480377","2010-12-14T21:12:19.000","2010-12-14T21:19:59.000","2010-12-14T21:21:07.000","SF","94111","B01","13",,"1","4","0","0","0","0","E13",,,"0","0","0","0","1","740 - Unintentional alarm, other","None","86 - Investigate",,,,"161 - Restaurant or cafeteria",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","Financial District/South Beach","POINT (-122.399337 37.793359)","2010-12-15T07:29:51.000","2025-06-14T02:21:17.000"
"10111751","0","101117510","200 Stockton St.","2010-12-14T00:00:00.000","103480380","2010-12-14T21:18:49.000","2010-12-14T21:23:11.000","2010-12-14T21:23:36.000","SF","94108","B01","01",,"2","9","0","0","0","0","T01",,,"0","0","0","0","1","711 - Municipal alarm system, Street Box False","None","86 - Investigate",,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","Financial District/South Beach","POINT (-122.40635145 37.78777599)","2010-12-18T17:27:00.000","2025-06-14T02:21:17.000"
