"incident_number","exposure_number","id","address","incident_date","call_number","alarm_dttm","arrival_dttm","close_dttm","city","zipcode","battalion","station_area","box","suppression_units","suppression_personnel","ems_units","ems_personnel","other_units","other_personnel","first_unit_on_scene","estimated_property_loss","estimated_contents_loss","fire_fatalities","fire_injuries","civilian_fatalities","civilian_injuries","number_of_alarms","primary_situation","mutual_aid","action_taken_primary","action_taken_secondary","action_taken_other","detector_alerted_occupants","property_use","area_of_fire_origin","ignition_cause","ignition_factor_primary","ignition_factor_secondary","heat_source","item_first_ignited","human_factors_associated_with_ignition","structure_type","structure_status","floor_of_fire_origin","fire_spread","no_flame_spread","number_of_floors_with_minimum_damage","number_of_floors_with_significant_damage","number_of_floors_with_heavy_damage","number_of_floors_with_extreme_damage","detectors_present","detector_type","detector_operation","detector_effectiveness","detector_failure_reason","automatic_extinguishing_system_present","automatic_extinguishing_sytem_type","automatic_extinguishing_sytem_perfomance","automatic_extinguishing_sytem_failure_reason","number_of_sprinkler_heads_operating","supervisor_district","neighborhood_district","point","data_as_of","data_loaded_at"
"06004550","0","060045500","1155 Howard St.","2006-01-16T00:00:00.000","060160318","2006-01-16T21:00:01.000","2006-01-16T21:06:06.000","2006-01-16T21:11:25.000","SF","94105","B03","01",,"1","4","0","0","0","0","E36","0","0","0","0","0","0","1","735 - Alarm system sounded due to malfunction","None","86 - Investigate",,,,"899 - Residential or self storage units",,,,,,,,,,,,,,,,,,,,,,,,,,,"6","South of Market","POINT (-122.41041161 37.77681237)","2006-01-16T22:23:35.000","2025-06-14T02:21:17.000"
"06004554","0","060045540","2235 Beach St.","2006-01-16T00:00:00.000","060160323","2006-01-16T21:26:41.000","2006-01-16T21:30:43.000","2006-01-16T21:40:43.000","SF","94123","B04","16",,"3","9","0","0","0","0","E16","0","0","0","0","0","0","1","410 - Flammable gas or liquid condition, other","None","86 - Investigate",,,,"429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"2","Marina","POINT (-122.44585239 37.80313164)","2006-01-19T08:53:12.000","2025-06-14T02:21:17.000"
"06004559","0","060045590","801 Jones St.","2006-01-16T00:00:00.000","060160329","2006-01-16T21:48:07.000","2006-01-16T21:51:32.000","2006-01-16T21:55:16.000","SF","94109","B01","03",,"3","12","0","0","0","0","E03","0","0","0","0","0","0","1","745 - Alarm system sounded/no fire-accidental","None","86 - Investigate",,,,"429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","Nob Hill","POINT (-122.413644 37.788654)","2006-01-16T22:25:06.000","2025-06-14T02:21:17.000"
"06004566","0","060045660","2137 Larkin St.","2006-01-16T00:00:00.000","060160338","2006-01-16T22:15:40.000","2006-01-16T22:17:37.000","2006-01-16T22:26:55.000","SF","94109","B01","41",,"1","4","0","0","0","0","E41","0","0","0","0","0","0","1","118 - Trash or rubbish fire, contained","None","86 - Investigate",,,"U - Unknown","960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","Russian Hill","POINT (-122.42074112 37.79752021)","2006-01-16T23:46:01.000","2025-06-14T02:21:17.000"
"06004569","0","060045690","39th Av. / Ortega St.","2006-01-16T00:00:00.000","060160343","2006-01-16T22:23:05.000","2006-01-16T22:26:16.000","2006-01-16T22:31:10.000","SF","94122","B08","18",,"3","10","0","0","0","0","E18","0","0","0","0","0","0","1","711 - Municipal alarm system, Street Box False","None","86 - Investigate",,,,"215 - Middle/Junior or High School",,,,,,,,,,,,,,,,,,,,,,,,,,,"4","Sunset/Parkside","POINT (-122.49777 37.751424)","2006-01-16T22:46:54.000","2025-06-14T02:21:17.000"
"06004570","0","060045700","Green St. / Van Ness Av.","2006-01-16T00:00:00.000","060160341","2006-01-16T22:23:42.000","2006-01-16T22:39:17.000","2006-01-16T22:41:09.000","SF","94109","B04","41",,"1","4","0","0","0","0","E38","0","0","0","0","0","0","1","151 - Outside rubbish, trash or waste fire","None","10 - Fire, other",,,,"961 - Highway or divided highway (Street)",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","Marina","POINT (-122.423795 37.797616)","2006-01-17T02:15:23.000","2025-06-14T02:21:17.000"
"06004581","0","060045810","1000 Great Hy.","2006-01-16T00:00:00.000","060160357","2006-01-16T23:12:19.000","2006-01-16T23:16:28.000","2006-01-16T23:25:25.000","SF","94121","B07","34",,"3","10","0","0","0","0","E34","0","0","0","0","0","0","1","740 - Unintentional alarm, other","None","86 - Investigate",,,,"161 - Restaurant or cafeteria",,,,,,,,,,,,,,,,,,,,,,,,,,,"4","Golden Gate Park","POINT (-122.510542 37.769815)","2006-01-16T23:29:16.000","2025-06-14T02:21:17.000"
"06004582","0","060045820","475 Crestmont Dr.","2006-01-16T00:00:00.000","060160359","2006-01-16T23:32:17.000","2006-01-16T23:42:08.000","2006-01-17T00:33:10.000","SF","94131","B08","20",,"3","10","0","0","0","0","T12","0","0","0","0","0","0","1","730 - System malfunction, other","None","86 - Investigate",,,,"419 - 1 or 2 family dwelling",,,,,,,,,,,,,,,,,,,,,,,,,,,"7","Inner Sunset","POINT (-122.45992663 37.75871638)","2006-01-17T07:32:27.000","2025-06-14T02:21:17.000"
"06004589","0","060045890","929 Bush St.","2006-01-17T00:00:00.000","060170008","2006-01-17T00:40:30.000","2006-01-17T00:43:06.000","2006-01-17T01:05:06.000","SF","94109","B01","41",,"12","42","0","0","0","0","E41","0","0","0","0","0","0","1","651 - Smoke scare, odor of smoke","None","86 - Investigate",,,,"429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","Nob Hill","POINT (-122.41259207 37.78948235)","2006-02-01T13:13:40.000","2025-06-14T02:21:17.000"
"06004597","0","060045970","926 Fillmore St.","2006-01-17T00:00:00.000","060170018","2006-01-17T02:23:35.000","2006-01-17T02:27:32.000","2006-01-17T02:34:19.000","SF","94102","B05","05",,"1","4","0","0","0","0","E05","0","0","0","0","0","0","1","554 - Assist invalid","None","71 - Assist physically disabled",,,,"439 - Boarding/rooming house, res. hotels",,,,,,,,,,,,,,,,,,,,,,,,,,,"5","Western Addition","POINT (-122.431549 37.77799)","2006-01-23T15:50:08.000","2025-06-14T02:21:17.000"
