"incident_number","exposure_number","id","address","incident_date","call_number","alarm_dttm","arrival_dttm","close_dttm","city","zipcode","battalion","station_area","box","suppression_units","suppression_personnel","ems_units","ems_personnel","other_units","other_personnel","first_unit_on_scene","estimated_property_loss","estimated_contents_loss","fire_fatalities","fire_injuries","civilian_fatalities","civilian_injuries","number_of_alarms","primary_situation","mutual_aid","action_taken_primary","action_taken_secondary","action_taken_other","detector_alerted_occupants","property_use","area_of_fire_origin","ignition_cause","ignition_factor_primary","ignition_factor_secondary","heat_source","item_first_ignited","human_factors_associated_with_ignition","structure_type","structure_status","floor_of_fire_origin","fire_spread","no_flame_spread","number_of_floors_with_minimum_damage","number_of_floors_with_significant_damage","number_of_floors_with_heavy_damage","number_of_floors_with_extreme_damage","detectors_present","detector_type","detector_operation","detector_effectiveness","detector_failure_reason","automatic_extinguishing_system_present","automatic_extinguishing_sytem_type","automatic_extinguishing_sytem_perfomance","automatic_extinguishing_sytem_failure_reason","number_of_sprinkler_heads_operating","supervisor_district","neighborhood_district","point","data_as_of","data_loaded_at"
"18126845","0","181268450","VAN NESS AVENUE","2018-10-29T00:00:00.000","183024094","2018-10-29T21:46:56.000","2018-10-29T21:50:11.000","2018-10-29T23:18:26.000","San Francisco","94102","B02","36","3211","1","4","2","4","0","0",,,,"0","0","0","0","1","322 Motor vehicle accident with injuries","N None","31 Provide first aid & check for injuries",,,,"962 Residential street, road or residential driveway",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"6","Mission","POINT (-122.419258 37.775146)","2018-10-29T23:18:26.000","2025-06-10T02:23:58.000"
"18126846","0","181268460","508 ASHBURY ST 4","2018-10-29T00:00:00.000","183024096","2018-10-29T21:47:39.000","2018-10-29T21:51:00.000","2018-10-29T21:55:58.000","San Francisco","94117","B05","21","4513","3","10","0","0","0","0",,,,"0","0","0","0","1","412 Gas leak (natural gas or LPG)","N None","86 Investigate",,,,"429 Multifamily dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"5","Haight Ashbury","POINT (-122.447011 37.770813)","2018-10-29T21:55:58.000","2025-06-10T02:23:58.000"
"18126858","0","181268580","VAN NESS AVENUE","2018-10-29T00:00:00.000","183024242","2018-10-29T22:26:54.000","2018-10-29T22:31:40.000","2018-10-29T22:42:29.000","San Francisco","94102","B02","36","3211","1","5","0","0","0","0",,,,"0","0","0","0","1","551 Assist police or other governmental agency","N None","70 Assistance, other",,,,"963 Street or road in commercial area",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"6","Mission","POINT (-122.419258 37.775146)","2018-10-29T22:42:29.000","2025-06-10T02:23:58.000"
"18126863","0","181268630","MARKET STREET","2018-10-29T00:00:00.000","183024342","2018-10-29T22:55:53.000","2018-10-29T22:59:06.000","2018-10-29T22:59:40.000","San Francisco","94103","B02","06","5127","2","9","0","0","0","0",,,,"0","0","0","0","1","711 Municipal alarm system, malicious false alarm","N None","86 Investigate",,,,"900 Outside or special property, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"8","Mission","POINT (-122.426824 37.769169)","2018-10-29T22:59:40.000","2025-06-10T02:23:58.000"
"18126864","0","181268640","SANSOME STREET","2018-10-29T00:00:00.000","183024345","2018-10-29T22:56:21.000","2018-10-29T23:02:54.000","2018-10-30T00:07:55.000","San Francisco","94104","B01","13","1164","1","4","1","2","0","0",,,,"0","0","0","0","1","322 Motor vehicle accident with injuries","N None","31 Provide first aid & check for injuries",,,,"963 Street or road in commercial area",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"3","Financial District/South Beach","POINT (-122.400537 37.790237)","2018-10-30T00:07:55.000","2025-06-10T02:23:58.000"
"18126870","0","181268700","FILLMORE STREET","2018-10-29T00:00:00.000","183024388","2018-10-29T23:12:04.000","2018-10-29T23:14:47.000","2018-10-29T23:15:11.000","San Francisco","94115","B05","05","3534","2","9","0","0","0","0",,,,"0","0","0","0","1","712 Direct tie to FD, malicious false alarm","N None","86 Investigate",,,,"962 Residential street, road or residential driveway",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"5","Western Addition","POINT (-122.431765 37.778631)","2018-10-29T23:15:11.000","2025-06-10T02:23:58.000"
"18126878","0","181268780","74 6TH ST 446","2018-10-29T00:00:00.000","183024454","2018-10-29T23:39:05.000","2018-10-29T23:42:12.000","2018-10-29T23:56:38.000","San Francisco","94103","B03","01","2251","8","29","1","2","1","2",,,,"0","0","0","0","1","700 False alarm or false call, other","N None","63 Restore fire alarm system","86 Investigate",,,"449 Hotel/motel, commercial",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"6","South of Market","POINT (-122.409322 37.781064)","2018-10-29T23:56:38.000","2025-06-10T02:23:58.000"
"18126879","0","181268790","SUTTER STREET","2018-10-29T00:00:00.000","183024457","2018-10-29T23:40:11.000","2018-10-29T23:43:19.000","2018-10-29T23:50:07.000","San Francisco","94109","B04","03","1557","1","4","0","0","0","0",,,,"0","0","0","0","1","151 Outside rubbish, trash or waste fire","N None","11 Extinguishment by fire service personnel",,,,"962 Residential street, road or residential driveway",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"3","Nob Hill","POINT (-122.416829 37.788179)","2018-10-29T23:50:07.000","2025-06-10T02:23:58.000"
"18126881","0","181268810","14 ALADDIN TRAIL","2018-10-29T00:00:00.000","183024486","2018-10-29T23:53:02.000","2018-10-29T23:57:29.000","2018-10-30T00:15:48.000","San Francisco","94133","B01","28","1436","3","11","0","0","0","0",,,,"0","0","0","0","1","522 Water or steam leak","N None","86 Investigate",,,,"400 Residential, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"3","Russian Hill","POINT (-122.413571 37.80043)","2018-10-30T00:15:48.000","2025-06-10T02:23:58.000"
"18126896","0","181268960","118 TAYLOR STREET","2018-10-30T00:00:00.000","183030068","2018-10-30T00:51:27.000","2018-10-30T00:56:03.000","2018-10-30T01:01:07.000","San Francisco","94102","B03","03","1453","1","4","0","0","0","0",,,,"0","0","0","0","1","451 Biological hazard, confirmed or suspected","N None","47 Decontaminate occupancy or area",,,,"963 Street or road in commercial area",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"5","Tenderloin","POINT (-122.410579 37.783459)","2018-10-30T01:01:07.000","2025-06-10T02:23:58.000"
"18126899","0","181268990","730 MISSION STREET","2018-10-30T00:00:00.000","183030090","2018-10-30T01:04:36.000","2018-10-30T01:19:14.000","2018-10-30T01:52:20.000","San Francisco","94103","B03","01","2178","1","4","0","0","1","1",,,"50","0","0","0","0","1","100 Fire, other","N None","70 Assistance, other",,,,"960 Street, other","92 Highway, parking lot, street: on or near","2 Unintentional","UU Undetermined",,"40 Hot or smoldering object, other","UU Undetermined","N None",,,,,"NO",,,,,,,,,,,,,,,"6","Financial District/South Beach","POINT (-122.402862 37.785687)","2018-12-12T09:48:32.000","2025-06-10T02:23:58.000"
"18126902","0","181269020","25 SANCHEZ STREET","2018-10-30T00:00:00.000","183030106","2018-10-30T01:20:59.000","2018-10-30T01:24:20.000","2018-10-30T01:29:25.000","San Francisco","94117","B05","06","5131","3","11","0","0","0","0",,,,"0","0","0","0","1","710 Malicious, mischievous false call, other","N None","86 Investigate",,,,"400 Residential, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"8","Castro/Upper Market","POINT (-122.431256 37.768929)","2018-10-30T01:29:25.000","2025-06-10T02:23:58.000"
