"incident_number","exposure_number","id","address","incident_date","call_number","alarm_dttm","arrival_dttm","close_dttm","city","zipcode","battalion","station_area","box","suppression_units","suppression_personnel","ems_units","ems_personnel","other_units","other_personnel","first_unit_on_scene","estimated_property_loss","estimated_contents_loss","fire_fatalities","fire_injuries","civilian_fatalities","civilian_injuries","number_of_alarms","primary_situation","mutual_aid","action_taken_primary","action_taken_secondary","action_taken_other","detector_alerted_occupants","property_use","area_of_fire_origin","ignition_cause","ignition_factor_primary","ignition_factor_secondary","heat_source","item_first_ignited","human_factors_associated_with_ignition","structure_type","structure_status","floor_of_fire_origin","fire_spread","no_flame_spread","number_of_floors_with_minimum_damage","number_of_floors_with_significant_damage","number_of_floors_with_heavy_damage","number_of_floors_with_extreme_damage","detectors_present","detector_type","detector_operation","detector_effectiveness","detector_failure_reason","automatic_extinguishing_system_present","automatic_extinguishing_sytem_type","automatic_extinguishing_sytem_perfomance","automatic_extinguishing_sytem_failure_reason","number_of_sprinkler_heads_operating","supervisor_district","neighborhood_district","point","data_as_of","data_loaded_at"
"22007780","0","220077800","375 LAGUNA HONDA BL","2022-01-16T00:00:00.000","220161656","2022-01-16T14:42:05.000","2022-01-16T14:46:19.000","2022-01-16T14:59:11.000","San Francisco","94116","B08","20","8641","3","10","0","0","0","0",,,,"0","0","0","0","1","745 Alarm system activation, no fire - unintentional","N None","00 Action taken, other",,,,"331 Hospital - medical or psychiatric",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"7","Twin Peaks","POINT (-122.458719 37.748887)","2022-01-16T14:59:11.000","2025-06-14T02:21:17.000"
"22007796","0","220077960","2032 MISSION STREET","2022-01-16T00:00:00.000","220161765","2022-01-16T15:22:45.000","2022-01-16T15:26:36.000","2022-01-16T15:32:30.000","San Francisco","94103","B02","07","5236","3","11","0","0","0","0",,,,"0","0","0","0","1","113 Cooking fire, confined to container","N None","86 Investigate",,,"1 Detector alerted occupants","429 Multifamily dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"9","Mission","POINT (-122.419705 37.764492)","2022-01-16T15:32:30.000","2025-06-14T02:21:17.000"
"22007803","0","220078030","3855 18TH STREET","2022-01-16T00:00:00.000","220161823","2022-01-16T15:43:49.000","2022-01-16T15:47:26.000","2022-01-16T15:57:18.000","San Francisco","94114","B02","06","5421","1","4","0","0","0","0",,,,"0","0","0","0","1","151 Outside rubbish, trash or waste fire","N None","86 Investigate",,,,"963 Street or road in commercial area",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"8","Castro/Upper Market","POINT (-122.429564 37.761133)","2022-01-16T15:57:18.000","2025-06-14T02:21:17.000"
"22007804","0","220078040","80 SCENIC WAY","2022-01-16T00:00:00.000","220161827","2022-01-16T15:45:00.000","2022-01-16T15:56:13.000","2022-01-16T15:59:55.000","San Francisco","94121","B07","14","7215","1","5","0","0","0","0",,,,"0","0","0","0","1","554 Assist invalid","N None","71 Assist physically disabled",,,,"400 Residential, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"1","Seacliff","POINT (-122.48616 37.788371)","2022-01-16T15:59:55.000","2025-06-14T02:21:17.000"
"22007817","0","220078170","1880 PINE STREET","2022-01-16T00:00:00.000","220161904","2022-01-16T16:10:24.000","2022-01-16T16:13:27.000","2022-01-16T16:25:09.000","San Francisco","94109","B04","38","3325","3","10","0","0","0","0",,,,"0","0","0","0","1","745 Alarm system activation, no fire - unintentional","N None","86 Investigate",,,,"429 Multifamily dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"2","Pacific Heights","POINT (-122.426721 37.788899)","2022-01-16T16:25:09.000","2025-06-14T02:21:17.000"
"22007820","0","220078200","1367 KANSAS STREET","2022-01-16T00:00:00.000","220161935","2022-01-16T16:27:40.000","2022-01-16T16:31:19.000","2022-01-16T16:35:24.000","San Francisco","94107","B10","37","2622","3","10","0","0","0","0",,,,"0","0","0","0","1","113 Cooking fire, confined to container","N None","86 Investigate",,,"1 Detector alerted occupants","419 1 or 2 family dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"10","Potrero Hill","POINT (-122.402272 37.752408)","2022-01-16T16:35:24.000","2025-06-14T02:21:17.000"
"22007821","0","220078210","405 SERRANO DRIVE","2022-01-16T00:00:00.000","220161940","2022-01-16T16:31:23.000","2022-01-16T16:35:57.000","2022-01-16T16:57:10.000","San Francisco","94132","B08","19","8581","3","11","0","0","0","0",,,,"0","0","0","0","1","743 Smoke detector activation, no fire - unintentional","N None","86 Investigate",,,,"429 Multifamily dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"7","Lakeshore","POINT (-122.481573 37.718991)","2022-01-16T16:57:10.000","2025-06-14T02:21:17.000"
"22007822","0","220078220","682 SCHOFIELD RD, PRAIRIE","2022-01-16T00:00:00.000","220161955","2022-01-16T16:36:02.000","2022-01-16T16:39:57.000","2022-01-16T17:27:48.000","Presidio","94129","B07","51","4615","1","4","2","3","0","0",,,,"0","0","0","0","1","324 Motor vehicle accident with no injuries.","N None","31 Provide first aid & check for injuries",,,,"960 Street, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"2","Presidio","POINT (-122.468551 37.799696)","2022-01-16T17:27:48.000","2025-06-14T02:21:17.000"
"22007827","0","220078270","OFARRELL STREET","2022-01-16T00:00:00.000","220161976","2022-01-16T16:42:50.000","2022-01-16T16:48:36.000","2022-01-16T17:15:33.000","San Francisco","94102","B03","03","1363","1","5","0","0","0","0",,,,"0","0","0","0","1","554 Assist invalid","N None","73 Provide manpower",,,,"960 Street, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"3","Tenderloin","POINT (-122.40804 37.78641)","2022-01-16T17:15:33.000","2025-06-14T02:21:17.000"
"22007837","0","220078370","1855 OAK STREET","2022-01-16T00:00:00.000","220162038","2022-01-16T17:08:33.000","2022-01-16T17:12:54.000","2022-01-16T17:17:28.000","San Francisco","94117","B05","21","4524","3","10","0","0","0","0",,,,"0","0","0","0","1","733 Smoke detector activation due to malfunction","N None","86 Investigate",,,,"429 Multifamily dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"5","Haight Ashbury","POINT (-122.449842 37.771486)","2022-01-16T17:17:28.000","2025-06-14T02:21:17.000"
