"incident_number","exposure_number","id","address","incident_date","call_number","alarm_dttm","arrival_dttm","close_dttm","city","zipcode","battalion","station_area","box","suppression_units","suppression_personnel","ems_units","ems_personnel","other_units","other_personnel","first_unit_on_scene","estimated_property_loss","estimated_contents_loss","fire_fatalities","fire_injuries","civilian_fatalities","civilian_injuries","number_of_alarms","primary_situation","mutual_aid","action_taken_primary","action_taken_secondary","action_taken_other","detector_alerted_occupants","property_use","area_of_fire_origin","ignition_cause","ignition_factor_primary","ignition_factor_secondary","heat_source","item_first_ignited","human_factors_associated_with_ignition","structure_type","structure_status","floor_of_fire_origin","fire_spread","no_flame_spread","number_of_floors_with_minimum_damage","number_of_floors_with_significant_damage","number_of_floors_with_heavy_damage","number_of_floors_with_extreme_damage","detectors_present","detector_type","detector_operation","detector_effectiveness","detector_failure_reason","automatic_extinguishing_system_present","automatic_extinguishing_sytem_type","automatic_extinguishing_sytem_perfomance","automatic_extinguishing_sytem_failure_reason","number_of_sprinkler_heads_operating","supervisor_district","neighborhood_district","point","data_as_of","data_loaded_at"
"18122482","0","181224820","2960 DIVISADERO ST 3","2018-10-19T00:00:00.000","182922684","2018-10-19T16:41:52.000","2018-10-19T16:44:44.000","2018-10-19T18:11:11.000","San Francisco","94123","B04","16","4165","1","4","3","5","0","0",,,,"0","0","0","0","1","311 Medical assist, assist EMS crew","N None","30 Emergency medical services, other",,,,"429 Multifamily dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"2","Marina","POINT (-122.442119 37.796815)","2018-10-19T18:11:11.000","2025-06-14T02:21:17.000"
"18122486","0","181224860","56 RONDEL PL 4","2018-10-19T00:00:00.000","182922796","2018-10-19T17:05:00.000","2018-10-19T17:09:08.000","2018-10-19T17:47:26.000","San Francisco","94103","B02","07","5236","3","11","0","0","0","0",,,,"0","0","0","0","1","746 Carbon monoxide detector activation, no CO","N None","42 HazMat detection, monitoring, sampling, & analysis",,,,"429 Multifamily dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"9","Mission","POINT (-122.421261 37.764265)","2018-10-19T17:47:26.000","2025-06-14T02:21:17.000"
"18122488","0","181224880","21ST AVENUE","2018-10-19T00:00:00.000","182922827","2018-10-19T17:10:25.000","2018-10-19T17:14:11.000","2018-10-19T17:20:22.000","San Francisco","94121","B07","14","7172","1","4","0","0","0","0",,,,"0","0","0","0","1","411 Gasoline or other flammable liquid spill","N None","86 Investigate",,,,"963 Street or road in commercial area",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"1","Outer Richmond","POINT (-122.480452 37.780279)","2018-10-19T17:20:22.000","2025-06-14T02:21:17.000"
"18122489","0","181224890","19TH STREET","2018-10-19T00:00:00.000","182922828","2018-10-19T17:10:28.000","2018-10-19T17:13:42.000","2018-10-19T18:13:03.000","San Francisco","94110","B02","07","5422","2","10","0","0","1","2",,,,"0","0","0","0","1","400 Hazardous condition, other","N None","45 Remove hazard",,,,"962 Residential street, road or residential driveway",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"9","Mission","POINT (-122.423644 37.759967)","2018-10-19T18:13:03.000","2025-06-14T02:21:17.000"
"18122490","0","181224900","3730 SCOTT STREET","2018-10-19T00:00:00.000","182922831","2018-10-19T17:10:56.000","2018-10-19T17:17:27.000","2018-10-19T17:56:40.000","San Francisco","94123","B04","16","4112","3","10","0","0","0","0",,,,"0","0","0","0","1","400 Hazardous condition, other","N None","64 Shut down system",,,,"429 Multifamily dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"2","Marina","POINT (-122.441881 37.804057)","2018-10-19T17:56:40.000","2025-06-14T02:21:17.000"
"18122500","0","181225000","GENNESSEE STREET","2018-10-19T00:00:00.000","182922926","2018-10-19T17:29:12.000","2018-10-19T17:35:39.000","2018-10-19T17:46:23.000","San Francisco","94112","B09","15","8234","1","4","0","0","0","0",,,,"0","0","0","0","1","311 Medical assist, assist EMS crew","N None","32 Provide basic life support (BLS)",,,,"UUU Undetermined",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"7","West of Twin Peaks","POINT (-122.451145 37.731537)","2018-10-19T17:46:23.000","2025-06-14T02:21:17.000"
"18122503","0","181225030","1155 MARKET STREET","2018-10-19T00:00:00.000","182922965","2018-10-19T17:37:17.000","2018-10-19T17:38:15.000","2018-10-19T17:45:00.000","San Francisco","94103","B02","36","2317","2","8","0","0","0","0",,,,"0","0","0","0","1","150 Outside rubbish fire, other","N None","11 Extinguishment by fire service personnel",,,,"000 Property Use, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"6","South of Market","POINT (-122.41354 37.779576)","2018-10-19T17:45:00.000","2025-06-14T02:21:17.000"
"18122504","0","181225040","FUNSTON AVENUE","2018-10-19T00:00:00.000","182922968","2018-10-19T17:38:35.000","2018-10-19T17:40:56.000","2018-10-19T17:42:19.000","San Francisco","94122","B08","22","7346","2","9","0","0","0","0",,,,"0","0","0","0","1","700 False alarm or false call, other","N None","86 Investigate",,,,"400 Residential, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"7","Inner Sunset","POINT (-122.470729 37.765738)","2018-10-19T17:42:19.000","2025-06-14T02:21:17.000"
"18122511","0","181225110","1149 22ND STREET","2018-10-19T00:00:00.000","182923044","2018-10-19T17:55:44.000","2018-10-19T18:00:36.000","2018-10-19T18:17:30.000","San Francisco","94107","B10","25","2535","1","4","0","0","0","0",,,,"0","0","0","0","1","150 Outside rubbish fire, other","N None","11 Extinguishment by fire service personnel",,,,"951 Railroad right-of-way",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"10","Potrero Hill","POINT (-122.392453 37.757637)","2018-10-19T18:17:30.000","2025-06-14T02:21:17.000"
"18122523","0","181225230","1 101NB","2018-10-19T00:00:00.000","182923241","2018-10-19T18:45:10.000","2018-10-19T18:55:28.000","2018-10-19T19:06:59.000","San Francisco","94124","B10","09","6375","2","9","0","0","0","0",,,,"0","0","0","0","1","622 No incident found on arrival at dispatch address","N None","86 Investigate",,,,"961 Highway or divided highway",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"10","Potrero Hill","POINT (-122.403292 37.749547)","2018-10-19T19:06:59.000","2025-06-14T02:21:17.000"
