"incident_number","exposure_number","id","address","incident_date","call_number","alarm_dttm","arrival_dttm","close_dttm","city","zipcode","battalion","station_area","box","suppression_units","suppression_personnel","ems_units","ems_personnel","other_units","other_personnel","first_unit_on_scene","estimated_property_loss","estimated_contents_loss","fire_fatalities","fire_injuries","civilian_fatalities","civilian_injuries","number_of_alarms","primary_situation","mutual_aid","action_taken_primary","action_taken_secondary","action_taken_other","detector_alerted_occupants","property_use","area_of_fire_origin","ignition_cause","ignition_factor_primary","ignition_factor_secondary","heat_source","item_first_ignited","human_factors_associated_with_ignition","structure_type","structure_status","floor_of_fire_origin","fire_spread","no_flame_spread","number_of_floors_with_minimum_damage","number_of_floors_with_significant_damage","number_of_floors_with_heavy_damage","number_of_floors_with_extreme_damage","detectors_present","detector_type","detector_operation","detector_effectiveness","detector_failure_reason","automatic_extinguishing_system_present","automatic_extinguishing_sytem_type","automatic_extinguishing_sytem_perfomance","automatic_extinguishing_sytem_failure_reason","number_of_sprinkler_heads_operating","supervisor_district","neighborhood_district","point","data_as_of","data_loaded_at"
"05099237","0","050992370","34 Alta St.","2005-12-31T00:00:00.000","053650056","2005-12-31T04:07:18.000","2005-12-31T04:12:42.000","2005-12-31T04:30:25.000","SF","94109","B01","28",,"3","10","0","0","0","0","E28","0","0","0","0","0","0","1","730 - System malfunction, other","None","86 - Investigate",,,,"419 - 1 or 2 family dwelling",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","North Beach","POINT (-122.403841 37.801661)","2006-01-02T11:32:05.000","2025-06-01T02:18:08.000"
"05099239","0","050992390","Pine St. / Presidio Av.","2005-12-31T00:00:00.000","053650058","2005-12-31T04:08:25.000","2005-12-31T04:10:17.000","2005-12-31T04:11:54.000","SF","94118","B05","10",,"1","4","0","0","0","0","E10","0","0","0","0","0","0","1","700 - False alarm or false call, other","None","00 - Action taken, other",,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,"2","Presidio Heights","POINT (-122.446612 37.7863)","2006-01-08T07:15:02.000","2025-06-01T02:18:08.000"
"05099240","0","050992400","835 Ofarrell St.","2005-12-31T00:00:00.000","053650059","2005-12-31T04:12:07.000","2005-12-31T04:15:29.000","2005-12-31T04:37:51.000","SF","94102","B04","03",,"3","11","0","0","0","0","E03","0","0","0","0","0","0","1","730 - System malfunction, other","None","86 - Investigate",,,,"429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"5","Tenderloin","POINT (-122.418487 37.785024)","2005-12-31T08:14:50.000","2025-06-01T02:18:08.000"
"05099241","0","050992410","1582 16th Av.","2005-12-31T00:00:00.000","053650060","2005-12-31T04:12:57.000","2005-12-31T04:16:46.000","2005-12-31T04:32:39.000","SF","94122","B08","22",,"9","27","1","2","0","0","E22","0","0","0","0","0","0","1","440 - Elec. wiring/equip. problem, other","None","86 - Investigate",,,,"419 - 1 or 2 family dwelling",,,,,,,,,,,,,,,,,,,,,,,,,,,"7","Inner Sunset","POINT (-122.47463 37.75811435)","2005-12-31T06:12:08.000","2025-06-01T02:18:08.000"
"05099242","0","050992420","1821 Cabrillo St.","2005-12-31T00:00:00.000","053650061","2005-12-31T04:20:48.000","2005-12-31T04:24:05.000","2005-12-31T04:41:37.000","SF","94121","B07","31",,"3","10","0","0","0","0","E31","0","0","0","0","0","0","1","735 - Alarm system sounded due to malfunction","None","86 - Investigate",,,,"429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","Outer Richmond","POINT (-122.47832501 37.77446303)","2005-12-31T04:55:59.000","2025-06-01T02:18:08.000"
"05099243","0","050992430","600 Stockton St.","2005-12-31T00:00:00.000","053650062","2005-12-31T04:26:39.000","2005-12-31T04:29:15.000","2005-12-31T04:51:28.000","SF","94109","B01","02",,"3","10","0","0","0","0","B01","0","0","0","0","0","0","1","730 - System malfunction, other","None","86 - Investigate",,,,"449 - Hotel/motel, commercial",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","Financial District/South Beach","POINT (-122.406829 37.791845)","2006-01-02T11:41:45.000","2025-06-01T02:18:08.000"
"05099246","0","050992460","Idora Av. / Woodside Av.","2005-12-31T00:00:00.000","053650066","2005-12-31T04:33:55.000","2005-12-31T04:41:43.000","2005-12-31T04:59:25.000","SF","94117","B08","39",,"1","5","0","0","0","0","T12","0","0","0","0","0","0","1","800 - Severe weather/Nat. disaster, other","None","45 - Remove hazard",,,,"963 - Street or road in commercial area",,,,,,,,,,,,,,,,,,,,,,,,,,,"7","West of Twin Peaks","POINT (-122.454664 37.746106)","2006-01-13T12:26:34.000","2025-06-01T02:18:08.000"
"05099248","0","050992480","308 Eddy St.","2005-12-31T00:00:00.000","053650068","2005-12-31T04:41:47.000","2005-12-31T04:45:08.000","2005-12-31T04:51:24.000","SF","94102","B02","03",,"3","11","0","0","0","0","E03","0","0","0","0","0","0","1","730 - System malfunction, other","None","86 - Investigate",,,,"429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"5","Tenderloin","POINT (-122.412785 37.783978)","2005-12-31T08:16:01.000","2025-06-01T02:18:08.000"
"05099249","0","050992490","1625 Post St.","2005-12-31T00:00:00.000","053650069","2005-12-31T04:47:34.000","2005-12-31T04:51:30.000","2005-12-31T05:07:53.000","SF","94115","B04","38",,"3","10","0","0","0","0","E38","0","0","0","0","0","0","1","730 - System malfunction, other","None","86 - Investigate",,,,"449 - Hotel/motel, commercial",,,,,,,,,,,,,,,,,,,,,,,,,,,"5","Japantown","POINT (-122.42902 37.785438)","2005-12-31T05:11:54.000","2025-06-01T02:18:08.000"
"05099250","0","050992500","1490 Pine St.","2005-12-31T00:00:00.000","053650070","2005-12-31T04:49:16.000","2005-12-31T04:52:43.000","2005-12-31T04:57:06.000","SF","94109","B04","03",,"3","10","0","0","0","0","E41","0","0","0","0","0","0","1","730 - System malfunction, other","None","86 - Investigate",,,,"419 - 1 or 2 family dwelling",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","Nob Hill","POINT (-122.42026319 37.78983393)","2006-01-02T11:44:01.000","2025-06-01T02:18:08.000"
