"incident_number","exposure_number","id","address","incident_date","call_number","alarm_dttm","arrival_dttm","close_dttm","city","zipcode","battalion","station_area","box","suppression_units","suppression_personnel","ems_units","ems_personnel","other_units","other_personnel","first_unit_on_scene","estimated_property_loss","estimated_contents_loss","fire_fatalities","fire_injuries","civilian_fatalities","civilian_injuries","number_of_alarms","primary_situation","mutual_aid","action_taken_primary","action_taken_secondary","action_taken_other","detector_alerted_occupants","property_use","area_of_fire_origin","ignition_cause","ignition_factor_primary","ignition_factor_secondary","heat_source","item_first_ignited","human_factors_associated_with_ignition","structure_type","structure_status","floor_of_fire_origin","fire_spread","no_flame_spread","number_of_floors_with_minimum_damage","number_of_floors_with_significant_damage","number_of_floors_with_heavy_damage","number_of_floors_with_extreme_damage","detectors_present","detector_type","detector_operation","detector_effectiveness","detector_failure_reason","automatic_extinguishing_system_present","automatic_extinguishing_sytem_type","automatic_extinguishing_sytem_perfomance","automatic_extinguishing_sytem_failure_reason","number_of_sprinkler_heads_operating","supervisor_district","neighborhood_district","point","data_as_of","data_loaded_at"
"14119369","0","141193690","180 TIFFANY AVENUE","2014-12-03T00:00:00.000","143370378","2014-12-03T03:37:42.000","2014-12-03T04:43:02.000","2014-12-03T04:50:45.000","San Francisco","94110","B06","11","5611","1","4","0","0","0","0",,,,"0","0","0","0","1","520 Water problem, other","N None","86 Investigate",,,,"419 1 or 2 family dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"9","Bernal Heights","POINT (-122.421866 37.744305)","2014-12-03T04:50:45.000","2025-06-14T02:21:17.000"
"14119370","0","141193700","1451 JACKSON STREET","2014-12-03T00:00:00.000","143370379","2014-12-03T03:38:55.000","2014-12-03T04:36:45.000","2014-12-03T04:36:50.000","San Francisco","94109","B01","41","1633","1","4","0","0","0","0",,,,"0","0","0","0","1","735 Alarm system sounded due to malfunction","N None","86 Investigate",,,,"429 Multifamily dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"3","Russian Hill","POINT (-122.418906 37.794257)","2014-12-03T04:36:50.000","2025-06-14T02:21:17.000"
"14119371","0","141193710","4179 23RD STREET","2014-12-03T00:00:00.000","143370380","2014-12-03T03:39:23.000","2014-12-03T04:44:18.000","2014-12-03T04:57:13.000","San Francisco","94114","B06","24","5515","1","4","0","0","0","0",,,,"0","0","0","0","1","520 Water problem, other","N None","79 Assess severe weather or natural disaster damage","86 Investigate",,,"419 1 or 2 family dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"8","Noe Valley","POINT (-122.435946 37.75272)","2014-12-03T04:57:13.000","2025-06-14T02:21:17.000"
"14119373","0","141193730","2246 MISSION ST 3","2014-12-03T00:00:00.000","143370385","2014-12-03T03:38:22.000","2014-12-03T04:54:04.000","2014-12-03T04:54:08.000","San Francisco","94110","B02","07","5423","1","4","0","0","0","0",,,,"0","0","0","0","1","520 Water problem, other","N None","70 Assistance, other",,,,"439 Boarding/rooming house, residential hotels",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"9","Mission","POINT (-122.419374 37.761075)","2014-12-03T04:54:08.000","2025-06-14T02:21:17.000"
"14119375","0","141193750","ALEMANY NB BL/BAYSHORE BL","2014-12-03T00:00:00.000","143370387","2014-12-03T03:42:43.000","2014-12-03T03:55:15.000","2014-12-03T04:32:00.000","San Francisco","94124","B10","42","6374","1","4","0","0","0","0",,,,"0","0","0","0","1","812 Flood assessment","N None","70 Assistance, other",,,,"900 Outside or special property, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"10","Bernal Heights","POINT (-122.406911 37.737967)","2014-12-03T04:32:00.000","2025-06-14T02:21:17.000"
"14119378","0","141193780","4735 18TH STREET","2014-12-03T00:00:00.000","143370392","2014-12-03T03:43:43.000","2014-12-03T04:48:11.000","2014-12-03T05:23:35.000","San Francisco","94114","B05","24","5413","1","5","0","0","0","0",,,,"0","0","0","0","1","520 Water problem, other","N None","66 Remove water",,,,"429 Multifamily dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"8","Castro/Upper Market","POINT (-122.443916 37.759947)","2014-12-03T05:23:35.000","2025-06-14T02:21:17.000"
"14119380","0","141193800","94 DANTON STREET","2014-12-03T00:00:00.000","143370397","2014-12-03T03:41:59.000","2014-12-03T04:47:50.000","2014-12-03T04:58:53.000","San Francisco","94112","B09","32","8262","1","5","0","0","0","0",,,,"0","0","0","0","1","520 Water problem, other","N None","70 Assistance, other",,,,"419 1 or 2 family dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"11","Outer Mission","POINT (-122.432341 37.73085)","2014-12-03T04:58:53.000","2025-06-14T02:21:17.000"
"14119383","0","141193830","1223 SAN BRUNO AVENUE","2014-12-03T00:00:00.000","143370411","2014-12-03T03:50:06.000","2014-12-03T04:47:34.000","2014-12-03T04:53:40.000","San Francisco","94110","B10","37","2554","1","4","0","0","0","0",,,,"0","0","0","0","1","520 Water problem, other","N None","86 Investigate",,,,"962 Residential street, road or residential driveway",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"10","Mission","POINT (-122.404369 37.754078)","2014-12-03T04:53:40.000","2025-06-14T02:21:17.000"
"14119384","0","141193840","3220 18TH STREET","2014-12-03T00:00:00.000","143370413","2014-12-03T03:49:37.000","2014-12-03T04:53:40.000","2014-12-03T05:03:35.000","San Francisco","94110","B02","07","5424","1","5","0","0","0","0",,,,"0","0","0","0","1","812 Flood assessment","N None","79 Assess severe weather or natural disaster damage",,,,"419 1 or 2 family dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"9","Mission","POINT (-122.41547 37.76214)","2014-12-03T05:03:35.000","2025-06-14T02:21:17.000"
"14119386","0","141193860","2640 LEAVENWORTH STREET","2014-12-03T00:00:00.000","143370419","2014-12-03T03:51:10.000","2014-12-03T04:05:45.000","2014-12-03T04:14:55.000","San Francisco","94133","B01","28","1525","3","11","0","0","0","0",,,,"0","0","0","0","1","700 False alarm or false call, other","N None","86 Investigate",,,,"500 Mercantile, business, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"3","Russian Hill","POINT (-122.418595 37.805741)","2014-12-03T04:14:55.000","2025-06-14T02:21:17.000"
"14119390","0","141193900","266 OTTAWA AVENUE","2014-12-03T00:00:00.000","143370425","2014-12-03T03:52:09.000","2014-12-03T04:59:20.000","2014-12-03T04:59:27.000","San Francisco","94112","B09","15","8335","1","5","0","0","0","0",,,,"0","0","0","0","1","522 Water or steam leak","N None","86 Investigate",,,,"419 1 or 2 family dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"11","Outer Mission","POINT (-122.447679 37.716874)","2014-12-03T04:59:27.000","2025-06-14T02:21:17.000"
"14119392","0","141193920","190 LOMITA AVENUE","2014-12-03T00:00:00.000","143370429","2014-12-03T03:56:22.000","2014-12-03T05:03:19.000","2014-12-03T05:22:26.000","San Francisco","94122","B08","22","7372","1","5","0","0","0","0",,,,"0","0","0","0","1","812 Flood assessment","N None","70 Assistance, other",,,,"400 Residential, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"7","Inner Sunset","POINT (-122.473216 37.756936)","2014-12-03T05:22:26.000","2025-06-14T02:21:17.000"
"14119394","0","141193940","858 TREAT AV 1","2014-12-03T00:00:00.000","143370442","2014-12-03T04:00:21.000","2014-12-03T04:55:09.000","2014-12-03T05:09:07.000","San Francisco","94110","B06","07","0545","2","8","0","0","0","0",,,,"0","0","0","0","1","500 Service Call, other","N None","70 Assistance, other",,,,"962 Residential street, road or residential driveway",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"9","Mission","POINT (-122.413447 37.756425)","2014-12-03T05:09:07.000","2025-06-14T02:21:17.000"
"14119395","0","141193950","10 GLENDALE STREET","2014-12-03T00:00:00.000","143370458","2014-12-03T04:07:49.000","2014-12-03T05:00:44.000","2014-12-03T05:17:44.000","San Francisco","94114","B06","24","5266","4","15","0","0","0","0",,,,"0","0","0","0","1","733 Smoke detector activation due to malfunction","N None","63 Restore fire alarm system",,,,"429 Multifamily dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"8","Castro/Upper Market","POINT (-122.442411 37.756634)","2014-12-03T05:17:44.000","2025-06-14T02:21:17.000"
"14119396","0","141193960","234 27TH ST 3","2014-12-03T00:00:00.000","143370467","2014-12-03T04:09:36.000","2014-12-03T05:12:41.000","2014-12-03T05:26:59.000","San Francisco","94110","B06","11","5556","1","5","0","0","0","0",,,,"0","0","0","0","1","440 Electrical  wiring/equipment problem, other","N None","86 Investigate",,,,"419 1 or 2 family dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"8","Noe Valley","POINT (-122.425513 37.747053)","2014-12-03T05:26:59.000","2025-06-14T02:21:17.000"
"14119397","0","141193970","422 VALENCIA STREET","2014-12-03T00:00:00.000","143370473","2014-12-03T04:11:22.000","2014-12-03T04:45:03.000","2014-12-03T04:48:22.000","San Francisco","94103","B02","06","5226","3","11","0","0","0","0",,,,"0","0","0","0","1","733 Smoke detector activation due to malfunction","N None","63 Restore fire alarm system",,,,"429 Multifamily dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"9","Mission","POINT (-122.422095 37.766153)","2014-12-03T04:48:22.000","2025-06-14T02:21:17.000"
"14119398","0","141193980","882 KANSAS STREET","2014-12-03T00:00:00.000","143370484","2014-12-03T04:17:54.000","2014-12-03T05:05:10.000","2014-12-03T05:12:36.000","San Francisco","94107","B10","37","2522","1","4","0","0","0","0",,,,"0","0","0","0","1","520 Water problem, other","N None","86 Investigate",,,,"419 1 or 2 family dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"10","Potrero Hill","POINT (-122.403047 37.758678)","2014-12-03T05:12:36.000","2025-06-14T02:21:17.000"
"14119399","0","141193990","1","2014-12-03T00:00:00.000","143370492","2014-12-03T04:21:11.000","2014-12-03T04:36:44.000","2014-12-03T04:53:46.000","San Francisco","94124","B10","09","6375","1","4","0","0","0","0",,,,"0","0","0","0","1","324 Motor vehicle accident with no injuries.","N None","74 Provide apparatus",,,,"961 Highway or divided highway",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"10","Potrero Hill","POINT (-122.403292 37.749547)","2014-12-03T04:53:46.000","2025-06-14T02:21:17.000"
"14119401","0","141194010","MASONIC AV/HAIGHT STREET","2014-12-03T00:00:00.000","143370495","2014-12-03T04:22:39.000","2014-12-03T04:33:03.000","2014-12-03T04:34:08.000","San Francisco","94117","B07","21","4466","1","5","0","0","0","0",,,,"0","0","0","0","1","520 Water problem, other","N None","00 Action taken, other",,,,"962 Residential street, road or residential driveway",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"5","Haight Ashbury","POINT (-122.445347 37.770208)","2014-12-03T04:34:08.000","2025-06-14T02:21:17.000"
"14119404","0","141194040","TURK ST/TAYLOR STREET","2014-12-03T00:00:00.000","143370514","2014-12-03T04:27:49.000","2014-12-03T04:35:50.000","2014-12-03T05:37:20.000","San Francisco","94102","B03","01","1365","3","11","0","0","0","0",,,,"0","0","0","0","1","160 Special outside fire, other","N None","86 Investigate",,,,"000 Property Use, other","90 Outside area, other","U Cause undetermined after investigation","31 Water-caused short-circuit arc",,"13 Electrical arcing","UU Undetermined","N None",,,,,"NO",,,,,,,,,,,,,,,"5","Tenderloin","POINT (-122.410769 37.783214)","2014-12-03T05:37:20.000","2025-06-14T02:21:17.000"
"14119407","0","141194070","722 HAMPSHIRE STREET","2014-12-03T00:00:00.000","143370521","2014-12-03T04:28:19.000","2014-12-03T05:07:24.000","2014-12-03T05:14:08.000","San Francisco","94110","B10","07","5427","1","5","0","0","0","0",,,,"0","0","0","0","1","800 Severe weather or natural disaster, other","N None","00 Action taken, other",,,,"419 1 or 2 family dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"9","Mission","POINT (-122.408121 37.760268)","2014-12-03T05:14:08.000","2025-06-14T02:21:17.000"
"14119408","0","141194080","20TH AV/WINSTON DRIVE","2014-12-03T00:00:00.000","143370525","2014-12-03T04:34:55.000","2014-12-03T05:05:38.000","2014-12-03T05:05:52.000","San Francisco","94132","B08","19","8862","1","4","0","0","0","0",,,,"0","0","0","0","1","800 Severe weather or natural disaster, other","N None","75 Provide equipment",,,,"960 Street, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"7","Lakeshore","POINT (-122.476039 37.72695)","2014-12-03T05:05:52.000","2025-06-14T02:21:17.000"
"14119409","0","141194090","865 FLORIDA STREET","2014-12-03T00:00:00.000","143370526","2014-12-03T04:34:37.000","2014-12-03T05:28:08.000","2014-12-03T05:31:50.000","San Francisco","94110","B06","07","5451","1","5","0","0","0","0",,,,"0","0","0","0","1","520 Water problem, other","N None","86 Investigate",,,,"419 1 or 2 family dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"9","Mission","POINT (-122.410526 37.758122)","2014-12-03T05:31:50.000","2025-06-14T02:21:17.000"
"14119410","0","141194100","AVENUE","2014-12-03T00:00:00.000","143370529","2014-12-03T04:37:49.000","2014-12-03T04:37:49.000","2014-12-03T04:47:43.000","San Francisco","94131","B09","26","8146","1","2","0","0","0","0",,,,"0","0","0","0","1","324 Motor vehicle accident with no injuries.","N None","86 Investigate",,,,"961 Highway or divided highway",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"11","Oceanview/Merced/Ingleside","POINT (-122.449176 37.722963)","2014-12-03T04:47:43.000","2025-06-14T02:21:17.000"
"14119411","0","141194110","24TH ST/DIAMOND STREET","2014-12-03T00:00:00.000","143370533","2014-12-03T04:38:38.000","2014-12-03T04:38:38.000","2014-12-03T04:44:15.000","San Francisco","94114","B06","24","5521","1","5","0","0","0","0",,,,"0","0","0","0","1","800 Severe weather or natural disaster, other","N None","00 Action taken, other",,,,"NNN None",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"8","Noe Valley","POINT (-122.436299 37.751153)","2014-12-03T04:44:15.000","2025-06-14T02:21:17.000"
"14119412","0","141194120","2401 LINCOLN WAY","2014-12-03T00:00:00.000","143370546","2014-12-03T04:43:30.000","2014-12-03T05:11:19.000","2014-12-03T05:24:38.000","San Francisco","94122","B08","22","7452","1","4","0","0","0","0",,,,"0","0","0","0","1","311 Medical assist, assist EMS crew","N None","71 Assist physically disabled",,,,"400 Residential, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"4","Sunset/Parkside","POINT (-122.483768 37.765086)","2014-12-03T05:24:38.000","2025-06-14T02:21:17.000"
"14119415","0","141194150","1470 PINE STREET","2014-12-03T00:00:00.000","143370569","2014-12-03T04:51:20.000","2014-12-03T05:06:05.000","2014-12-03T05:09:20.000","San Francisco","94109","B04","03","3122","3","10","0","0","0","0",,,,"0","0","0","0","1","700 False alarm or false call, other","N None","86 Investigate",,,,"639 Communications center",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"3","Nob Hill","POINT (-122.420002 37.789752)","2014-12-03T05:09:20.000","2025-06-14T02:21:17.000"
"14119416","0","141194160","26 HIMMELMANN PLACE","2014-12-03T00:00:00.000","143370582","2014-12-03T04:58:45.000","2014-12-03T05:08:33.000","2014-12-03T05:13:44.000","San Francisco","94133","B01","02","1416","3","10","0","0","0","0",,,,"0","0","0","0","1","735 Alarm system sounded due to malfunction","N None","86 Investigate",,,,"419 1 or 2 family dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"3","Nob Hill","POINT (-122.412771 37.796446)","2014-12-03T05:13:44.000","2025-06-14T02:21:17.000"
"14119419","0","141194190","2500 MARIPOSA STREET","2014-12-03T00:00:00.000","143370596","2014-12-03T05:09:14.000","2014-12-03T05:15:29.000","2014-12-03T05:29:43.000","San Francisco","94110","B02","29","5243","3","10","0","0","0","0",,,,"0","0","0","0","1","745 Alarm system activation, no fire - unintentional","N None","86 Investigate",,,,"599 Business office",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"9","Mission","POINT (-122.408394 37.763188)","2014-12-03T05:29:43.000","2025-06-14T02:21:17.000"
"14119420","0","141194200","520 SOUTH VAN NESS AV 385","2014-12-03T00:00:00.000","143370598","2014-12-03T05:06:27.000","2014-12-03T05:37:07.000","2014-12-03T05:43:50.000","San Francisco","94110","B02","07","5246","1","5","0","0","0","0",,,,"0","0","0","0","1","800 Severe weather or natural disaster, other","N None","00 Action taken, other",,,,"439 Boarding/rooming house, residential hotels",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"9","Mission","POINT (-122.417881 37.764634)","2014-12-03T05:43:50.000","2025-06-14T02:21:17.000"
"14119423","0","141194230","1050 MONTGOMERY STREET","2014-12-03T00:00:00.000","143370619","2014-12-03T05:17:11.000","2014-12-03T05:26:00.000","2014-12-03T05:34:44.000","San Francisco","94133","B01","13","1231","3","10","0","0","0","0",,,,"0","0","0","0","1","730 System malfunction, other","N None","86 Investigate",,,,"419 1 or 2 family dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"3","North Beach","POINT (-122.403877 37.798717)","2014-12-03T05:34:44.000","2025-06-14T02:21:17.000"
"14119428","0","141194280","535 YORK STREET","2014-12-03T00:00:00.000","143370654","2014-12-03T05:42:34.000","2014-12-03T05:49:00.000","2014-12-03T06:03:04.000","San Francisco","94110","B02","29","5243","3","10","0","0","0","0",,,,"0","0","0","0","1","735 Alarm system sounded due to malfunction","N None","86 Investigate",,,,"500 Mercantile, business, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"9","Mission","POINT (-122.409152 37.762631)","2014-12-03T06:03:04.000","2025-06-14T02:21:17.000"
"14119429","0","141194290","101SB ALEMANY OF/ALEMANY NB BL","2014-12-03T00:00:00.000","143370670","2014-12-03T05:48:26.000","2014-12-03T05:56:15.000","2014-12-03T06:06:05.000","San Francisco","94124","B10","09","2626","4","14","2","3","0","0",,,,"0","0","0","0","1","500 Service Call, other","N None","86 Investigate",,,,"961 Highway or divided highway",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"9","Bernal Heights","POINT (-122.41083 37.734733)","2014-12-03T06:06:05.000","2025-06-14T02:21:17.000"
"14119430","0","141194300","576 SACRAMENTO STREET","2014-12-03T00:00:00.000","143370677","2014-12-03T05:58:05.000","2014-12-03T06:03:12.000","2014-12-03T06:35:23.000","San Francisco","94111","B01","13","1166","3","11","0","0","0","0",,,,"0","0","0","0","1","700 False alarm or false call, other","N None","86 Investigate",,,,"500 Mercantile, business, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"3","Chinatown","POINT (-122.402603 37.793894)","2014-12-03T06:35:23.000","2025-06-14T02:21:17.000"
"14119439","0","141194390","44 HARDIE PLACE","2014-12-03T00:00:00.000","143370764","2014-12-03T06:54:21.000","2014-12-03T06:59:22.000","2014-12-03T07:16:09.000","San Francisco","94129","B99","51","4626","4","15","0","0","0","0",,,,"0","0","0","0","1","700 False alarm or false call, other","N None","86 Investigate",,,,"500 Mercantile, business, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"2","Presidio","POINT (-122.458368 37.796802)","2014-12-03T07:16:09.000","2025-06-14T02:21:17.000"
"14119441","0","141194410","274 BRANNAN STREET","2014-12-03T00:00:00.000","143370780","2014-12-03T07:02:32.000","2014-12-03T07:10:05.000","2014-12-03T07:31:02.000","San Francisco","94107","B03","08","2153","3","10","0","0","0","0",,,,"0","0","0","0","1","735 Alarm system sounded due to malfunction","N None","86 Investigate",,,,"500 Mercantile, business, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"6","Financial District/South Beach","POINT (-122.391596 37.782326)","2014-12-03T07:31:02.000","2025-06-14T02:21:17.000"
"14119447","0","141194470","1300 TREAT WAY","2014-12-03T00:00:00.000","143370822","2014-12-03T07:19:20.000","2014-12-03T07:23:51.000","2014-12-03T07:28:29.000","San Francisco","94110","B06","07","5533","4","14","0","0","0","0",,,,"0","0","0","0","1","740 Unintentional transmission of alarm, other","N None","86 Investigate",,,,"419 1 or 2 family dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"9","Mission","POINT (-122.41277 37.749295)","2014-12-03T07:28:29.000","2025-06-14T02:21:17.000"
"14119458","0","141194580","7TH AV/LAKE STREET","2014-12-03T00:00:00.000","143370940","2014-12-03T08:04:02.000","2014-12-03T08:11:11.000","2014-12-03T09:16:35.000","San Francisco","94118","B07","31","7126","3","10","0","0","0","0",,,,"0","0","0","0","1","900 Special type of incident, other","N None","82 Notify other agencies.",,,,"000 Property Use, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"1","Inner Richmond","POINT (-122.465762 37.786626)","2014-12-03T09:16:35.000","2025-06-14T02:21:17.000"
"14119460","0","141194600","129 ORD STREET","2014-12-03T00:00:00.000","143370980","2014-12-03T08:14:27.000","2014-12-03T08:22:19.000","2014-12-03T08:40:11.000","San Francisco","94114","B05","24","5413","3","11","0","0","0","0",,,,"0","0","0","0","1","743 Smoke detector activation, no fire - unintentional","N None","86 Investigate",,,,"419 1 or 2 family dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"8","Castro/Upper Market","POINT (-122.440026 37.761619)","2014-12-03T08:40:11.000","2025-06-14T02:21:17.000"
"14119461","0","141194610","132 PANORAMA DRIVE","2014-12-03T00:00:00.000","143370986","2014-12-03T08:18:13.000","2014-12-03T08:23:13.000","2014-12-03T09:24:21.000","San Francisco","94131","B08","20","5356","1","4","1","2","0","0",,,,"0","0","0","0","1","500 Service Call, other","N None","00 Action taken, other",,,,"419 1 or 2 family dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"7","Twin Peaks","POINT (-122.451482 37.747799)","2014-12-03T09:24:21.000","2025-06-14T02:21:17.000"
"14119470","0","141194700","2186 GEARY BL","2014-12-03T00:00:00.000","143371080","2014-12-03T08:45:23.000","2014-12-03T08:52:18.000","2014-12-03T09:23:11.000","San Francisco","94115","B05","10","4154","3","10","0","0","0","0",,,,"0","0","0","0","1","735 Alarm system sounded due to malfunction","N None","86 Investigate",,,,"500 Mercantile, business, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"5","Japantown","POINT (-122.439245 37.78344)","2014-12-03T09:23:11.000","2025-06-14T02:21:17.000"
"14119471","0","141194710","2186 GEARY BL ST 103","2014-12-03T00:00:00.000","143371089","2014-12-03T08:47:44.000","2014-12-03T08:50:12.000","2014-12-03T08:50:14.000","San Francisco","94115","B05","10","4154","3","11","0","0","0","0",,,,"0","0","0","0","1","735 Alarm system sounded due to malfunction","N None","86 Investigate",,,,"500 Mercantile, business, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"5","Japantown","POINT (-122.439245 37.78344)","2014-12-03T08:50:14.000","2025-06-14T02:21:17.000"
"14119472","0","141194720","856 STOCKTON STREET","2014-12-03T00:00:00.000","143371092","2014-12-03T08:47:59.000","2014-12-03T08:54:45.000","2014-12-03T09:02:41.000","San Francisco","94108","B01","02","1326","2","6","0","0","0","0",,,,"0","0","0","0","1","740 Unintentional transmission of alarm, other","N None","63 Restore fire alarm system",,,,"400 Residential, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"3","Chinatown","POINT (-122.407742 37.793682)","2014-12-03T09:02:41.000","2025-06-14T02:21:17.000"
"14119475","0","141194750","1960 GRANT AVENUE","2014-12-03T00:00:00.000","143371106","2014-12-03T08:50:44.000","2014-12-03T08:58:23.000","2014-12-03T09:04:10.000","San Francisco","94133","B01","28","1263","4","12","0","0","0","0",,,,"0","0","0","0","1","740 Unintentional transmission of alarm, other","N None","63 Restore fire alarm system",,,,"400 Residential, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"3","North Beach","POINT (-122.408373 37.804982)","2014-12-03T09:04:10.000","2025-06-14T02:21:17.000"
"14119477","0","141194770","70 TERRA VISTA AVENUE","2014-12-03T00:00:00.000","143371142","2014-12-03T09:02:37.000","2014-12-03T09:07:30.000","2014-12-03T09:12:09.000","San Francisco","94115","B05","21","4256","3","10","0","0","0","0",,,,"0","0","0","0","1","743 Smoke detector activation, no fire - unintentional","N None","86 Investigate",,,,"429 Multifamily dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"2","Lone Mountain/USF","POINT (-122.443067 37.781522)","2014-12-03T09:12:09.000","2025-06-14T02:21:17.000"
"14119479","0","141194790","700 HAIGHT STREET","2014-12-03T00:00:00.000","143371172","2014-12-03T09:06:46.000","2014-12-03T09:15:48.000","2014-12-03T09:19:00.000","San Francisco","94117","B05","21","4142","3","11","0","0","0","0",,,,"0","0","0","0","1","812 Flood assessment","N None","86 Investigate",,,,"962 Residential street, road or residential driveway",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"5","Haight Ashbury","POINT (-122.433837 37.771744)","2014-12-03T09:19:00.000","2025-06-14T02:21:17.000"
"14119480","0","141194800","3251 20TH AVENUE","2014-12-03T00:00:00.000","143371183","2014-12-03T09:12:26.000","2014-12-03T09:17:53.000","2014-12-03T09:28:56.000","San Francisco","94132","B08","19","8861","3","10","0","0","0","0",,,,"0","0","0","0","1","745 Alarm system activation, no fire - unintentional","N None","63 Restore fire alarm system",,,,"529 Textile, wearing apparel sales",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"7","Lakeshore","POINT (-122.476436 37.72917)","2014-12-03T09:28:56.000","2025-06-14T02:21:17.000"
