"incident_number","exposure_number","id","address","incident_date","call_number","alarm_dttm","arrival_dttm","close_dttm","city","zipcode","battalion","station_area","box","suppression_units","suppression_personnel","ems_units","ems_personnel","other_units","other_personnel","first_unit_on_scene","estimated_property_loss","estimated_contents_loss","fire_fatalities","fire_injuries","civilian_fatalities","civilian_injuries","number_of_alarms","primary_situation","mutual_aid","action_taken_primary","action_taken_secondary","action_taken_other","detector_alerted_occupants","property_use","area_of_fire_origin","ignition_cause","ignition_factor_primary","ignition_factor_secondary","heat_source","item_first_ignited","human_factors_associated_with_ignition","structure_type","structure_status","floor_of_fire_origin","fire_spread","no_flame_spread","number_of_floors_with_minimum_damage","number_of_floors_with_significant_damage","number_of_floors_with_heavy_damage","number_of_floors_with_extreme_damage","detectors_present","detector_type","detector_operation","detector_effectiveness","detector_failure_reason","automatic_extinguishing_system_present","automatic_extinguishing_sytem_type","automatic_extinguishing_sytem_perfomance","automatic_extinguishing_sytem_failure_reason","number_of_sprinkler_heads_operating","supervisor_district","neighborhood_district","point","data_as_of","data_loaded_at"
"06040657","0","060406570","1355 Market St.","2006-05-26T00:00:00.000","061460463","2006-05-26T21:07:47.000","2006-05-26T21:10:34.000","2006-05-26T22:39:16.000","SF","94117","B02","36",,"10","35","0","0","0","0","92","0","0","0","0","0","0","1","300 - Rescue, EMS call, other","None","22 - Rescue, remove from harm",,,,"000 - Property Use, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"6","South of Market","POINT (-122.416894 37.776924)","2006-05-27T00:47:23.000","2025-06-14T02:21:17.000"
"06040659","0","060406590","1789 Mcallister St.","2006-05-26T00:00:00.000","061460465","2006-05-26T21:08:52.000","2006-05-26T21:11:23.000","2006-05-26T21:26:53.000","SF","94118","B05","21",,"1","4","0","0","0","0","E21","0","0","0","0","0","0","1","911 - Citizen complaint","None","86 - Investigate",,,,"429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"2","Western Addition","POINT (-122.44124883 37.77719319)","2006-05-27T07:26:04.000","2025-06-14T02:21:17.000"
"06040661","0","060406610","Geneva Av. / Howth St.","2006-05-26T00:00:00.000","061460467","2006-05-26T21:11:46.000","2006-05-26T21:13:50.000","2006-05-26T21:16:06.000","SF","94112","B09","15",,"3","10","0","0","0","0","E15","0","0","0","0","0","0","1","735 - Alarm system sounded due to malfunction","None","86 - Investigate",,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"11","Oceanview/Merced/Ingleside","POINT (-122.450118 37.722083)","2006-05-26T21:38:29.000","2025-06-14T02:21:17.000"
"06040666","0","060406660","440 Eddy St.","2006-05-26T00:00:00.000","061460473","2006-05-26T21:22:43.000","2006-05-26T21:27:13.000","2006-05-26T21:37:19.000","SF","94109","B02","03",,"3","11","0","0","0","0","T05","0","0","0","0","0","0","1","740 - Unintentional alarm, other","None","86 - Investigate",,,,"439 - Boarding/rooming house, res. hotels",,,,,,,,,,,,,,,,,,,,,,,,,,,"5","Tenderloin","POINT (-122.414942 37.783705)","2006-05-26T22:44:12.000","2025-06-14T02:21:17.000"
"06040671","0","060406710","1789 Mcallister St.","2006-05-26T00:00:00.000","061460480","2006-05-26T21:48:52.000","2006-05-26T21:51:31.000","2006-05-26T22:28:03.000","SF","94117","B05","21",,"3","10","0","0","0","0","E21","0","0","0","0","0","0","1","600 - Good intent call, other","None","86 - Investigate",,,,"400 - Residential, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"2","Western Addition","POINT (-122.44124883 37.77719319)","2006-05-26T23:58:36.000","2025-06-14T02:21:17.000"
"06040676","0","060406760","2398 Pine St.","2006-05-26T00:00:00.000","061460490","2006-05-26T22:23:12.000","2006-05-26T22:26:44.000","2006-05-26T22:40:42.000","SF","94115","B04","38",,"3","10","0","0","0","0","E05","0","0","0","0","0","0","1","700 - False alarm or false call, other","None","86 - Investigate",,,,"500 - Mercantile, business, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"2","Pacific Heights","POINT (-122.435222 37.787818)","2006-05-26T23:51:47.000","2025-06-14T02:21:17.000"
"06040684","0","060406840","2715 Cabrillo St.","2006-05-26T00:00:00.000","061460501","2006-05-26T22:56:12.000","2006-05-26T23:00:12.000","2006-05-26T23:19:38.000","SF","94121","B07","14",,"3","10","0","0","0","0","T14","0","0","0","0","0","0","1","735 - Alarm system sounded due to malfunction","None","63 - Restore fire alarm system","86 - Investigate",,,"429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","Outer Richmond","POINT (-122.48792087 37.77402649)","2006-05-27T00:18:11.000","2025-06-14T02:21:17.000"
"06040694","0","060406940","524 26th Av.","2006-05-27T00:00:00.000","061470002","2006-05-27T00:07:05.000","2006-05-27T00:11:05.000","2006-05-27T00:20:34.000","SF","94121","B07","14",,"3","10","0","0","0","0","B07","0","0","0","0","0","0","1","651 - Smoke scare, odor of smoke","None","86 - Investigate",,,,"419 - 1 or 2 family dwelling",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","Outer Richmond","POINT (-122.485683 37.779534)","2006-05-27T00:21:17.000","2025-06-14T02:21:17.000"
"06040696","0","060406960","750 Market St.","2006-05-27T00:00:00.000","061470004","2006-05-27T00:08:52.000","2006-05-27T00:12:12.000","2006-05-27T00:14:47.000","SF","94105","B03","01",,"3","11","0","0","0","0","T01","0","0","0","0","0","0","1","740 - Unintentional alarm, other","None","86 - Investigate",,,,"599 - Business office",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","Financial District/South Beach","POINT (-122.40554571 37.78645905)","2006-05-27T06:10:27.000","2025-06-14T02:21:17.000"
"06040697","0","060406970","14th St. / Mission St.","2006-05-27T00:00:00.000","061470005","2006-05-27T00:12:27.000","2006-05-27T00:15:53.000","2006-05-27T00:16:41.000","SF","94114","B02","36",,"2","9","0","0","0","0","E36","0","0","0","0","0","0","1","711 - Municipal alarm system, Street Box False","None","86 - Investigate",,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"9","Mission","POINT (-122.419983 37.768272)","2006-05-27T00:23:51.000","2025-06-14T02:21:17.000"
