"incident_number","exposure_number","id","address","incident_date","call_number","alarm_dttm","arrival_dttm","close_dttm","city","zipcode","battalion","station_area","box","suppression_units","suppression_personnel","ems_units","ems_personnel","other_units","other_personnel","first_unit_on_scene","estimated_property_loss","estimated_contents_loss","fire_fatalities","fire_injuries","civilian_fatalities","civilian_injuries","number_of_alarms","primary_situation","mutual_aid","action_taken_primary","action_taken_secondary","action_taken_other","detector_alerted_occupants","property_use","area_of_fire_origin","ignition_cause","ignition_factor_primary","ignition_factor_secondary","heat_source","item_first_ignited","human_factors_associated_with_ignition","structure_type","structure_status","floor_of_fire_origin","fire_spread","no_flame_spread","number_of_floors_with_minimum_damage","number_of_floors_with_significant_damage","number_of_floors_with_heavy_damage","number_of_floors_with_extreme_damage","detectors_present","detector_type","detector_operation","detector_effectiveness","detector_failure_reason","automatic_extinguishing_system_present","automatic_extinguishing_sytem_type","automatic_extinguishing_sytem_perfomance","automatic_extinguishing_sytem_failure_reason","number_of_sprinkler_heads_operating","supervisor_district","neighborhood_district","point","data_as_of","data_loaded_at"
"21025310","0","210253100","487 18TH AVENUE","2021-02-26T00:00:00.000","210570738","2021-02-26T09:02:19.000","2021-02-26T09:09:11.000","2021-02-26T09:18:49.000","San Francisco","94118","B07","31","7161","1","5","0","0","0","0",,,,"0","0","0","0","1","554 Assist invalid","N None","73 Provide manpower",,,,"419 1 or 2 family dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"1","Outer Richmond","POINT (-122.477207 37.778788)","2021-02-26T09:18:49.000","2025-06-14T02:21:17.000"
"21025315","0","210253150","570 ELLIS STREET","2021-02-26T00:00:00.000","210570783","2021-02-26T09:17:32.000","2021-02-26T09:21:24.000","2021-02-26T09:35:22.000","San Francisco","94109","B02","03","1555","3","11","0","0","0","0",,,,"0","0","0","0","1","743 Smoke detector activation, no fire - unintentional","N None","86 Investigate",,,,"110 Fixed-use recreation places, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"5","Tenderloin","POINT (-122.415637 37.784791)","2021-02-26T09:35:22.000","2025-06-14T02:21:17.000"
"21025318","0","210253180","111 ELLIS STREET","2021-02-26T00:00:00.000","210570805","2021-02-26T09:23:45.000","2021-02-26T09:28:16.000","2021-02-26T09:34:33.000","San Francisco","94103","B03","01","1364","3","11","0","0","0","0",,,,"0","0","0","0","1","745 Alarm system activation, no fire - unintentional","N None","86 Investigate",,,,"599 Business office",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"3","Tenderloin","POINT (-122.408095 37.785392)","2021-02-26T09:34:33.000","2025-06-14T02:21:17.000"
"21025324","0","210253240","814 14TH STREET","2021-02-26T00:00:00.000","210570847","2021-02-26T09:35:24.000","2021-02-26T09:38:29.000","2021-02-26T09:44:21.000","San Francisco","94114","B05","06","5212","1","4","0","0","0","0",,,,"0","0","0","0","1","550 Public service assistance, other","N None","73 Provide manpower",,,,"429 Multifamily dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"8","Castro/Upper Market","POINT (-122.431558 37.767642)","2021-02-26T09:44:21.000","2025-06-14T02:21:17.000"
"21025329","0","210253290","814 MISSION STREET","2021-02-26T00:00:00.000","210570903","2021-02-26T09:52:20.000","2021-02-26T09:56:36.000","2021-02-26T09:59:31.000","San Francisco","94103","B03","01","2213","3","10","0","0","0","0",,,,"0","0","0","0","1","745 Alarm system activation, no fire - unintentional","N None","80 Information, investigation & enforcement, other",,,,"599 Business office",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"6","South of Market","POINT (-122.40476 37.784187)","2021-02-26T09:59:31.000","2025-06-14T02:21:17.000"
"21025342","0","210253420","355 SERRANO DRIVE","2021-02-26T00:00:00.000","210570973","2021-02-26T10:11:30.000","2021-02-26T10:15:32.000","2021-02-26T10:32:53.000","San Francisco","94132","B08","19","8581","3","11","0","0","0","0",,,,"0","0","0","0","1","743 Smoke detector activation, no fire - unintentional","N None","86 Investigate","63 Restore fire alarm system",,,"429 Multifamily dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"7","Lakeshore","POINT (-122.480546 37.718962)","2021-02-26T10:32:53.000","2025-06-14T02:21:17.000"
"21025353","0","210253530","335 POWELL STREET","2021-02-26T00:00:00.000","210571043","2021-02-26T10:31:07.000","2021-02-26T10:33:07.000","2021-02-26T10:55:35.000","San Francisco","94102","B01","02","1362","9","33","1","2","1","2",,,,"0","0","0","0","1","622 No incident found on arrival at dispatch address","N None","86 Investigate",,,,"449 Hotel/motel, commercial",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"3","Tenderloin","POINT (-122.408782 37.787755)","2021-02-26T10:55:35.000","2025-06-14T02:21:17.000"
"21025357","0","210253570","1335 FOLSOM STREET","2021-02-26T00:00:00.000","210571072","2021-02-26T10:40:40.000","2021-02-26T10:43:55.000","2021-02-26T10:55:06.000","San Francisco","94103","B02","36","2343","3","11","0","0","0","0",,,,"0","0","0","0","1","733 Smoke detector activation due to malfunction","N None","86 Investigate",,,,"400 Residential, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"6","South of Market","POINT (-122.412011 37.773359)","2021-02-26T10:55:06.000","2025-06-14T02:21:17.000"
"21025358","0","210253580","1973 EDDY STREET","2021-02-26T00:00:00.000","210571094","2021-02-26T10:48:08.000","2021-02-26T10:51:37.000","2021-02-26T10:56:33.000","San Francisco","94115","B05","21","4241","3","10","0","0","0","0",,,,"0","0","0","0","1","745 Alarm system activation, no fire - unintentional","N None","86 Investigate",,,,"429 Multifamily dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"5","Western Addition","POINT (-122.440096 37.780367)","2021-02-26T10:56:33.000","2025-06-14T02:21:17.000"
"21025362","0","210253620","956 ELLIS STREET","2021-02-26T00:00:00.000","210571113","2021-02-26T10:54:44.000","2021-02-26T10:56:58.000","2021-02-26T11:11:47.000","San Francisco","94109","B02","03","3221","5","19","0","0","0","0",,,,"0","0","0","0","1","531 Smoke or odor removal","N None","00 Action taken, other",,,,"000 Property Use, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"2","Western Addition","POINT (-122.421951 37.783776)","2021-02-26T11:11:47.000","2025-06-14T02:21:17.000"
"21025373","0","210253730","2706 24TH STREET","2021-02-26T00:00:00.000","210571214","2021-02-26T11:30:15.000","2021-02-26T11:30:15.000","2021-02-26T11:51:52.000","San Francisco","94110","B06","09","5531","2","9","0","0","0","0",,,,"0","0","0","0","1","323 Motor vehicle/pedestrian accident (MV Ped)","N None","30 Emergency medical services, other",,,,"963 Street or road in commercial area",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"9","Mission","POINT (-122.406533 37.753054)","2021-02-26T11:51:52.000","2025-06-14T02:21:17.000"
"21025376","0","210253760","1600 CLEMENT STREET","2021-02-26T00:00:00.000","210571228","2021-02-26T11:34:43.000","2021-02-26T11:37:19.000","2021-02-26T12:00:20.000","San Francisco","94121","B07","31","7164","8","28","1","2","1","2",,,,"0","0","0","0","1","700 False alarm or false call, other","N None","86 Investigate",,,,"429 Multifamily dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"1","Outer Richmond","POINT (-122.476398 37.782468)","2021-02-26T12:00:20.000","2025-06-14T02:21:17.000"
"21025383","0","210253830","266 PACHECO STREET","2021-02-26T00:00:00.000","210571285","2021-02-26T11:50:22.000","2021-02-26T11:58:01.000","2021-02-26T12:06:38.000","San Francisco","94116","B08","39","8627","1","5","0","0","0","0",,,,"0","0","0","0","1","510 Person in distress, other","N None","73 Provide manpower",,,,"419 1 or 2 family dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"7","West of Twin Peaks","POINT (-122.461942 37.747555)","2021-02-26T12:06:38.000","2025-06-14T02:21:17.000"
"21025388","0","210253880","2032 MISSION STREET","2021-02-26T00:00:00.000","210571299","2021-02-26T11:56:20.000","2021-02-26T11:59:36.000","2021-02-26T12:02:17.000","San Francisco","94103","B02","07","5236","3","11","0","0","0","0",,,,"0","0","0","0","1","743 Smoke detector activation, no fire - unintentional","N None","86 Investigate",,,,"963 Street or road in commercial area",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"9","Mission","POINT (-122.419705 37.764492)","2021-02-26T12:02:17.000","2025-06-14T02:21:17.000"
