"incident_number","exposure_number","id","address","incident_date","call_number","alarm_dttm","arrival_dttm","close_dttm","city","zipcode","battalion","station_area","box","suppression_units","suppression_personnel","ems_units","ems_personnel","other_units","other_personnel","first_unit_on_scene","estimated_property_loss","estimated_contents_loss","fire_fatalities","fire_injuries","civilian_fatalities","civilian_injuries","number_of_alarms","primary_situation","mutual_aid","action_taken_primary","action_taken_secondary","action_taken_other","detector_alerted_occupants","property_use","area_of_fire_origin","ignition_cause","ignition_factor_primary","ignition_factor_secondary","heat_source","item_first_ignited","human_factors_associated_with_ignition","structure_type","structure_status","floor_of_fire_origin","fire_spread","no_flame_spread","number_of_floors_with_minimum_damage","number_of_floors_with_significant_damage","number_of_floors_with_heavy_damage","number_of_floors_with_extreme_damage","detectors_present","detector_type","detector_operation","detector_effectiveness","detector_failure_reason","automatic_extinguishing_system_present","automatic_extinguishing_sytem_type","automatic_extinguishing_sytem_perfomance","automatic_extinguishing_sytem_failure_reason","number_of_sprinkler_heads_operating","supervisor_district","neighborhood_district","point","data_as_of","data_loaded_at"
"14038727","0","140387270","POLK ST/CEDAR STREET","2014-04-25T00:00:00.000","141150073","2014-04-25T08:13:30.000","2014-04-25T08:13:30.000","2014-04-25T09:40:42.000",,"94102","B04","03","1641","1","4","1","2","0","0",,,,"0","0","0","0","1","323 Motor vehicle/pedestrian accident (MV Ped)","N None","31 Provide first aid & check for injuries",,,,"900 Outside or special property, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"3","Tenderloin","POINT (-122.419835 37.786358)","2014-05-26T00:00:00.000","2025-06-14T02:21:17.000"
"14038730","0","140387300","1761 TURK STREET","2014-04-25T00:00:00.000","141150079","2014-04-25T08:37:11.000","2014-04-25T08:42:34.000","2014-04-25T08:45:03.000","SAN FRANCISCO","94115","B05","05","4152","3","10","0","0","0","0",,"50","50","0","0","0","0","1","100 Fire, other","N None","00 Action taken, other",,,,"400 Residential, other","24 Cooking area, kitchen","2 Unintentional","53 Equipment unattended",,"Heat from powered equipment, other Heat from powered equipment, other","76 Cooking materials, including edible materials","N None",,,,,"NO",,,,,,,,,,,,,,,"5","Western Addition","POINT (-122.438109 37.779668)","2014-04-25T08:45:03.000","2025-06-14T02:21:17.000"
"14038736","0","140387360","MARKET ST/8TH STREET","2014-04-25T00:00:00.000","141150085","2014-04-25T09:04:41.000","2014-04-25T09:12:24.000","2014-04-25T10:50:07.000","SAN FRANCISCO","94102","B02","36","1646","1","4","1","2","0","0",,,,"0","0","0","0","1","311 Medical assist, assist EMS crew","N None","70 Assistance, other",,,,"960 Street, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"6","South of Market","POINT (-122.413161 37.777456)","2014-04-25T10:50:07.000","2025-06-14T02:21:17.000"
"14038742","0","140387420","769 SAN JOSE AVENUE","2014-04-25T00:00:00.000","141150093","2014-04-25T09:30:51.000","2014-04-25T09:36:21.000","2014-04-25T10:10:39.000","SAN FRANCISCO","94110","B06","32","5575","1","4","1","2","0","0",,,,"0","0","0","0","1","322 Motor vehicle accident with injuries","N None","86 Investigate","32 Provide basic life support (BLS)",,,"963 Street or road in commercial area",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"8","Bernal Heights","POINT (-122.42334644 37.742236874)","2014-04-25T10:10:39.000","2025-06-14T02:21:17.000"
"14038746","0","140387460","STREET","2014-04-25T00:00:00.000","141150102","2014-04-25T09:45:53.000","2014-04-25T09:50:56.000","2014-04-25T09:53:39.000","SAN FRANCISCO","94115","B02","05","3522","3","11","0","0","0","0",,,,"0","0","0","0","1","743 Smoke detector activation, no fire - unintentional","N None","00 Action taken, other",,,,"400 Residential, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"5","Hayes Valley","POINT (-122.429688 37.775957)","2014-04-25T09:53:39.000","2025-06-14T02:21:17.000"
"14038752","0","140387520","POWELL ST/MARKET STREET","2014-04-25T00:00:00.000","141150111","2014-04-25T10:10:37.000","2014-04-25T10:14:28.000","2014-04-25T10:15:24.000","SAN FRANCISCO","94102","B03","01","1364","2","9","0","0","0","0",,,,"0","0","0","0","1","711 Municipal alarm system, malicious false alarm","N None","86 Investigate",,,,"963 Street or road in commercial area",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"6","South of Market","POINT (-122.407546 37.784401)","2014-04-25T10:15:24.000","2025-06-14T02:21:17.000"
"14038755","0","140387550","POWELL ST/MARKET STREET","2014-04-25T00:00:00.000","141150117","2014-04-25T10:20:32.000","2014-04-25T10:21:21.000","2014-04-25T10:24:26.000","SAN FRANCISCO","94102","B03","01","1364","3","14","0","0","0","0",,,,"0","0","0","0","1","710 Malicious, mischievous false call, other","N None","00 Action taken, other",,,,"NNN None",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"6","South of Market","POINT (-122.407546 37.784401)","2014-04-25T10:24:26.000","2025-06-14T02:21:17.000"
"14038768","0","140387680","388 BEALE STREET","2014-04-25T00:00:00.000","141150132","2014-04-25T10:36:51.000","2014-04-25T10:42:57.000","2014-04-25T10:53:31.000","SAN FRANCISCO","94105","B03","35","2122","3","10","0","0","0","0",,,,"0","0","0","0","1","743 Smoke detector activation, no fire - unintentional","N None","86 Investigate",,,,"429 Multifamily dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"6","Financial District/South Beach","POINT (-122.39145 37.787572)","2014-04-25T10:53:31.000","2025-06-14T02:21:17.000"
"14038775","0","140387750","1 SF INTL AIRPORT","2014-04-25T00:00:00.000","141150141","2014-04-25T10:40:23.000","2014-04-25T10:47:37.000","2014-04-25T10:59:04.000",,"94128","B09","44","6913","2","5","0","0","0","0",,,,"0","0","0","0","1","700 False alarm or false call, other","N None","86 Investigate",,,,"171 Airport passenger terminal",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,,,"POINT (-122.38416 37.616901)","2014-04-25T10:59:04.000","2025-06-14T02:21:17.000"
"14038781","0","140387810","OCTAVIA ST/PAGE STREET","2014-04-25T00:00:00.000","141150147","2014-04-25T11:31:16.000","2014-04-25T11:37:06.000","2014-04-25T12:00:39.000","SAN FRANCISCO","94102","B02","36","3313","4","15","2","3","0","0",,,,"0","0","0","0","1","324 Motor vehicle accident with no injuries.","5 Other aid given","70 Assistance, other",,,,"960 Street, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"5","Hayes Valley","POINT (-122.42406 37.773876)","2014-04-25T12:00:39.000","2025-06-14T02:21:17.000"
"14038788","0","140387880","684 ELLIS STREET","2014-04-25T00:00:00.000","141150154","2014-04-25T11:45:59.000","2014-04-25T11:50:56.000","2014-04-25T12:06:09.000","SAN FRANCISCO","94109","B02","03","1555","3","11","0","0","0","0",,,,"0","0","0","0","1","745 Alarm system activation, no fire - unintentional","N None","86 Investigate",,,,"429 Multifamily dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"5","Tenderloin","POINT (-122.41743 37.784343)","2014-04-25T12:06:09.000","2025-06-14T02:21:17.000"
"14038790","0","140387900","1029 GIRARD ROAD","2014-04-25T00:00:00.000","141150156","2014-04-25T11:58:32.000","2014-04-25T12:01:56.000","2014-04-25T12:03:58.000","PRESIDIO","94129","B99","51","4612","3","10","0","0","0","0",,,,"0","0","0","0","1","700 False alarm or false call, other","N None","00 Action taken, other",,,,"400 Residential, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"2","Presidio","POINT (-122.45336238 37.80230354)","2014-04-25T12:03:58.000","2025-06-14T02:21:17.000"
"14038791","0","140387910","50 CALIFORNIA ST 870","2014-04-25T00:00:00.000","141150157","2014-04-25T12:04:56.000","2014-04-25T12:09:42.000","2014-04-25T12:15:22.000","SAN FRANCISCO","94111","B01","13","1134","3","11","0","0","0","0",,,,"0","0","0","0","1","745 Alarm system activation, no fire - unintentional","N None","86 Investigate",,,,"449 Hotel/motel, commercial",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"3","Financial District/South Beach","POINT (-122.396939 37.793449)","2014-04-25T12:15:22.000","2025-06-14T02:21:17.000"
"14038793","0","140387930","300 HAMILTON STREET","2014-04-25T00:00:00.000","141150160","2014-04-25T12:10:51.000","2014-04-25T12:16:05.000","2014-04-25T12:32:39.000","SAN FRANCISCO","94134","B10","42","6335","3","10","0","0","0","0",,,,"0","0","0","0","1","743 Smoke detector activation, no fire - unintentional","N None","86 Investigate",,,,"419 1 or 2 family dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"9","Portola","POINT (-122.41027437 37.72704834)","2014-04-25T12:32:39.000","2025-06-14T02:21:17.000"
"14038796","0","140387960","JONES ST/ELLIS STREET","2014-04-25T00:00:00.000","141150162","2014-04-25T12:18:39.000","2014-04-25T12:21:37.000","2014-04-25T12:21:57.000","SAN FRANCISCO","94102","B03","03","1461","2","9","0","0","0","0",,,,"0","0","0","0","1","711 Municipal alarm system, malicious false alarm","N None","00 Action taken, other",,,,"UUU Undetermined",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"5","Tenderloin","POINT (-122.412784 37.784866)","2014-05-26T00:00:00.000","2025-06-14T02:21:17.000"
