"incident_number","exposure_number","id","address","incident_date","call_number","alarm_dttm","arrival_dttm","close_dttm","city","zipcode","battalion","station_area","box","suppression_units","suppression_personnel","ems_units","ems_personnel","other_units","other_personnel","first_unit_on_scene","estimated_property_loss","estimated_contents_loss","fire_fatalities","fire_injuries","civilian_fatalities","civilian_injuries","number_of_alarms","primary_situation","mutual_aid","action_taken_primary","action_taken_secondary","action_taken_other","detector_alerted_occupants","property_use","area_of_fire_origin","ignition_cause","ignition_factor_primary","ignition_factor_secondary","heat_source","item_first_ignited","human_factors_associated_with_ignition","structure_type","structure_status","floor_of_fire_origin","fire_spread","no_flame_spread","number_of_floors_with_minimum_damage","number_of_floors_with_significant_damage","number_of_floors_with_heavy_damage","number_of_floors_with_extreme_damage","detectors_present","detector_type","detector_operation","detector_effectiveness","detector_failure_reason","automatic_extinguishing_system_present","automatic_extinguishing_sytem_type","automatic_extinguishing_sytem_perfomance","automatic_extinguishing_sytem_failure_reason","number_of_sprinkler_heads_operating","supervisor_district","neighborhood_district","point","data_as_of","data_loaded_at"
"21057353","0","210573530","HYDE STREET","2021-05-13T00:00:00.000","211333290","2021-05-13T23:09:39.000","2021-05-13T23:13:41.000","2021-05-14T01:03:28.000","San Francisco","94102","B02","36","1553","3","11","2","3","0","0",,,,"0","0","0","0","1","311 Medical assist, assist EMS crew","N None","86 Investigate",,,,"963 Street or road in commercial area",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"5","Tenderloin","POINT (-122.415508 37.781654)","2021-05-14T01:03:28.000","2025-06-14T02:21:17.000"
"21057355","0","210573550","644 BROADWAY","2021-05-13T00:00:00.000","211333300","2021-05-13T23:17:29.000","2021-05-13T23:20:24.000","2021-05-13T23:22:49.000","San Francisco","94133","B01","02","1311","3","11","0","0","0","0",,,,"0","0","0","0","1","700 False alarm or false call, other","N None","00 Action taken, other",,,,"000 Property Use, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"3","Chinatown","POINT (-122.40776 37.797801)","2021-05-13T23:22:49.000","2025-06-14T02:21:17.000"
"21057357","0","210573570","GUERRERO STREET","2021-05-13T00:00:00.000","211333303","2021-05-13T23:19:04.000","2021-05-13T23:22:44.000","2021-05-13T23:30:24.000","San Francisco","94103","B02","06","5214","1","4","0","0","0","0",,,,"0","0","0","0","1","322 Motor vehicle accident with injuries","N None","32 Provide basic life support (BLS)",,,,"NNN None",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"8","Mission","POINT (-122.424413 37.768005)","2021-05-13T23:30:24.000","2025-06-14T02:21:17.000"
"21057360","0","210573600","1245 3RD STREET","2021-05-13T00:00:00.000","211333325","2021-05-13T23:30:15.000","2021-05-13T23:31:25.000","2021-05-13T23:34:22.000","San Francisco","94107","B03","04","2231","3","10","0","0","0","0",,,,"0","0","0","0","1","700 False alarm or false call, other","N None","86 Investigate",,,,"365 Police station",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"6","Mission Bay","POINT (-122.389324 37.772644)","2021-05-13T23:34:22.000","2025-06-14T02:21:17.000"
"21057364","0","210573640","11 IRVING STREET","2021-05-13T00:00:00.000","211333354","2021-05-13T23:52:20.000","2021-05-13T23:56:09.000","2021-05-14T00:15:53.000","San Francisco","94122","B05","12","7321","3","10","0","0","0","0",,,,"0","0","0","0","1","714 Central station, malicious false alarm","N None","63 Restore fire alarm system",,,,"882 Parking garage, general vehicle",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"7","Inner Sunset","POINT (-122.457869 37.764337)","2021-05-14T00:15:53.000","2025-06-14T02:21:17.000"
"21057372","0","210573720","OAK STREET","2021-05-14T00:00:00.000","211340040","2021-05-14T00:28:21.000","2021-05-14T00:35:39.000","2021-05-14T00:39:11.000","San Francisco","94102","B02","36","3414","1","4","0","0","0","0",,,,"0","0","0","0","1","422 Chemical spill or leak","N None","86 Investigate",,,,"963 Street or road in commercial area",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"5","Hayes Valley","POINT (-122.425892 37.774599)","2021-05-14T00:39:11.000","2025-06-14T02:21:17.000"
"21057373","0","210573730","1243 LEAVENWORTH STREET","2021-05-14T00:00:00.000","211340057","2021-05-14T00:42:05.000","2021-05-14T00:45:15.000","2021-05-14T01:05:18.000","San Francisco","94109","B01","41","1536","2","6","0","0","0","0",,,,"0","0","0","0","1","700 False alarm or false call, other","N None","00 Action taken, other",,,,"000 Property Use, other",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"3","Nob Hill","POINT (-122.416102 37.792509)","2021-05-14T01:05:18.000","2025-06-14T02:21:17.000"
"21057374","0","210573740","EXECUTIVE PARK BL","2021-05-14T00:00:00.000","211340077","2021-05-14T00:59:51.000","2021-05-14T01:06:40.000","2021-05-14T01:25:00.000","San Francisco","94134","B10","44","6274","3","10","0","0","0","0",,,,"0","0","0","0","1","142 Brush or brush-and-grass mixture fire","N None","11 Extinguishment by fire service personnel",,,,"963 Street or road in commercial area","94 Open area, outside; included are farmland, field","2 Unintentional","NN None",,"UU Undetermined","UU Undetermined","N None",,,,,"NA",,,,,,,,,,,,,,,"10","Bayview Hunters Point","POINT (-122.394403 37.708906)","2021-05-14T01:25:00.000","2025-06-14T02:21:17.000"
"21057377","0","210573770","2175 43RD AVENUE","2021-05-14T00:00:00.000","211340095","2021-05-14T01:14:24.000","2021-05-14T01:21:57.000","2021-05-14T01:36:09.000","San Francisco","94116","B08","18","7645","1","5","0","0","0","0",,,,"0","0","0","0","1","551 Assist police or other governmental agency","N None","75 Provide equipment",,,,"419 1 or 2 family dwelling",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"4","Sunset/Parkside","POINT (-122.501789 37.746131)","2021-05-14T01:36:09.000","2025-06-14T02:21:17.000"
"21057378","0","210573780","CENTRAL AVENUE","2021-05-14T00:00:00.000","211340097","2021-05-14T01:16:07.000","2021-05-14T01:19:58.000","2021-05-14T01:20:08.000","San Francisco","94118","B05","21","4362","2","9","0","0","0","0",,,,"0","0","0","0","1","711 Municipal alarm system, malicious false alarm","N None","86 Investigate",,,,"NNN None",,,,,,,,,,,,"NA",,,,,,,,,,,,,,,"2","Lone Mountain/USF","POINT (-122.444966 37.776959)","2021-05-14T01:20:08.000","2025-06-14T02:21:17.000"
